Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 23, 2019,7:00p,,Box Score,,Detroit Pistons,L,,110,119,0,1,L 1,
Sat, Oct 26, 2019,8:00p,,Box Score,@,Cleveland Cavaliers,L,,99,110,0,2,L 2,
Mon, Oct 28, 2019,7:00p,,Box Score,@,Detroit Pistons,L,,94,96,0,3,L 3,
Wed, Oct 30, 2019,7:30p,,Box Score,@,Brooklyn Nets,W,,118,108,1,3,W 1,
Fri, Nov 1, 2019,7:00p,,Box Score,,Cleveland Cavaliers,W,,102,95,2,3,W 2,
Sun, Nov 3, 2019,5:00p,,Box Score,,Chicago Bulls,W,,108,95,3,3,W 3,
Tue, Nov 5, 2019,7:00p,,Box Score,@,Charlotte Hornets,L,OT,120,122,3,4,L 1,
Wed, Nov 6, 2019,7:00p,,Box Score,,Washington Wizards,W,,121,106,4,4,W 1,
Fri, Nov 8, 2019,7:00p,,Box Score,,Detroit Pistons,W,,112,106,5,4,W 2,
Sun, Nov 10, 2019,6:00p,,Box Score,@,Orlando Magic,W,,109,102,6,4,W 3,
Tue, Nov 12, 2019,7:00p,,Box Score,,Oklahoma City Thunder,W,,111,85,7,4,W 4,
Fri, Nov 15, 2019,8:00p,,Box Score,@,Houston Rockets,L,,102,111,7,5,L 1,
Sat, Nov 16, 2019,7:00p,,Box Score,,Milwaukee Bucks,L,,83,102,7,6,L 2,
Mon, Nov 18, 2019,7:30p,,Box Score,@,Brooklyn Nets,W,,115,86,8,6,W 1,
Sat, Nov 23, 2019,7:00p,,Box Score,,Orlando Magic,W,,111,106,9,6,W 2,
Mon, Nov 25, 2019,7:00p,,Box Score,,Memphis Grizzlies,W,,126,114,10,6,W 3,
Wed, Nov 27, 2019,7:00p,,Box Score,,Utah Jazz,W,,121,102,11,6,W 4,
Fri, Nov 29, 2019,8:00p,,Box Score,,Atlanta Hawks,W,OT,105,104,12,6,W 5,
Sat, Nov 30, 2019,7:00p,,Box Score,@,Philadelphia 76ers,L,,116,119,12,7,L 1,
Mon, Dec 2, 2019,8:00p,,Box Score,@,Memphis Grizzlies,W,,117,104,13,7,W 1,
,,,,,,,,,,,,,
Wed, Dec 4, 2019,8:00p,,Box Score,@,Oklahoma City Thunder,W,,107,100,14,7,W 2,
Fri, Dec 6, 2019,7:00p,,Box Score,@,Detroit Pistons,L,,101,108,14,8,L 1,
Sat, Dec 7, 2019,7:30p,,Box Score,@,New York Knicks,W,,104,103,15,8,W 1,
Mon, Dec 9, 2019,7:00p,,Box Score,,Los Angeles Clippers,L,,99,110,15,9,L 1,
Wed, Dec 11, 2019,7:00p,,Box Score,,Boston Celtics,W,,122,117,16,9,W 1,
Fri, Dec 13, 2019,7:30p,,Box Score,@,Atlanta Hawks,W,,110,100,17,9,W 2,
Sun, Dec 15, 2019,5:00p,,Box Score,,Charlotte Hornets,W,,107,85,18,9,W 3,
Tue, Dec 17, 2019,7:00p,,Box Score,,Los Angeles Lakers,W,,105,102,19,9,W 4,
Fri, Dec 20, 2019,7:00p,,Box Score,,Sacramento Kings,W,,119,105,20,9,W 5,
Sun, Dec 22, 2019,7:00p,,Box Score,@,Milwaukee Bucks,L,,89,117,20,10,L 1,
Mon, Dec 23, 2019,7:00p,,Box Score,,Toronto Raptors,W,OT,120,115,21,10,W 1,
Fri, Dec 27, 2019,8:00p,,Box Score,@,Miami Heat,L,,112,113,21,11,L 1,
Sat, Dec 28, 2019,7:00p,,Box Score,@,New Orleans Pelicans,L,,98,120,21,12,L 2,
Tue, Dec 31, 2019,3:00p,,Box Score,,Philadelphia 76ers,W,,115,97,22,12,W 1,
Thu, Jan 2, 2020,7:00p,,Box Score,,Denver Nuggets,L,,116,124,22,13,L 1,
Sat, Jan 4, 2020,7:30p,,Box Score,@,Atlanta Hawks,L,,111,116,22,14,L 2,
Mon, Jan 6, 2020,7:00p,,Box Score,@,Charlotte Hornets,W,,115,104,23,14,W 1,
Wed, Jan 8, 2020,7:00p,,Box Score,,Miami Heat,L,,108,122,23,15,L 1,
Fri, Jan 10, 2020,8:00p,,Box Score,@,Chicago Bulls,W,,116,105,24,15,W 1,
Mon, Jan 13, 2020,7:00p,,Box Score,,Philadelphia 76ers,W,,101,95,25,15,W 2,
,,,,,,,,,,,,,
Wed, Jan 15, 2020,8:00p,,Box Score,@,Minnesota Timberwolves,W,,104,99,26,15,W 3,
Fri, Jan 17, 2020,7:00p,,Box Score,,Minnesota Timberwolves,W,,116,114,27,15,W 4,
Sun, Jan 19, 2020,8:00p,,Box Score,@,Denver Nuggets,W,,115,107,28,15,W 5,
Mon, Jan 20, 2020,9:00p,,Box Score,@,Utah Jazz,L,,88,118,28,16,L 1,
Wed, Jan 22, 2020,9:00p,,Box Score,@,Phoenix Suns,W,,112,87,29,16,W 1,
Fri, Jan 24, 2020,10:30p,,Box Score,@,Golden State Warriors,W,,129,118,30,16,W 2,
Sun, Jan 26, 2020,9:00p,,Box Score,@,Portland Trail Blazers,L,,129,139,30,17,L 1,
Wed, Jan 29, 2020,7:00p,,Box Score,,Chicago Bulls,W,OT,115,106,31,17,W 1,
Sat, Feb 1, 2020,7:00p,,Box Score,,New York Knicks,L,,85,92,31,18,L 1,
Mon, Feb 3, 2020,7:00p,,Box Score,,Dallas Mavericks,L,,103,112,31,19,L 2,
Wed, Feb 5, 2020,7:30p,,Box Score,@,Toronto Raptors,L,,118,119,31,20,L 3,
Fri, Feb 7, 2020,8:00p,,Box Score,,Toronto Raptors,L,,106,115,31,21,L 4,
Sat, Feb 8, 2020,7:30p,,Box Score,,New Orleans Pelicans,L,,117,124,31,22,L 5,
Mon, Feb 10, 2020,7:00p,,Box Score,,Brooklyn Nets,L,,105,106,31,23,L 6,
Wed, Feb 12, 2020,7:30p,,Box Score,,Milwaukee Bucks,W,,118,111,32,23,W 1,
Fri, Feb 21, 2020,7:30p,,Box Score,@,New York Knicks,W,,106,98,33,23,W 2,
Sun, Feb 23, 2020,6:00p,,Box Score,@,Toronto Raptors,L,,81,127,33,24,L 1,
Tue, Feb 25, 2020,7:00p,,Box Score,,Charlotte Hornets,W,,119,80,34,24,W 1,
Thu, Feb 27, 2020,8:00p,,Box Score,,Portland Trail Blazers,W,,106,100,35,24,W 2,
Sat, Feb 29, 2020,8:00p,,Box Score,@,Cleveland Cavaliers,W,,113,104,36,24,W 3,
,,,,,,,,,,,,,
Mon, Mar 2, 2020,8:30p,,Box Score,@,San Antonio Spurs,W,,116,111,37,24,W 4,
Wed, Mar 4, 2020,7:00p,,Box Score,@,Milwaukee Bucks,L,,100,119,37,25,L 1,
Fri, Mar 6, 2020,8:00p,,Box Score,@,Chicago Bulls,W,,108,102,38,25,W 1,
Sun, Mar 8, 2020,7:00p,,Box Score,@,Dallas Mavericks,W,,112,109,39,25,W 2,
Tue, Mar 10, 2020,7:00p,,Box Score,,Boston Celtics,L,,111,114,39,26,L 1,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
