Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Sun, Dec 25, 2011,12:00p,,Box Score,,Boston Celtics,W,,106,104,1,0,W 1,
Wed, Dec 28, 2011,10:30p,,Box Score,@,Golden State Warriors,L,,78,92,1,1,L 1,
Thu, Dec 29, 2011,10:30p,,Box Score,@,Los Angeles Lakers,L,,82,99,1,2,L 2,
Sat, Dec 31, 2011,8:00p,,Box Score,@,Sacramento Kings,W,,114,92,2,2,W 1,
Mon, Jan 2, 2012,7:30p,,Box Score,,Toronto Raptors,L,,85,90,2,3,L 1,
Wed, Jan 4, 2012,7:30p,,Box Score,,Charlotte Bobcats,L,,110,118,2,4,L 2,
Fri, Jan 6, 2012,7:00p,,Box Score,@,Washington Wizards,W,,99,96,3,4,W 1,
Sat, Jan 7, 2012,7:30p,,Box Score,@,Detroit Pistons,W,,103,80,4,4,W 2,
Mon, Jan 9, 2012,7:30p,,Box Score,,Charlotte Bobcats,W,,91,87,5,4,W 3,
Wed, Jan 11, 2012,7:30p,,Box Score,,Philadelphia 76ers,W,,85,79,6,4,W 4,
Thu, Jan 12, 2012,8:00p,,Box Score,@,Memphis Grizzlies,L,,83,94,6,5,L 1,
Sat, Jan 14, 2012,8:00p,,Box Score,@,Oklahoma City Thunder,L,,92,104,6,6,L 2,
Mon, Jan 16, 2012,1:00p,,Box Score,,Orlando Magic,L,,93,102,6,7,L 3,
Wed, Jan 18, 2012,7:30p,,Box Score,,Phoenix Suns,L,,88,91,6,8,L 4,
Fri, Jan 20, 2012,7:30p,,Box Score,,Milwaukee Bucks,L,,86,100,6,9,L 5,
Sat, Jan 21, 2012,7:30p,,Box Score,,Denver Nuggets,L,2OT,114,119,6,10,L 6,
Tue, Jan 24, 2012,7:00p,,Box Score,@,Charlotte Bobcats,W,,111,78,7,10,W 1,
Wed, Jan 25, 2012,7:00p,,Box Score,@,Cleveland Cavaliers,L,,81,91,7,11,L 1,
Fri, Jan 27, 2012,8:00p,,Box Score,@,Miami Heat,L,,89,99,7,12,L 2,
Sat, Jan 28, 2012,8:00p,,Box Score,@,Houston Rockets,L,,84,97,7,13,L 3,
,,,,,,,,,,,,,
Tue, Jan 31, 2012,7:30p,,Box Score,,Detroit Pistons,W,,113,86,8,13,W 1,
Thu, Feb 2, 2012,8:00p,,Box Score,,Chicago Bulls,L,,102,105,8,14,L 1,
Fri, Feb 3, 2012,8:00p,,Box Score,@,Boston Celtics,L,,89,91,8,15,L 2,
Sat, Feb 4, 2012,7:30p,,Box Score,,New Jersey Nets,W,,99,92,9,15,W 1,
Mon, Feb 6, 2012,7:30p,,Box Score,,Utah Jazz,W,,99,88,10,15,W 2,
Wed, Feb 8, 2012,7:00p,,Box Score,@,Washington Wizards,W,,107,93,11,15,W 3,
Fri, Feb 10, 2012,8:00p,,Box Score,,Los Angeles Lakers,W,,92,85,12,15,W 4,
Sat, Feb 11, 2012,8:00p,,Box Score,@,Minnesota Timberwolves,W,,100,98,13,15,W 5,
Tue, Feb 14, 2012,7:00p,,Box Score,@,Toronto Raptors,W,,90,87,14,15,W 6,
Wed, Feb 15, 2012,7:30p,,Box Score,,Sacramento Kings,W,,100,85,15,15,W 7,
Fri, Feb 17, 2012,8:00p,,Box Score,,New Orleans Hornets,L,,85,89,15,16,L 1,
Sun, Feb 19, 2012,1:00p,,Box Score,,Dallas Mavericks,W,,104,97,16,16,W 1,
Mon, Feb 20, 2012,7:30p,,Box Score,,New Jersey Nets,L,,92,100,16,17,L 1,
Wed, Feb 22, 2012,7:30p,,Box Score,,Atlanta Hawks,W,,99,82,17,17,W 1,
Thu, Feb 23, 2012,7:00p,,Box Score,@,Miami Heat,L,,88,102,17,18,L 1,
Wed, Feb 29, 2012,7:30p,,Box Score,,Cleveland Cavaliers,W,,120,103,18,18,W 1,
Sun, Mar 4, 2012,1:00p,,Box Score,@,Boston Celtics,L,OT,111,115,18,19,L 1,
Tue, Mar 6, 2012,8:30p,,Box Score,@,Dallas Mavericks,L,,85,95,18,20,L 2,
Wed, Mar 7, 2012,8:30p,,Box Score,@,San Antonio Spurs,L,,105,118,18,21,L 3,
Fri, Mar 9, 2012,8:30p,,Box Score,@,Milwaukee Bucks,L,,114,119,18,22,L 4,
,,,,,,,,,,,,,
Sun, Mar 11, 2012,12:00p,,Box Score,,Philadelphia 76ers,L,,94,106,18,23,L 5,
Mon, Mar 12, 2012,8:00p,,Box Score,@,Chicago Bulls,L,,99,104,18,24,L 6,
Wed, Mar 14, 2012,7:30p,,Box Score,,Portland Trail Blazers,W,,121,79,19,24,W 1,
Fri, Mar 16, 2012,7:30p,,Box Score,,Indiana Pacers,W,,115,100,20,24,W 2,
Sat, Mar 17, 2012,7:00p,,Box Score,@,Indiana Pacers,W,,102,88,21,24,W 3,
Tue, Mar 20, 2012,7:30p,,Box Score,,Toronto Raptors,W,,106,87,22,24,W 4,
Wed, Mar 21, 2012,7:00p,,Box Score,@,Philadelphia 76ers,W,,82,79,23,24,W 5,
Fri, Mar 23, 2012,7:00p,,Box Score,@,Toronto Raptors,L,,79,96,23,25,L 1,
Sat, Mar 24, 2012,7:30p,,Box Score,,Detroit Pistons,W,,101,79,24,25,W 1,
Mon, Mar 26, 2012,7:30p,,Box Score,,Milwaukee Bucks,W,,89,80,25,25,W 2,
Wed, Mar 28, 2012,7:00p,,Box Score,,Orlando Magic,W,,108,86,26,25,W 3,
Fri, Mar 30, 2012,7:30p,,Box Score,@,Atlanta Hawks,L,,90,100,26,26,L 1,
Sat, Mar 31, 2012,7:30p,,Box Score,,Cleveland Cavaliers,W,,91,75,27,26,W 1,
Tue, Apr 3, 2012,7:00p,,Box Score,@,Indiana Pacers,L,,104,112,27,27,L 1,
Thu, Apr 5, 2012,7:00p,,Box Score,@,Orlando Magic,W,,96,80,28,27,W 1,
Sun, Apr 8, 2012,1:00p,,Box Score,,Chicago Bulls,W,OT,100,99,29,27,W 2,
Tue, Apr 10, 2012,9:30p,,Box Score,@,Chicago Bulls,L,,86,98,29,28,L 1,
Wed, Apr 11, 2012,8:00p,,Box Score,@,Milwaukee Bucks,W,,111,107,30,28,W 1,
Fri, Apr 13, 2012,7:30p,,Box Score,,Washington Wizards,W,,103,65,31,28,W 2,
Sun, Apr 15, 2012,1:00p,,Box Score,,Miami Heat,L,,85,93,31,29,L 1,
,,,,,,,,,,,,,
Tue, Apr 17, 2012,8:00p,,Box Score,,Boston Celtics,W,,118,110,32,29,W 1,
Wed, Apr 18, 2012,7:30p,,Box Score,@,New Jersey Nets,W,,104,95,33,29,W 2,
Fri, Apr 20, 2012,7:30p,,Box Score,@,Cleveland Cavaliers,L,,90,98,33,30,L 1,
Sun, Apr 22, 2012,1:00p,,Box Score,@,Atlanta Hawks,W,,113,112,34,30,W 1,
Wed, Apr 25, 2012,8:00p,,Box Score,,Los Angeles Clippers,W,,99,93,35,30,W 2,
Thu, Apr 26, 2012,8:00p,,Box Score,@,Charlotte Bobcats,W,,104,84,36,30,W 3,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
