Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Feb 15, 2012,7:00p,,Box Score,@,Toronto Raptors,W,,113,106,21,9,W 9,
Sat, Feb 18, 2012,3:30p,,Box Score,@,Los Angeles Clippers,W,OT,103,100,22,9,W 10,
Mon, Feb 20, 2012,9:00p,,Box Score,@,Utah Jazz,W,,106,102,23,9,W 11,
Tue, Feb 21, 2012,10:00p,,Box Score,@,Portland Trail Blazers,L,,97,137,23,10,L 1,
Thu, Feb 23, 2012,9:00p,,Box Score,@,Denver Nuggets,W,,114,99,24,10,W 1,
Wed, Feb 29, 2012,9:00p,,Box Score,,Chicago Bulls,L,,89,96,24,11,L 1,
Fri, Mar 2, 2012,8:30p,,Box Score,,Charlotte Bobcats,W,,102,72,25,11,W 1,
Sun, Mar 4, 2012,9:30p,,Box Score,,Denver Nuggets,L,,94,99,25,12,L 1,
Wed, Mar 7, 2012,8:30p,,Box Score,,New York Knicks,W,,118,105,26,12,W 1,
Fri, Mar 9, 2012,8:30p,,Box Score,,Los Angeles Clippers,L,,108,120,26,13,L 1,
Mon, Mar 12, 2012,8:30p,,Box Score,,Washington Wizards,W,,112,97,27,13,W 1,
,,,,,,,,,,,,,
Wed, Mar 14, 2012,8:30p,,Box Score,,Orlando Magic,W,,122,111,28,13,W 2,
Fri, Mar 16, 2012,9:30p,,Box Score,@,Oklahoma City Thunder,W,,114,105,29,13,W 3,
Sat, Mar 17, 2012,9:00p,,Box Score,@,Dallas Mavericks,L,,99,106,29,14,L 1,
Wed, Mar 21, 2012,8:30p,,Box Score,,Minnesota Timberwolves,W,,116,100,30,14,W 1,
Fri, Mar 23, 2012,8:30p,,Box Score,,Dallas Mavericks,W,,104,87,31,14,W 2,
Sat, Mar 24, 2012,8:00p,,Box Score,@,New Orleans Hornets,W,,89,86,32,14,W 3,
Sun, Mar 25, 2012,7:00p,,Box Score,,Philadelphia 76ers,W,,93,76,33,14,W 4,
Tue, Mar 27, 2012,10:00p,,Box Score,@,Phoenix Suns,W,,107,100,34,14,W 5,
Wed, Mar 28, 2012,10:00p,,Box Score,@,Sacramento Kings,W,,117,112,35,14,W 6,
Sat, Mar 31, 2012,8:30p,,Box Score,,Indiana Pacers,W,,112,103,36,14,W 7,
Tue, Apr 3, 2012,7:00p,,Box Score,@,Cleveland Cavaliers,W,,125,90,37,14,W 8,
Wed, Apr 4, 2012,7:30p,,Box Score,@,Boston Celtics,W,,87,86,38,14,W 9,
Fri, Apr 6, 2012,8:30p,,Box Score,,New Orleans Hornets,W,,128,103,39,14,W 10,
Sun, Apr 8, 2012,7:00p,,Box Score,,Utah Jazz,W,,114,104,40,14,W 11,
Mon, Apr 9, 2012,9:00p,,Box Score,@,Utah Jazz,L,,84,91,40,15,L 1,
Wed, Apr 11, 2012,8:30p,,Box Score,,Los Angeles Lakers,L,,84,98,40,16,L 2,
Thu, Apr 12, 2012,8:30p,,Box Score,,Memphis Grizzlies,W,,107,97,41,16,W 1,
Sat, Apr 14, 2012,9:00p,,Box Score,,Phoenix Suns,W,,105,91,42,16,W 2,
Mon, Apr 16, 2012,10:30p,,Box Score,@,Golden State Warriors,W,,120,99,43,16,W 3,
Tue, Apr 17, 2012,10:30p,,Box Score,@,Los Angeles Lakers,W,,112,91,44,16,W 4,
,,,,,,,,,,,,,
Wed, Apr 18, 2012,10:00p,,Box Score,@,Sacramento Kings,W,,127,102,45,16,W 5,
Fri, Apr 20, 2012,9:30p,,Box Score,,Los Angeles Lakers,W,,121,97,46,16,W 6,
Sun, Apr 22, 2012,7:00p,,Box Score,,Cleveland Cavaliers,W,,114,98,47,16,W 7,
Mon, Apr 23, 2012,8:30p,,Box Score,,Portland Trail Blazers,W,,124,89,48,16,W 8,
Wed, Apr 25, 2012,10:30p,,Box Score,@,Phoenix Suns,W,,110,106,49,16,W 9,
Thu, Apr 26, 2012,10:30p,,Box Score,@,Golden State Warriors,W,,107,101,50,16,W 10,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
