Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Tue, Oct 27, 2009,7:30p,,Box Score,@,Cleveland Cavaliers,W,,95,89,1,0,W 1,
Wed, Oct 28, 2009,7:30p,,Box Score,,Charlotte Bobcats,W,,92,59,2,0,W 2,
Fri, Oct 30, 2009,8:00p,,Box Score,,Chicago Bulls,W,,118,90,3,0,W 3,
Sun, Nov 1, 2009,6:00p,,Box Score,,New Orleans Hornets,W,,97,87,4,0,W 4,
Tue, Nov 3, 2009,7:00p,,Box Score,@,Philadelphia 76ers,W,,105,74,5,0,W 5,
Wed, Nov 4, 2009,8:00p,,Box Score,@,Minnesota Timberwolves,W,,92,90,6,0,W 6,
Fri, Nov 6, 2009,7:30p,,Box Score,,Phoenix Suns,L,,103,110,6,1,L 1,
Sat, Nov 7, 2009,7:30p,,Box Score,@,New Jersey Nets,W,,86,76,7,1,W 1,
Wed, Nov 11, 2009,7:30p,,Box Score,,Utah Jazz,W,,105,86,8,1,W 2,
Fri, Nov 13, 2009,8:00p,,Box Score,,Atlanta Hawks,L,,86,97,8,2,L 1,
Sat, Nov 14, 2009,7:00p,,Box Score,@,Indiana Pacers,L,,104,113,8,3,L 2,
Wed, Nov 18, 2009,7:30p,,Box Score,,Golden State Warriors,W,,109,95,9,3,W 1,
Fri, Nov 20, 2009,8:00p,,Box Score,,Orlando Magic,L,,78,83,9,4,L 1,
Sun, Nov 22, 2009,1:00p,,Box Score,@,New York Knicks,W,OT,107,105,10,4,W 1,
Wed, Nov 25, 2009,7:30p,,Box Score,,Philadelphia 76ers,W,,113,110,11,4,W 2,
Fri, Nov 27, 2009,7:30p,,Box Score,,Toronto Raptors,W,,116,103,12,4,W 3,
Sun, Nov 29, 2009,6:00p,,Box Score,@,Miami Heat,W,,92,85,13,4,W 4,
Tue, Dec 1, 2009,7:00p,,Box Score,@,Charlotte Bobcats,W,,108,90,14,4,W 5,
Thu, Dec 3, 2009,8:00p,,Box Score,@,San Antonio Spurs,W,,90,83,15,4,W 6,
Fri, Dec 4, 2009,8:00p,,Box Score,@,Oklahoma City Thunder,W,,105,87,16,4,W 7,
,,,,,,,,,,,,,
Tue, Dec 8, 2009,7:30p,,Box Score,,Milwaukee Bucks,W,,98,89,17,4,W 8,
Thu, Dec 10, 2009,8:00p,,Box Score,@,Washington Wizards,W,,104,102,18,4,W 9,
Sat, Dec 12, 2009,8:00p,,Box Score,@,Chicago Bulls,W,,106,80,19,4,W 10,
Mon, Dec 14, 2009,8:00p,,Box Score,@,Memphis Grizzlies,W,,110,105,20,4,W 11,
Fri, Dec 18, 2009,7:30p,,Box Score,,Philadelphia 76ers,L,,97,98,20,5,L 1,
Sun, Dec 20, 2009,6:00p,,Box Score,,Minnesota Timberwolves,W,,122,104,21,5,W 1,
Tue, Dec 22, 2009,7:30p,,Box Score,,Indiana Pacers,W,,103,94,22,5,W 2,
Fri, Dec 25, 2009,2:30p,,Box Score,@,Orlando Magic,W,,86,77,23,5,W 3,
Sun, Dec 27, 2009,9:30p,,Box Score,@,Los Angeles Clippers,L,,90,92,23,6,L 1,
Mon, Dec 28, 2009,10:30p,,Box Score,@,Golden State Warriors,L,,99,103,23,7,L 2,
Wed, Dec 30, 2009,9:00p,,Box Score,@,Phoenix Suns,L,,98,116,23,8,L 3,
Sat, Jan 2, 2010,7:30p,,Box Score,,Toronto Raptors,W,,103,96,24,8,W 1,
Wed, Jan 6, 2010,7:30p,,Box Score,@,Miami Heat,W,OT,112,106,25,8,W 2,
Fri, Jan 8, 2010,8:00p,,Box Score,@,Atlanta Hawks,L,,85,93,25,9,L 1,
Sun, Jan 10, 2010,1:00p,,Box Score,@,Toronto Raptors,W,,114,107,26,9,W 1,
Mon, Jan 11, 2010,7:30p,,Box Score,,Atlanta Hawks,L,,96,102,26,10,L 1,
