Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Fri, Nov 2, 2012,7:00p,,Box Score,,Denver Nuggets,W,,102,89,1,0,W 1,
Sun, Nov 4, 2012,6:00p,,Box Score,,Phoenix Suns,W,,115,94,2,0,W 2,
Tue, Nov 6, 2012,8:00p,,Box Score,@,Chicago Bulls,L,,93,99,2,1,L 1,
Wed, Nov 7, 2012,8:00p,,Box Score,@,Minnesota Timberwolves,L,,75,90,2,2,L 2,
Fri, Nov 9, 2012,7:00p,,Box Score,,Brooklyn Nets,L,,68,107,2,3,L 3,
Sun, Nov 11, 2012,3:00p,,Box Score,@,Brooklyn Nets,L,,74,82,2,4,L 4,
Tue, Nov 13, 2012,7:00p,,Box Score,,New York Knicks,L,,89,99,2,5,L 5,
Fri, Nov 16, 2012,7:30p,,Box Score,@,Detroit Pistons,W,,110,106,3,5,W 1,
Sun, Nov 18, 2012,1:00p,,Box Score,@,Toronto Raptors,L,,86,97,3,6,L 1,
Mon, Nov 19, 2012,7:30p,,Box Score,@,Atlanta Hawks,L,,72,81,3,7,L 2,
Wed, Nov 21, 2012,7:00p,,Box Score,,Detroit Pistons,W,,90,74,4,7,W 1,
Fri, Nov 23, 2012,7:00p,,Box Score,,Cleveland Cavaliers,W,,108,104,5,7,W 2,
Sun, Nov 25, 2012,6:00p,,Box Score,,Boston Celtics,L,OT,110,116,5,8,L 1,
Wed, Nov 28, 2012,7:00p,,Box Score,,San Antonio Spurs,L,,89,110,5,9,L 2,
Fri, Nov 30, 2012,7:00p,,Box Score,,Brooklyn Nets,L,,86,98,5,10,L 3,
Sun, Dec 2, 2012,9:30p,,Box Score,@,Los Angeles Lakers,W,,113,103,6,10,W 1,
Mon, Dec 3, 2012,10:30p,,Box Score,@,Golden State Warriors,W,,102,94,7,10,W 2,
Wed, Dec 5, 2012,9:00p,,Box Score,@,Utah Jazz,L,,81,87,7,11,L 1,
Fri, Dec 7, 2012,10:00p,,Box Score,@,Sacramento Kings,L,,82,91,7,12,L 2,
Sun, Dec 9, 2012,8:00p,,Box Score,@,Phoenix Suns,W,,98,90,8,12,W 1,
,,,,,,,,,,,,,
