Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 30, 2013,7:30p,,Box Score,@,Detroit Pistons,L,,102,113,0,1,L 1,
Fri, Nov 1, 2013,7:00p,,Box Score,,Philadelphia 76ers,L,,102,109,0,2,L 2,
Sun, Nov 3, 2013,6:00p,,Box Score,@,Miami Heat,L,,93,103,0,3,L 3,
Wed, Nov 6, 2013,7:00p,,Box Score,@,Philadelphia 76ers,W,,116,102,1,3,W 1,
Fri, Nov 8, 2013,7:00p,,Box Score,,Brooklyn Nets,W,OT,112,108,2,3,W 2,
Sun, Nov 10, 2013,7:00p,,Box Score,@,Oklahoma City Thunder,L,OT,105,106,2,4,L 1,
Tue, Nov 12, 2013,8:30p,,Box Score,@,Dallas Mavericks,L,,95,105,2,5,L 2,
Wed, Nov 13, 2013,8:30p,,Box Score,@,San Antonio Spurs,L,,79,92,2,6,L 3,
Sat, Nov 16, 2013,7:00p,,Box Score,,Cleveland Cavaliers,L,OT,96,103,2,7,L 4,
Tue, Nov 19, 2013,7:00p,,Box Score,,Minnesota Timberwolves,W,,104,100,3,7,W 1,
Wed, Nov 20, 2013,7:00p,,Box Score,@,Cleveland Cavaliers,W,,98,91,4,7,W 2,
Fri, Nov 22, 2013,7:00p,,Box Score,@,Toronto Raptors,L,,88,96,4,8,L 1,
Sat, Nov 23, 2013,7:00p,,Box Score,,New York Knicks,W,,98,89,5,8,W 1,
Tue, Nov 26, 2013,7:00p,,Box Score,,Los Angeles Lakers,W,,116,111,6,8,W 2,
Wed, Nov 27, 2013,8:00p,,Box Score,@,Milwaukee Bucks,W,OT,100,92,7,8,W 3,
Fri, Nov 29, 2013,8:00p,,Box Score,@,Indiana Pacers,L,,73,93,7,9,L 1,
Sat, Nov 30, 2013,7:00p,,Box Score,,Atlanta Hawks,W,,108,101,8,9,W 1,
Mon, Dec 2, 2013,7:00p,,Box Score,,Orlando Magic,W,,98,80,9,9,W 2,
Fri, Dec 6, 2013,7:00p,,Box Score,,Milwaukee Bucks,L,OT,105,109,9,10,L 1,
Mon, Dec 9, 2013,7:00p,,Box Score,,Denver Nuggets,L,,74,75,9,11,L 2,
,,,,,,,,,,,,,
Fri, Dec 13, 2013,7:30p,,Box Score,@,Atlanta Hawks,L,OT,99,101,9,12,L 3,
Sat, Dec 14, 2013,7:00p,,Box Score,,Los Angeles Clippers,L,,97,113,9,13,L 4,
Mon, Dec 16, 2013,7:30p,,Box Score,@,New York Knicks,W,,102,101,10,13,W 1,
Wed, Dec 18, 2013,7:30p,,Box Score,@,Brooklyn Nets,W,,113,107,11,13,W 2,
Sat, Dec 21, 2013,1:00p,,Box Score,@,Boston Celtics,W,,106,99,12,13,W 3,
Fri, Dec 27, 2013,8:00p,,Box Score,@,Minnesota Timberwolves,L,,98,120,12,14,L 1,
Sat, Dec 28, 2013,7:00p,,Box Score,,Detroit Pistons,W,,106,82,13,14,W 1,
Mon, Dec 30, 2013,7:30p,,Box Score,@,Detroit Pistons,W,,106,99,14,14,W 2,
Wed, Jan 1, 2014,6:00p,,Box Score,,Dallas Mavericks,L,,78,87,14,15,L 1,
Fri, Jan 3, 2014,7:00p,,Box Score,,Toronto Raptors,L,,88,101,14,16,L 2,
Sun, Jan 5, 2014,6:00p,,Box Score,,Golden State Warriors,L,,96,112,14,17,L 3,
Tue, Jan 7, 2014,7:00p,,Box Score,@,Charlotte Bobcats,W,,97,83,15,17,W 1,
Wed, Jan 8, 2014,8:00p,,Box Score,@,New Orleans Pelicans,W,,102,96,16,17,W 2,
Fri, Jan 10, 2014,7:00p,,Box Score,@,Indiana Pacers,L,,66,93,16,18,L 1,
Sat, Jan 11, 2014,7:00p,,Box Score,,Houston Rockets,L,,107,114,16,19,L 2,
Mon, Jan 13, 2014,8:00p,,Box Score,@,Chicago Bulls,W,,102,88,17,19,W 1,
Wed, Jan 15, 2014,7:00p,,Box Score,,Miami Heat,W,,114,97,18,19,W 2,
Fri, Jan 17, 2014,7:00p,,Box Score,,Chicago Bulls,W,,96,93,19,19,W 3,
Sat, Jan 18, 2014,7:00p,,Box Score,,Detroit Pistons,L,,98,104,19,20,L 1,
Mon, Jan 20, 2014,2:00p,,Box Score,,Philadelphia 76ers,W,,107,99,20,20,W 1,
,,,,,,,,,,,,,
Wed, Jan 22, 2014,7:00p,,Box Score,,Boston Celtics,L,OT,111,113,20,21,L 1,
Fri, Jan 24, 2014,9:00p,,Box Score,@,Phoenix Suns,W,,101,95,21,21,W 1,
Sat, Jan 25, 2014,9:00p,,Box Score,@,Utah Jazz,L,,101,104,21,22,L 1,
Tue, Jan 28, 2014,10:30p,,Box Score,@,Golden State Warriors,W,,88,85,22,22,W 1,
Wed, Jan 29, 2014,10:30p,,Box Score,@,Los Angeles Clippers,L,,103,110,22,23,L 1,
Sat, Feb 1, 2014,7:00p,,Box Score,,Oklahoma City Thunder,W,,96,81,23,23,W 1,
Mon, Feb 3, 2014,7:00p,,Box Score,,Portland Trail Blazers,W,,100,90,24,23,W 2,
Wed, Feb 5, 2014,7:00p,,Box Score,,San Antonio Spurs,L,2OT,118,125,24,24,L 1,
Fri, Feb 7, 2014,7:00p,,Box Score,,Cleveland Cavaliers,L,,113,115,24,25,L 2,
Sun, Feb 9, 2014,6:00p,,Box Score,,Sacramento Kings,W,,93,84,25,25,W 1,
Tue, Feb 11, 2014,8:00p,,Box Score,@,Memphis Grizzlies,L,,89,92,25,26,L 1,
Wed, Feb 12, 2014,8:00p,,Box Score,@,Houston Rockets,L,,112,113,25,27,L 2,
Tue, Feb 18, 2014,7:00p,,Box Score,,Toronto Raptors,L,,93,103,25,28,L 3,
Wed, Feb 19, 2014,7:30p,,Box Score,@,Atlanta Hawks,W,,114,97,26,28,W 1,
Sat, Feb 22, 2014,7:00p,,Box Score,,New Orleans Pelicans,W,,94,93,27,28,W 2,
Sun, Feb 23, 2014,6:00p,,Box Score,@,Cleveland Cavaliers,W,,96,83,28,28,W 3,
Tue, Feb 25, 2014,7:00p,,Box Score,,Orlando Magic,W,,115,106,29,28,W 4,
Thu, Feb 27, 2014,7:00p,,Box Score,@,Toronto Raptors,W,3OT,134,129,30,28,W 5,
Sat, Mar 1, 2014,7:30p,,Box Score,@,Philadelphia 76ers,W,,122,103,31,28,W 6,
Mon, Mar 3, 2014,7:00p,,Box Score,,Memphis Grizzlies,L,,104,110,31,29,L 1,
,,,,,,,,,,,,,
Wed, Mar 5, 2014,7:00p,,Box Score,,Utah Jazz,W,,104,91,32,29,W 1,
