Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Sun, Mar 11, 2012,3:30p,,Box Score,,Boston Celtics,W,,97,94,25,16,W 2,
Tue, Mar 13, 2012,8:00p,,Box Score,@,Memphis Grizzlies,W,2OT,116,111,26,16,W 3,
Wed, Mar 14, 2012,8:00p,,Box Score,@,New Orleans Hornets,W,OT,107,101,27,16,W 4,
Fri, Mar 16, 2012,10:30p,,Box Score,,Minnesota Timberwolves,W,,97,92,28,16,W 5,
Sun, Mar 18, 2012,9:30p,,Box Score,,Utah Jazz,L,,99,103,28,17,L 1,
Tue, Mar 20, 2012,8:00p,,Box Score,@,Houston Rockets,L,,104,107,28,18,L 2,
Wed, Mar 21, 2012,9:30p,,Box Score,@,Dallas Mavericks,W,,109,93,29,18,W 1,
Fri, Mar 23, 2012,10:30p,,Box Score,,Portland Trail Blazers,W,,103,96,30,18,W 2,
Sun, Mar 25, 2012,10:30p,,Box Score,,Memphis Grizzlies,L,,96,102,30,19,L 1,
Tue, Mar 27, 2012,10:30p,,Box Score,@,Golden State Warriors,W,,104,101,31,19,W 1,
Thu, Mar 29, 2012,10:30p,,Box Score,,Oklahoma City Thunder,L,,93,102,31,20,L 1,
Sat, Mar 31, 2012,3:30p,,Box Score,,New Orleans Hornets,W,,88,85,32,20,W 1,
Sun, Apr 1, 2012,9:30p,,Box Score,,Golden State Warriors,W,,120,112,33,20,W 2,
Tue, Apr 3, 2012,10:30p,,Box Score,,New Jersey Nets,W,,91,87,34,20,W 3,
Wed, Apr 4, 2012,10:30p,,Box Score,@,Los Angeles Clippers,W,,113,108,35,20,W 4,
Fri, Apr 6, 2012,10:30p,,Box Score,,Houston Rockets,L,,107,112,35,21,L 1,
Sat, Apr 7, 2012,10:00p,,Box Score,@,Phoenix Suns,L,,105,125,35,22,L 2,
Mon, Apr 9, 2012,8:00p,,Box Score,@,New Orleans Hornets,W,,93,91,36,22,W 1,
Wed, Apr 11, 2012,8:30p,,Box Score,@,San Antonio Spurs,W,,98,84,37,22,W 2,
Fri, Apr 13, 2012,10:30p,,Box Score,,Denver Nuggets,W,,103,97,38,22,W 3,
,,,,,,,,,,,,,
Sun, Apr 15, 2012,3:30p,,Box Score,,Dallas Mavericks,W,OT,112,108,39,22,W 4,
Tue, Apr 17, 2012,10:30p,,Box Score,,San Antonio Spurs,L,,91,112,39,23,L 1,
Wed, Apr 18, 2012,10:30p,,Box Score,@,Golden State Warriors,W,,99,87,40,23,W 1,
Fri, Apr 20, 2012,9:30p,,Box Score,@,San Antonio Spurs,L,,97,121,40,24,L 1,
Sun, Apr 22, 2012,3:30p,,Box Score,,Oklahoma City Thunder,W,2OT,114,106,41,24,W 1,
Thu, Apr 26, 2012,10:30p,,Box Score,@,Sacramento Kings,L,,96,113,41,25,L 1,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
