Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Jan 4, 2017,10:30p,,Box Score,,Memphis Grizzlies,W,,115,106,24,14,W 2,
Fri, Jan 6, 2017,10:30p,,Box Score,@,Sacramento Kings,W,,106,98,25,14,W 3,
Sun, Jan 8, 2017,3:30p,,Box Score,,Miami Heat,W,,98,86,26,14,W 4,
,,,,,,,,,,,,,
Wed, Jan 11, 2017,10:30p,,Box Score,,Orlando Magic,W,,105,96,27,14,W 5,
Sat, Jan 14, 2017,3:30p,,Box Score,,Los Angeles Lakers,W,,113,97,28,14,W 6,
Mon, Jan 16, 2017,10:30p,,Box Score,,Oklahoma City Thunder,W,,120,98,29,14,W 7,
Thu, Jan 19, 2017,10:30p,,Box Score,,Minnesota Timberwolves,L,,101,104,29,15,L 1,
Sat, Jan 21, 2017,9:00p,,Box Score,@,Denver Nuggets,L,,98,123,29,16,L 2,
Mon, Jan 23, 2017,7:30p,,Box Score,@,Atlanta Hawks,W,,115,105,30,16,W 1,
Tue, Jan 24, 2017,7:00p,,Box Score,@,Philadelphia 76ers,L,,110,121,30,17,L 1,
Sat, Jan 28, 2017,8:30p,,Box Score,@,Golden State Warriors,L,,98,144,30,18,L 2,
Wed, Feb 1, 2017,9:00p,,Box Score,@,Phoenix Suns,W,,124,114,31,18,W 1,
Thu, Feb 2, 2017,10:30p,,Box Score,,Golden State Warriors,L,,120,133,31,19,L 1,
Sun, Feb 5, 2017,2:00p,,Box Score,@,Boston Celtics,L,,102,107,31,20,L 2,
Mon, Feb 6, 2017,7:30p,,Box Score,@,Toronto Raptors,L,,109,118,31,21,L 3,
Wed, Feb 8, 2017,8:00p,,Box Score,@,New York Knicks,W,,119,115,32,21,W 1,
Sat, Feb 11, 2017,5:00p,,Box Score,@,Charlotte Hornets,W,,107,102,33,21,W 2,
Mon, Feb 13, 2017,9:00p,,Box Score,@,Utah Jazz,W,,88,72,34,21,W 3,
Wed, Feb 15, 2017,10:30p,,Box Score,,Atlanta Hawks,W,,99,84,35,21,W 4,
Thu, Feb 23, 2017,10:30p,,Box Score,@,Golden State Warriors,L,,113,123,35,22,L 1,
Fri, Feb 24, 2017,10:30p,,Box Score,,San Antonio Spurs,L,,97,105,35,23,L 2,
Sun, Feb 26, 2017,9:30p,,Box Score,,Charlotte Hornets,W,OT,124,121,36,23,W 1,
Wed, Mar 1, 2017,10:30p,,Box Score,,Houston Rockets,L,,103,122,36,24,L 1,
,,,,,,,,,,,,,
Fri, Mar 3, 2017,8:00p,,Box Score,@,Milwaukee Bucks,L,,101,112,36,25,L 2,
Sat, Mar 4, 2017,8:30p,,Box Score,@,Chicago Bulls,W,,101,91,37,25,W 1,
Mon, Mar 6, 2017,10:30p,,Box Score,,Boston Celtics,W,,116,102,38,25,W 2,
Wed, Mar 8, 2017,8:00p,,Box Score,@,Minnesota Timberwolves,L,,91,107,38,26,L 1,
Thu, Mar 9, 2017,8:00p,,Box Score,@,Memphis Grizzlies,W,,114,98,39,26,W 1,
Sat, Mar 11, 2017,3:30p,,Box Score,,Philadelphia 76ers,W,,112,100,40,26,W 2,
Mon, Mar 13, 2017,9:00p,,Box Score,@,Utah Jazz,L,,108,114,40,27,L 1,
Wed, Mar 15, 2017,10:30p,,Box Score,,Milwaukee Bucks,L,,96,97,40,28,L 2,
Thu, Mar 16, 2017,9:00p,,Box Score,@,Denver Nuggets,L,,114,129,40,29,L 3,
Sat, Mar 18, 2017,8:30p,,Box Score,,Cleveland Cavaliers,W,,108,78,41,29,W 1,
Mon, Mar 20, 2017,10:30p,,Box Score,,New York Knicks,W,,114,105,42,29,W 2,
Tue, Mar 21, 2017,10:30p,,Box Score,@,Los Angeles Lakers,W,,133,109,43,29,W 3,
Thu, Mar 23, 2017,8:30p,,Box Score,@,Dallas Mavericks,L,,95,97,43,30,L 1,
Sat, Mar 25, 2017,3:30p,,Box Score,,Utah Jazz,W,,108,95,44,30,W 1,
Sun, Mar 26, 2017,3:30p,,Box Score,,Sacramento Kings,L,,97,98,44,31,L 1,
Wed, Mar 29, 2017,10:30p,,Box Score,,Washington Wizards,W,,133,124,45,31,W 1,
Thu, Mar 30, 2017,10:00p,,Box Score,@,Phoenix Suns,W,,124,118,46,31,W 2,
Sat, Apr 1, 2017,3:30p,,Box Score,,Los Angeles Lakers,W,,115,104,47,31,W 3,
Wed, Apr 5, 2017,10:30p,,Box Score,,Dallas Mavericks,W,,112,101,48,31,W 4,
Sat, Apr 8, 2017,8:30p,,Box Score,@,San Antonio Spurs,W,,98,87,49,31,W 5,
,,,,,,,,,,,,,
Mon, Apr 10, 2017,10:30p,,Box Score,,Houston Rockets,W,,125,96,50,31,W 6,
Wed, Apr 12, 2017,10:30p,,Box Score,,Sacramento Kings,W,,115,95,51,31,W 7,
