Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 30, 2013,8:00p,,Box Score,,Indiana Pacers,L,,90,95,0,1,L 1,
Fri, Nov 1, 2013,7:00p,,Box Score,@,Orlando Magic,L,,90,110,0,2,L 2,
Sat, Nov 2, 2013,8:00p,,Box Score,,Charlotte Bobcats,W,,105,84,1,2,W 1,
Tue, Nov 5, 2013,8:00p,,Box Score,,Phoenix Suns,L,,98,104,1,3,L 1,
Wed, Nov 6, 2013,8:00p,,Box Score,@,Memphis Grizzlies,W,,99,84,2,3,W 1,
Fri, Nov 8, 2013,8:00p,,Box Score,,Los Angeles Lakers,W,,96,85,3,3,W 2,
Sun, Nov 10, 2013,8:00p,,Box Score,@,Phoenix Suns,L,,94,101,3,4,L 1,
Tue, Nov 12, 2013,10:30p,,Box Score,@,Los Angeles Lakers,L,,95,116,3,5,L 2,
Wed, Nov 13, 2013,9:00p,,Box Score,@,Utah Jazz,L,,105,111,3,6,L 3,
Sat, Nov 16, 2013,8:00p,,Box Score,,Philadelphia 76ers,W,,135,98,4,6,W 1,
Wed, Nov 20, 2013,8:00p,,Box Score,,Utah Jazz,W,,105,98,5,6,W 2,
Fri, Nov 22, 2013,8:00p,,Box Score,,Cleveland Cavaliers,W,,104,100,6,6,W 3,
Mon, Nov 25, 2013,8:30p,,Box Score,@,San Antonio Spurs,L,,93,112,6,7,L 1,
Tue, Nov 26, 2013,8:00p,,Box Score,,Golden State Warriors,L,,101,102,6,8,L 2,
Fri, Nov 29, 2013,8:00p,,Box Score,@,Philadelphia 76ers,W,,121,105,7,8,W 1,
Sun, Dec 1, 2013,7:30p,,Box Score,@,New York Knicks,W,,103,99,8,8,W 2,
Mon, Dec 2, 2013,8:00p,,Box Score,@,Chicago Bulls,W,3OT,131,128,9,8,W 3,
Wed, Dec 4, 2013,8:00p,,Box Score,,Dallas Mavericks,L,,97,100,9,9,L 1,
Fri, Dec 6, 2013,8:00p,,Box Score,,Oklahoma City Thunder,L,,95,109,9,10,L 2,
Wed, Dec 11, 2013,8:00p,,Box Score,,Detroit Pistons,W,OT,111,106,10,10,W 1,
,,,,,,,,,,,,,
Fri, Dec 13, 2013,8:00p,,Box Score,,Memphis Grizzlies,W,,104,98,11,10,W 2,
Sun, Dec 15, 2013,8:00p,,Box Score,@,Denver Nuggets,L,,93,102,11,11,L 1,
Tue, Dec 17, 2013,10:30p,,Box Score,@,Golden State Warriors,L,,93,104,11,12,L 2,
Wed, Dec 18, 2013,10:30p,,Box Score,@,Los Angeles Clippers,L,,95,108,11,13,L 3,
Sat, Dec 21, 2013,10:00p,,Box Score,@,Portland Trail Blazers,L,,107,110,11,14,L 4,
Mon, Dec 23, 2013,10:00p,,Box Score,@,Sacramento Kings,W,,113,100,12,14,W 1,
Fri, Dec 27, 2013,8:00p,,Box Score,,Denver Nuggets,W,,105,89,13,14,W 2,
Sat, Dec 28, 2013,8:00p,,Box Score,@,Houston Rockets,L,,98,107,13,15,L 1,
Mon, Dec 30, 2013,8:00p,,Box Score,,Portland Trail Blazers,W,,110,108,14,15,W 1,
Wed, Jan 1, 2014,8:00p,,Box Score,@,Minnesota Timberwolves,L,,112,124,14,16,L 1,
Fri, Jan 3, 2014,7:30p,,Box Score,@,Boston Celtics,W,,95,92,15,16,W 1,
Sat, Jan 4, 2014,7:00p,,Box Score,@,Indiana Pacers,L,,82,99,15,17,L 1,
Tue, Jan 7, 2014,7:30p,,Box Score,@,Miami Heat,L,,88,107,15,18,L 2,
Wed, Jan 8, 2014,8:00p,,Box Score,,Washington Wizards,L,,96,102,15,19,L 3,
Fri, Jan 10, 2014,8:00p,,Box Score,,Dallas Mavericks,L,,90,107,15,20,L 4,
Sat, Jan 11, 2014,8:30p,,Box Score,@,Dallas Mavericks,L,,107,110,15,21,L 5,
Mon, Jan 13, 2014,8:00p,,Box Score,,San Antonio Spurs,L,,95,101,15,22,L 6,
Wed, Jan 15, 2014,8:00p,,Box Score,,Houston Rockets,L,,100,103,15,23,L 7,
Sat, Jan 18, 2014,8:00p,,Box Score,,Golden State Warriors,L,,87,97,15,24,L 8,
Mon, Jan 20, 2014,5:00p,,Box Score,@,Memphis Grizzlies,W,,95,92,16,24,W 1,
,,,,,,,,,,,,,
Tue, Jan 21, 2014,8:00p,,Box Score,,Sacramento Kings,L,,97,114,16,25,L 1,
