Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 23, 2019,8:30p,,Box Score,,New York Knicks,W,,120,111,1,0,W 1,
Sat, Oct 26, 2019,8:30p,,Box Score,,Washington Wizards,W,,124,122,2,0,W 2,
Mon, Oct 28, 2019,8:30p,,Box Score,,Portland Trail Blazers,W,,113,110,3,0,W 3,
Thu, Oct 31, 2019,10:30p,,Box Score,@,Los Angeles Clippers,L,,97,103,3,1,L 1,
Fri, Nov 1, 2019,10:30p,,Box Score,@,Golden State Warriors,W,,127,110,4,1,W 1,
Sun, Nov 3, 2019,7:00p,,Box Score,,Los Angeles Lakers,L,,96,103,4,2,L 1,
Tue, Nov 5, 2019,7:30p,,Box Score,@,Atlanta Hawks,L,,100,108,4,3,L 2,
Thu, Nov 7, 2019,8:30p,,Box Score,,Oklahoma City Thunder,W,,121,112,5,3,W 1,
Sat, Nov 9, 2019,5:00p,,Box Score,,Boston Celtics,L,,115,135,5,4,L 1,
Mon, Nov 11, 2019,7:30p,,Box Score,,Memphis Grizzlies,L,,109,113,5,5,L 2,
Wed, Nov 13, 2019,8:00p,,Box Score,@,Minnesota Timberwolves,L,,114,129,5,6,L 3,
Fri, Nov 15, 2019,7:00p,,Box Score,@,Orlando Magic,L,,109,111,5,7,L 4,
Sat, Nov 16, 2019,8:30p,,Box Score,,Portland Trail Blazers,L,,116,121,5,8,L 5,
Mon, Nov 18, 2019,8:30p,,Box Score,@,Dallas Mavericks,L,,110,117,5,9,L 6,
Wed, Nov 20, 2019,7:00p,,Box Score,@,Washington Wizards,L,,132,138,5,10,L 7,
Fri, Nov 22, 2019,8:00p,,Box Score,@,Philadelphia 76ers,L,,104,115,5,11,L 8,
Sat, Nov 23, 2019,7:30p,,Box Score,@,New York Knicks,W,,111,104,6,11,W 1,
Mon, Nov 25, 2019,8:30p,,Box Score,,Los Angeles Lakers,L,,104,114,6,12,L 1,
Wed, Nov 27, 2019,8:30p,,Box Score,,Minnesota Timberwolves,L,,101,113,6,13,L 2,
Fri, Nov 29, 2019,8:30p,,Box Score,,Los Angeles Clippers,W,,107,97,7,13,W 1,
,,,,,,,,,,,,,
Sun, Dec 1, 2019,5:00p,,Box Score,@,Detroit Pistons,L,,98,132,7,14,L 1,
Tue, Dec 3, 2019,8:30p,,Box Score,,Houston Rockets,W,2OT,135,133,8,14,W 1,
Fri, Dec 6, 2019,8:30p,,Box Score,,Sacramento Kings,W,OT,105,104,9,14,W 2,
Thu, Dec 12, 2019,8:30p,,Box Score,,Cleveland Cavaliers,L,OT,109,117,9,15,L 1,
Sat, Dec 14, 2019,5:00p,,Box Score,@,Phoenix Suns,W,OT,121,119,10,15,W 1,at Mexico City, Mexico
Mon, Dec 16, 2019,8:00p,,Box Score,@,Houston Rockets,L,,107,109,10,16,L 1,
Thu, Dec 19, 2019,8:30p,,Box Score,,Brooklyn Nets,W,,118,105,11,16,W 1,
Sat, Dec 21, 2019,8:30p,,Box Score,,Los Angeles Clippers,L,,109,134,11,17,L 1,
Mon, Dec 23, 2019,8:00p,,Box Score,@,Memphis Grizzlies,W,,145,115,12,17,W 1,
Thu, Dec 26, 2019,8:00p,,Box Score,@,Dallas Mavericks,L,,98,102,12,18,L 1,
Sat, Dec 28, 2019,8:30p,,Box Score,,Detroit Pistons,W,,136,109,13,18,W 1,
Tue, Dec 31, 2019,7:00p,,Box Score,,Golden State Warriors,W,OT,117,113,14,18,W 2,
Thu, Jan 2, 2020,8:30p,,Box Score,,Oklahoma City Thunder,L,,103,109,14,19,L 1,
Sat, Jan 4, 2020,8:30p,,Box Score,@,Milwaukee Bucks,L,,118,127,14,20,L 2,
Mon, Jan 6, 2020,8:30p,,Box Score,,Milwaukee Bucks,W,,126,104,15,20,W 1,
Wed, Jan 8, 2020,7:00p,,Box Score,@,Boston Celtics,W,,129,114,16,20,W 2,
Fri, Jan 10, 2020,8:00p,,Box Score,@,Memphis Grizzlies,L,,121,134,16,21,L 1,
Sun, Jan 12, 2020,6:00p,,Box Score,@,Toronto Raptors,W,,105,104,17,21,W 1,
Wed, Jan 15, 2020,7:30p,,Box Score,@,Miami Heat,L,,100,106,17,22,L 1,
Fri, Jan 17, 2020,8:30p,,Box Score,,Atlanta Hawks,L,,120,121,17,23,L 2,
,,,,,,,,,,,,,
