Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 28, 2015,10:00p,,Box Score,@,Phoenix Suns,W,,111,95,1,0,W 1,
Thu, Oct 29, 2015,10:30p,,Box Score,@,Los Angeles Clippers,L,,88,104,1,1,L 1,
Sun, Nov 1, 2015,9:30p,,Box Score,@,Los Angeles Lakers,W,,103,93,2,1,W 1,
Tue, Nov 3, 2015,8:30p,,Box Score,,Toronto Raptors,L,,91,102,2,2,L 1,
Thu, Nov 5, 2015,8:30p,,Box Score,,Charlotte Hornets,L,,94,108,2,3,L 2,
Sat, Nov 7, 2015,8:30p,,Box Score,,New Orleans Pelicans,W,,107,98,3,3,W 1,
Tue, Nov 10, 2015,8:00p,,Box Score,@,New Orleans Pelicans,L,,105,120,3,4,L 1,
Wed, Nov 11, 2015,8:00p,,Box Score,,Los Angeles Clippers,W,,118,108,4,4,W 1,
Fri, Nov 13, 2015,8:30p,,Box Score,,Los Angeles Lakers,W,,90,82,5,4,W 2,
Sat, Nov 14, 2015,8:00p,,Box Score,@,Houston Rockets,W,,110,98,6,4,W 3,
Mon, Nov 16, 2015,7:00p,,Box Score,@,Philadelphia 76ers,W,,92,86,7,4,W 4,
Wed, Nov 18, 2015,7:30p,,Box Score,@,Boston Celtics,W,,106,102,8,4,W 5,
Fri, Nov 20, 2015,8:30p,,Box Score,,Utah Jazz,W,,102,93,9,4,W 6,
Sun, Nov 22, 2015,7:00p,,Box Score,@,Oklahoma City Thunder,L,,114,117,9,5,L 1,
Tue, Nov 24, 2015,8:00p,,Box Score,@,Memphis Grizzlies,L,,96,110,9,6,L 2,
Wed, Nov 25, 2015,8:30p,,Box Score,@,San Antonio Spurs,L,,83,88,9,7,L 3,
Sat, Nov 28, 2015,8:30p,,Box Score,,Denver Nuggets,W,,92,81,10,7,W 1,
Mon, Nov 30, 2015,10:00p,,Box Score,@,Sacramento Kings,L,,98,112,10,8,L 1,
Tue, Dec 1, 2015,10:00p,,Box Score,@,Portland Trail Blazers,W,OT,115,112,11,8,W 1,
Fri, Dec 4, 2015,8:30p,,Box Score,,Houston Rockets,L,,96,100,11,9,L 1,
,,,,,,,,,,,,,
Sun, Dec 6, 2015,6:00p,,Box Score,@,Washington Wizards,W,,116,104,12,9,W 1,
Mon, Dec 7, 2015,7:30p,,Box Score,@,New York Knicks,W,,104,97,13,9,W 2,
Wed, Dec 9, 2015,9:30p,,Box Score,,Atlanta Hawks,L,,95,98,13,10,L 1,
Sat, Dec 12, 2015,8:30p,,Box Score,,Washington Wizards,L,,111,114,13,11,L 2,
Mon, Dec 14, 2015,8:30p,,Box Score,,Phoenix Suns,W,,104,94,14,11,W 1,
Wed, Dec 16, 2015,7:00p,,Box Score,@,Indiana Pacers,L,,81,107,14,12,L 1,
Fri, Dec 18, 2015,8:30p,,Box Score,,Memphis Grizzlies,W,,97,88,15,12,W 1,
Tue, Dec 22, 2015,7:30p,,Box Score,@,Toronto Raptors,L,,99,103,15,13,L 1,
Wed, Dec 23, 2015,7:30p,,Box Score,@,Brooklyn Nets,W,OT,119,118,16,13,W 1,
Sat, Dec 26, 2015,8:30p,,Box Score,,Chicago Bulls,W,,118,111,17,13,W 2,
Mon, Dec 28, 2015,8:30p,,Box Score,,Milwaukee Bucks,W,,103,93,18,13,W 3,
Wed, Dec 30, 2015,8:30p,,Box Score,,Golden State Warriors,W,,114,91,19,13,W 4,
Fri, Jan 1, 2016,7:30p,,Box Score,@,Miami Heat,L,,82,106,19,14,L 1,
Sat, Jan 2, 2016,8:30p,,Box Score,,New Orleans Pelicans,L,,98,105,19,15,L 2,
Tue, Jan 5, 2016,8:30p,,Box Score,,Sacramento Kings,W,2OT,117,116,20,15,W 1,
Wed, Jan 6, 2016,8:00p,,Box Score,@,New Orleans Pelicans,W,,100,91,21,15,W 2,
