Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Tue, Oct 27, 2015,8:00p,,Box Score,,Detroit Pistons,L,,94,106,0,1,L 1,
Thu, Oct 29, 2015,8:00p,,Box Score,@,New York Knicks,W,,112,101,1,1,W 1,
Fri, Oct 30, 2015,8:00p,,Box Score,,Charlotte Hornets,W,,97,94,2,1,W 2,
Sun, Nov 1, 2015,2:00p,,Box Score,@,Charlotte Hornets,W,,94,92,3,1,W 3,
Tue, Nov 3, 2015,7:30p,,Box Score,@,Miami Heat,W,,98,92,4,1,W 4,
Wed, Nov 4, 2015,8:00p,,Box Score,,Brooklyn Nets,W,,101,87,5,1,W 5,
Fri, Nov 6, 2015,8:00p,,Box Score,@,New Orleans Pelicans,W,,121,115,6,1,W 6,
Sat, Nov 7, 2015,7:30p,,Box Score,,Washington Wizards,W,,114,99,7,1,W 7,
Mon, Nov 9, 2015,8:00p,,Box Score,,Minnesota Timberwolves,L,,107,117,7,2,L 1,
Wed, Nov 11, 2015,8:00p,,Box Score,,New Orleans Pelicans,W,,106,98,8,2,W 1,
Fri, Nov 13, 2015,7:30p,,Box Score,@,Boston Celtics,L,,93,106,8,3,L 1,
Sun, Nov 15, 2015,6:00p,,Box Score,,Utah Jazz,L,,96,97,8,4,L 2,
Tue, Nov 17, 2015,7:30p,,Box Score,@,Brooklyn Nets,L,,88,90,8,5,L 3,
Wed, Nov 18, 2015,8:00p,,Box Score,,Sacramento Kings,W,,103,97,9,5,W 1,
Sat, Nov 21, 2015,7:30p,,Box Score,@,Cleveland Cavaliers,L,,97,109,9,6,L 1,
Tue, Nov 24, 2015,8:00p,,Box Score,,Boston Celtics,W,,121,97,10,6,W 1,
Wed, Nov 25, 2015,8:00p,,Box Score,@,Minnesota Timberwolves,L,,95,99,10,7,L 1,
Fri, Nov 27, 2015,8:00p,,Box Score,@,Memphis Grizzlies,W,,116,101,11,7,W 1,
Sat, Nov 28, 2015,8:30p,,Box Score,@,San Antonio Spurs,L,,88,108,11,8,L 1,
Mon, Nov 30, 2015,8:00p,,Box Score,,Oklahoma City Thunder,W,,106,100,12,8,W 1,
,,,,,,,,,,,,,
Wed, Dec 2, 2015,8:00p,,Box Score,,Toronto Raptors,L,,86,96,12,9,L 1,
Fri, Dec 4, 2015,8:00p,,Box Score,,Los Angeles Lakers,W,,100,87,13,9,W 1,
Wed, Dec 9, 2015,9:30p,,Box Score,@,Dallas Mavericks,W,,98,95,14,9,W 2,
Thu, Dec 10, 2015,8:00p,,Box Score,@,Oklahoma City Thunder,L,,94,107,14,10,L 1,
Sat, Dec 12, 2015,8:00p,,Box Score,,San Antonio Spurs,L,,78,103,14,11,L 2,
Mon, Dec 14, 2015,8:00p,,Box Score,,Miami Heat,L,,88,100,14,12,L 3,
Wed, Dec 16, 2015,8:00p,,Box Score,,Philadelphia 76ers,W,,127,106,15,12,W 1,
Fri, Dec 18, 2015,7:30p,,Box Score,@,Boston Celtics,W,,109,101,16,12,W 2,
Sun, Dec 20, 2015,6:00p,,Box Score,@,Orlando Magic,W,,103,100,17,12,W 3,
Mon, Dec 21, 2015,8:00p,,Box Score,,Portland Trail Blazers,W,,106,97,18,12,W 4,
Wed, Dec 23, 2015,8:00p,,Box Score,,Detroit Pistons,W,,107,100,19,12,W 5,
Sat, Dec 26, 2015,7:30p,,Box Score,,New York Knicks,W,,117,98,20,12,W 6,
Mon, Dec 28, 2015,7:00p,,Box Score,@,Indiana Pacers,L,,87,93,20,13,L 1,
Tue, Dec 29, 2015,8:00p,,Box Score,@,Houston Rockets,W,,121,115,21,13,W 1,
Sun, Jan 3, 2016,3:30p,,Box Score,@,New York Knicks,L,,97,111,21,14,L 1,
Tue, Jan 5, 2016,8:00p,,Box Score,,New York Knicks,L,,101,107,21,15,L 2,
Thu, Jan 7, 2016,7:00p,,Box Score,@,Philadelphia 76ers,W,,126,98,22,15,W 1,
Sat, Jan 9, 2016,5:00p,,Box Score,,Chicago Bulls,W,,120,105,23,15,W 2,
Wed, Jan 13, 2016,7:00p,,Box Score,@,Charlotte Hornets,L,,84,107,23,16,L 1,
