Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Mon, Dec 26, 2011,9:00p,,Box Score,@,Phoenix Suns,W,,85,84,1,0,W 1,
Wed, Dec 28, 2011,8:00p,,Box Score,,Boston Celtics,W,,97,78,2,0,W 2,
Fri, Dec 30, 2011,8:00p,,Box Score,,Phoenix Suns,L,,78,93,2,1,L 1,
Sun, Jan 1, 2012,9:00p,,Box Score,@,Sacramento Kings,L,,80,96,2,2,L 2,
Mon, Jan 2, 2012,9:00p,,Box Score,@,Utah Jazz,L,,90,94,2,3,L 3,
Wed, Jan 4, 2012,8:00p,,Box Score,,Philadelphia 76ers,L,,93,101,2,4,L 4,
Fri, Jan 6, 2012,8:00p,,Box Score,,Denver Nuggets,L,,88,96,2,5,L 5,
Sat, Jan 7, 2012,9:00p,,Box Score,@,Dallas Mavericks,L,,81,96,2,6,L 6,
Mon, Jan 9, 2012,9:00p,,Box Score,@,Denver Nuggets,W,,94,81,3,6,W 1,
Wed, Jan 11, 2012,8:00p,,Box Score,,Oklahoma City Thunder,L,,85,95,3,7,L 1,
Fri, Jan 13, 2012,8:00p,,Box Score,,Minnesota Timberwolves,L,,80,87,3,8,L 2,
Sat, Jan 14, 2012,8:00p,,Box Score,@,Memphis Grizzlies,L,,99,108,3,9,L 3,
Mon, Jan 16, 2012,3:00p,,Box Score,,Portland Trail Blazers,L,,77,84,3,10,L 4,
Wed, Jan 18, 2012,8:00p,,Box Score,,Memphis Grizzlies,L,,87,93,3,11,L 5,
Thu, Jan 19, 2012,8:00p,,Box Score,@,Houston Rockets,L,OT,88,90,3,12,L 6,
Sat, Jan 21, 2012,8:00p,,Box Score,,Dallas Mavericks,L,,81,83,3,13,L 7,
Mon, Jan 23, 2012,8:00p,,Box Score,,San Antonio Spurs,L,,102,104,3,14,L 8,
Wed, Jan 25, 2012,8:00p,,Box Score,@,Oklahoma City Thunder,L,,91,101,3,15,L 9,
Fri, Jan 27, 2012,8:00p,,Box Score,,Orlando Magic,W,,93,67,4,15,W 1,
Sun, Jan 29, 2012,7:00p,,Box Score,,Atlanta Hawks,L,,72,94,4,16,L 1,
,,,,,,,,,,,,,
Mon, Jan 30, 2012,7:30p,,Box Score,@,Miami Heat,L,,95,109,4,17,L 2,
Wed, Feb 1, 2012,8:00p,,Box Score,,Phoenix Suns,L,,103,120,4,18,L 3,
Thu, Feb 2, 2012,8:30p,,Box Score,@,San Antonio Spurs,L,,81,93,4,19,L 4,
Sat, Feb 4, 2012,7:30p,,Box Score,@,Detroit Pistons,L,,87,89,4,20,L 5,
Mon, Feb 6, 2012,8:00p,,Box Score,,Sacramento Kings,L,,92,100,4,21,L 6,
Wed, Feb 8, 2012,8:00p,,Box Score,,Chicago Bulls,L,,67,90,4,22,L 7,
Fri, Feb 10, 2012,8:00p,,Box Score,,Portland Trail Blazers,L,,86,94,4,23,L 8,
Mon, Feb 13, 2012,8:00p,,Box Score,,Utah Jazz,W,,86,80,5,23,W 1,
Wed, Feb 15, 2012,8:00p,,Box Score,@,Milwaukee Bucks,W,,92,89,6,23,W 2,
Fri, Feb 17, 2012,8:00p,,Box Score,@,New York Knicks,W,,89,85,7,23,W 3,
Mon, Feb 20, 2012,8:00p,,Box Score,@,Oklahoma City Thunder,L,,93,101,7,24,L 1,
