Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 26, 2016,7:00p,,Box Score,,Miami Heat,L,,96,108,0,1,L 1,
Fri, Oct 28, 2016,7:30p,,Box Score,@,Detroit Pistons,L,,82,108,0,2,L 2,
Sat, Oct 29, 2016,7:30p,,Box Score,@,Cleveland Cavaliers,L,,99,105,0,3,L 3,
Tue, Nov 1, 2016,7:00p,,Box Score,@,Philadelphia 76ers,W,,103,101,1,3,W 1,
Thu, Nov 3, 2016,7:00p,,Box Score,,Sacramento Kings,W,,102,94,2,3,W 2,
Sat, Nov 5, 2016,7:00p,,Box Score,,Washington Wizards,W,,88,86,3,3,W 3,
Mon, Nov 7, 2016,8:00p,,Box Score,@,Chicago Bulls,L,,80,112,3,4,L 1,
Wed, Nov 9, 2016,7:00p,,Box Score,,Minnesota Timberwolves,L,,107,123,3,5,L 2,
Fri, Nov 11, 2016,7:00p,,Box Score,,Utah Jazz,L,,74,87,3,6,L 3,
Sun, Nov 13, 2016,7:00p,,Box Score,@,Oklahoma City Thunder,W,,119,117,4,6,W 1,
Mon, Nov 14, 2016,7:00p,,Box Score,@,Indiana Pacers,L,,69,88,4,7,L 1,
Wed, Nov 16, 2016,7:00p,,Box Score,,New Orleans Pelicans,W,,89,82,5,7,W 1,
Sat, Nov 19, 2016,7:00p,,Box Score,,Dallas Mavericks,W,,95,87,6,7,W 2,
Mon, Nov 21, 2016,8:00p,,Box Score,@,Milwaukee Bucks,L,,89,93,6,8,L 1,
Wed, Nov 23, 2016,7:00p,,Box Score,,Phoenix Suns,L,,87,92,6,9,L 2,
Fri, Nov 25, 2016,7:00p,,Box Score,,Washington Wizards,L,,91,94,6,10,L 3,
Sun, Nov 27, 2016,6:00p,,Box Score,,Milwaukee Bucks,L,,96,104,6,11,L 4,
Tue, Nov 29, 2016,8:30p,,Box Score,@,San Antonio Spurs,W,,95,83,7,11,W 1,
Thu, Dec 1, 2016,8:00p,,Box Score,@,Memphis Grizzlies,L,,94,95,7,12,L 1,
Fri, Dec 2, 2016,7:00p,,Box Score,@,Philadelphia 76ers,W,,105,88,8,12,W 1,
,,,,,,,,,,,,,
