Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 30, 2013,10:00p,,Box Score,@,Phoenix Suns,L,,91,104,0,1,L 1,
Fri, Nov 1, 2013,9:00p,,Box Score,@,Denver Nuggets,W,,113,98,1,1,W 1,
Sat, Nov 2, 2013,10:00p,,Box Score,,San Antonio Spurs,W,,115,105,2,1,W 2,
Tue, Nov 5, 2013,10:00p,,Box Score,,Houston Rockets,L,,101,116,2,2,L 1,
Fri, Nov 8, 2013,10:00p,,Box Score,,Sacramento Kings,W,,104,91,3,2,W 1,
Sat, Nov 9, 2013,10:00p,,Box Score,@,Sacramento Kings,W,,96,85,4,2,W 2,
Mon, Nov 11, 2013,10:00p,,Box Score,,Detroit Pistons,W,,109,103,5,2,W 3,
Wed, Nov 13, 2013,10:00p,,Box Score,,Phoenix Suns,W,,90,89,6,2,W 4,
Fri, Nov 15, 2013,7:30p,,Box Score,@,Boston Celtics,W,,109,96,7,2,W 5,
Sun, Nov 17, 2013,1:00p,,Box Score,@,Toronto Raptors,W,OT,118,110,8,2,W 6,
Mon, Nov 18, 2013,7:30p,,Box Score,@,Brooklyn Nets,W,,108,98,9,2,W 7,
Wed, Nov 20, 2013,8:00p,,Box Score,@,Milwaukee Bucks,W,,91,82,10,2,W 8,
Fri, Nov 22, 2013,10:00p,,Box Score,,Chicago Bulls,W,,98,95,11,2,W 9,
Sat, Nov 23, 2013,10:30p,,Box Score,@,Golden State Warriors,W,,113,101,12,2,W 10,
Mon, Nov 25, 2013,10:00p,,Box Score,,New York Knicks,W,,102,91,13,2,W 11,
Wed, Nov 27, 2013,9:00p,,Box Score,@,Phoenix Suns,L,,106,120,13,3,L 1,
Sun, Dec 1, 2013,9:30p,,Box Score,@,Los Angeles Lakers,W,,114,108,14,3,W 1,
Mon, Dec 2, 2013,10:00p,,Box Score,,Indiana Pacers,W,,106,102,15,3,W 2,
Wed, Dec 4, 2013,10:00p,,Box Score,,Oklahoma City Thunder,W,,111,104,16,3,W 3,
Fri, Dec 6, 2013,10:00p,,Box Score,,Utah Jazz,W,,130,98,17,3,W 4,
,,,,,,,,,,,,,
Sat, Dec 7, 2013,10:00p,,Box Score,,Dallas Mavericks,L,,106,108,17,4,L 1,
Mon, Dec 9, 2013,9:00p,,Box Score,@,Utah Jazz,W,,105,94,18,4,W 1,
Thu, Dec 12, 2013,10:30p,,Box Score,,Houston Rockets,W,,111,104,19,4,W 2,
