Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Tue, Oct 22, 2019,10:30p,,Box Score,,Los Angeles Lakers,W,,112,102,1,0,W 1,
Thu, Oct 24, 2019,10:30p,,Box Score,@,Golden State Warriors,W,,141,122,2,0,W 2,
Sat, Oct 26, 2019,10:00p,,Box Score,@,Phoenix Suns,L,,122,130,2,1,L 1,
Mon, Oct 28, 2019,10:30p,,Box Score,,Charlotte Hornets,W,,111,96,3,1,W 1,
Wed, Oct 30, 2019,10:00p,,Box Score,@,Utah Jazz,L,,96,110,3,2,L 1,
Thu, Oct 31, 2019,10:30p,,Box Score,,San Antonio Spurs,W,,103,97,4,2,W 1,
Sun, Nov 3, 2019,9:00p,,Box Score,,Utah Jazz,W,,105,94,5,2,W 2,
Wed, Nov 6, 2019,10:00p,,Box Score,,Milwaukee Bucks,L,,124,129,5,3,L 1,
Thu, Nov 7, 2019,10:30p,,Box Score,,Portland Trail Blazers,W,,107,101,6,3,W 1,
Mon, Nov 11, 2019,10:30p,,Box Score,,Toronto Raptors,W,,98,88,7,3,W 2,
Wed, Nov 13, 2019,7:30p,,Box Score,@,Houston Rockets,L,,93,102,7,4,L 1,
Thu, Nov 14, 2019,8:00p,,Box Score,@,New Orleans Pelicans,L,,127,132,7,5,L 2,
Sat, Nov 16, 2019,10:30p,,Box Score,,Atlanta Hawks,W,,150,101,8,5,W 1,
Mon, Nov 18, 2019,10:30p,,Box Score,,Oklahoma City Thunder,W,,90,88,9,5,W 2,
Wed, Nov 20, 2019,10:00p,,Box Score,,Boston Celtics,W,OT,107,104,10,5,W 3,
Fri, Nov 22, 2019,10:30p,,Box Score,,Houston Rockets,W,,122,119,11,5,W 4,
Sun, Nov 24, 2019,9:00p,,Box Score,,New Orleans Pelicans,W,,134,109,12,5,W 5,
Tue, Nov 26, 2019,8:30p,,Box Score,@,Dallas Mavericks,W,,114,99,13,5,W 6,
Wed, Nov 27, 2019,8:00p,,Box Score,@,Memphis Grizzlies,W,,121,119,14,5,W 7,
Fri, Nov 29, 2019,8:30p,,Box Score,@,San Antonio Spurs,L,,97,107,14,6,L 1,
,,,,,,,,,,,,,
Sun, Dec 1, 2019,10:30p,,Box Score,,Washington Wizards,W,,150,125,15,6,W 1,
Tue, Dec 3, 2019,10:00p,,Box Score,,Portland Trail Blazers,W,,117,97,16,6,W 2,
Fri, Dec 6, 2019,8:30p,,Box Score,@,Milwaukee Bucks,L,,91,119,16,7,L 1,
Sun, Dec 8, 2019,6:00p,,Box Score,@,Washington Wizards,W,,135,119,17,7,W 1,
Mon, Dec 9, 2019,7:00p,,Box Score,@,Indiana Pacers,W,,110,99,18,7,W 2,
Wed, Dec 11, 2019,7:00p,,Box Score,@,Toronto Raptors,W,,112,92,19,7,W 3,
Fri, Dec 13, 2019,9:30p,,Box Score,@,Minnesota Timberwolves,W,,124,117,20,7,W 4,
Sat, Dec 14, 2019,8:00p,,Box Score,@,Chicago Bulls,L,,106,109,20,8,L 1,
Tue, Dec 17, 2019,10:30p,,Box Score,,Phoenix Suns,W,,120,99,21,8,W 1,
Thu, Dec 19, 2019,10:30p,,Box Score,,Houston Rockets,L,,117,122,21,9,L 1,
Sat, Dec 21, 2019,8:30p,,Box Score,@,San Antonio Spurs,W,,134,109,22,9,W 1,
Sun, Dec 22, 2019,7:00p,,Box Score,@,Oklahoma City Thunder,L,,112,118,22,10,L 1,
Wed, Dec 25, 2019,8:00p,,Box Score,@,Los Angeles Lakers,W,,111,106,23,10,W 1,
Sat, Dec 28, 2019,10:30p,,Box Score,,Utah Jazz,L,,107,120,23,11,L 1,
Tue, Dec 31, 2019,5:00p,,Box Score,@,Sacramento Kings,W,,105,87,24,11,W 1,
Thu, Jan 2, 2020,10:30p,,Box Score,,Detroit Pistons,W,,126,112,25,11,W 2,
Sat, Jan 4, 2020,3:30p,,Box Score,,Memphis Grizzlies,L,,114,140,25,12,L 1,
Sun, Jan 5, 2020,3:30p,,Box Score,,New York Knicks,W,,135,132,26,12,W 1,
Fri, Jan 10, 2020,10:30p,,Box Score,,Golden State Warriors,W,,109,100,27,12,W 2,
Sun, Jan 12, 2020,8:00p,,Box Score,@,Denver Nuggets,L,,104,114,27,13,L 1,
,,,,,,,,,,,,,
Tue, Jan 14, 2020,10:30p,,Box Score,,Cleveland Cavaliers,W,,128,103,28,13,W 1,
Thu, Jan 16, 2020,10:30p,,Box Score,,Orlando Magic,W,,122,95,29,13,W 2,
Sat, Jan 18, 2020,3:30p,,Box Score,@,New Orleans Pelicans,W,,133,130,30,13,W 3,
Tue, Jan 21, 2020,8:30p,,Box Score,@,Dallas Mavericks,W,,110,107,31,13,W 4,
Wed, Jan 22, 2020,7:30p,,Box Score,@,Atlanta Hawks,L,,95,102,31,14,L 1,
Fri, Jan 24, 2020,8:00p,,Box Score,@,Miami Heat,W,,122,117,32,14,W 1,
Sun, Jan 26, 2020,6:00p,,Box Score,@,Orlando Magic,W,,112,97,33,14,W 2,
Thu, Jan 30, 2020,10:30p,,Box Score,,Sacramento Kings,L,,103,124,33,15,L 1,
Sat, Feb 1, 2020,3:30p,,Box Score,,Minnesota Timberwolves,W,,118,106,34,15,W 1,
Mon, Feb 3, 2020,10:30p,,Box Score,,San Antonio Spurs,W,,108,105,35,15,W 2,
Wed, Feb 5, 2020,10:00p,,Box Score,,Miami Heat,W,,128,111,36,15,W 3,
Sat, Feb 8, 2020,8:00p,,Box Score,@,Minnesota Timberwolves,L,,115,142,36,16,L 1,
Sun, Feb 9, 2020,7:30p,,Box Score,@,Cleveland Cavaliers,W,,133,92,37,16,W 1,
Tue, Feb 11, 2020,7:00p,,Box Score,@,Philadelphia 76ers,L,,103,110,37,17,L 1,
Thu, Feb 13, 2020,8:00p,,Box Score,@,Boston Celtics,L,2OT,133,141,37,18,L 2,
