Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Thu, Oct 24, 2019,8:00p,,Box Score,,Milwaukee Bucks,L,,111,117,0,1,L 1,
Sat, Oct 26, 2019,8:00p,,Box Score,,New Orleans Pelicans,W,,126,123,1,1,W 1,
Mon, Oct 28, 2019,8:00p,,Box Score,,Oklahoma City Thunder,W,,116,112,2,1,W 2,
Wed, Oct 30, 2019,8:00p,,Box Score,@,Washington Wizards,W,,159,158,3,1,W 3,
Fri, Nov 1, 2019,7:00p,,Box Score,@,Brooklyn Nets,L,,116,123,3,2,L 1,
Sun, Nov 3, 2019,6:00p,,Box Score,@,Miami Heat,L,,100,129,3,3,L 2,
Mon, Nov 4, 2019,8:00p,,Box Score,@,Memphis Grizzlies,W,,107,100,4,3,W 1,
Wed, Nov 6, 2019,7:30p,,Box Score,,Golden State Warriors,W,,129,112,5,3,W 2,
Sat, Nov 9, 2019,8:00p,,Box Score,@,Chicago Bulls,W,,117,94,6,3,W 3,
Mon, Nov 11, 2019,8:00p,,Box Score,@,New Orleans Pelicans,W,,122,116,7,3,W 4,
Wed, Nov 13, 2019,7:30p,,Box Score,,Los Angeles Clippers,W,,102,93,8,3,W 5,
Fri, Nov 15, 2019,8:00p,,Box Score,,Indiana Pacers,W,,111,102,9,3,W 6,
Sat, Nov 16, 2019,8:00p,,Box Score,@,Minnesota Timberwolves,W,,125,105,10,3,W 7,
Mon, Nov 18, 2019,8:00p,,Box Score,,Portland Trail Blazers,W,,132,108,11,3,W 8,
Wed, Nov 20, 2019,9:00p,,Box Score,@,Denver Nuggets,L,,95,105,11,4,L 1,
Fri, Nov 22, 2019,10:30p,,Box Score,@,Los Angeles Clippers,L,,119,122,11,5,L 2,
Sun, Nov 24, 2019,3:30p,,Box Score,,Dallas Mavericks,L,,123,137,11,6,L 3,
Wed, Nov 27, 2019,8:00p,,Box Score,,Miami Heat,W,,117,108,12,6,W 1,
Sat, Nov 30, 2019,8:00p,,Box Score,,Atlanta Hawks,W,,158,111,13,6,W 2,
Tue, Dec 3, 2019,8:30p,,Box Score,@,San Antonio Spurs,L,2OT,133,135,13,7,L 1,
,,,,,,,,,,,,,
Thu, Dec 5, 2019,7:30p,,Box Score,@,Toronto Raptors,W,,119,109,14,7,W 1,
Sat, Dec 7, 2019,8:00p,,Box Score,,Phoenix Suns,W,,115,109,15,7,W 2,
Mon, Dec 9, 2019,8:00p,,Box Score,,Sacramento Kings,L,,118,119,15,8,L 1,
Wed, Dec 11, 2019,7:00p,,Box Score,@,Cleveland Cavaliers,W,,116,110,16,8,W 1,
Fri, Dec 13, 2019,7:00p,,Box Score,@,Orlando Magic,W,,130,107,17,8,W 2,
Sat, Dec 14, 2019,9:00p,,Box Score,,Detroit Pistons,L,,107,115,17,9,L 1,
Mon, Dec 16, 2019,8:00p,,Box Score,,San Antonio Spurs,W,,109,107,18,9,W 1,
Thu, Dec 19, 2019,10:30p,,Box Score,@,Los Angeles Clippers,W,,122,117,19,9,W 2,
Sat, Dec 21, 2019,9:00p,,Box Score,@,Phoenix Suns,W,,139,125,20,9,W 3,
