Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Tue, Dec 27, 2011,10:30p,,Box Score,@,Los Angeles Lakers,L,,71,96,0,1,L 1,
Wed, Dec 28, 2011,9:00p,,Box Score,@,Denver Nuggets,L,,100,117,0,2,L 2,
Fri, Dec 30, 2011,9:00p,,Box Score,,Philadelphia 76ers,W,,102,99,1,2,W 1,
Sat, Dec 31, 2011,8:30p,,Box Score,@,San Antonio Spurs,L,,89,104,1,3,L 1,
Mon, Jan 2, 2012,9:00p,,Box Score,,New Orleans Hornets,W,,94,90,2,3,W 1,
Tue, Jan 3, 2012,9:00p,,Box Score,,Milwaukee Bucks,W,,85,73,3,3,W 2,
Fri, Jan 6, 2012,9:00p,,Box Score,,Memphis Grizzlies,W,,94,85,4,3,W 3,
Sat, Jan 7, 2012,10:30p,,Box Score,@,Golden State Warriors,W,,88,87,5,3,W 4,
Tue, Jan 10, 2012,9:00p,,Box Score,,Cleveland Cavaliers,W,,113,105,6,3,W 5,
Wed, Jan 11, 2012,9:00p,,Box Score,,Los Angeles Lakers,L,OT,87,90,6,4,L 1,
Sat, Jan 14, 2012,9:00p,,Box Score,,New Jersey Nets,W,,107,94,7,4,W 1,
Sun, Jan 15, 2012,8:00p,,Box Score,@,Denver Nuggets,W,,106,96,8,4,W 2,
Tue, Jan 17, 2012,9:00p,,Box Score,,Los Angeles Clippers,W,,108,79,9,4,W 3,
Thu, Jan 19, 2012,10:30p,,Box Score,,Dallas Mavericks,L,,91,94,9,5,L 1,
Sat, Jan 21, 2012,9:00p,,Box Score,,Minnesota Timberwolves,W,,108,98,10,5,W 1,
Wed, Jan 25, 2012,9:00p,,Box Score,,Toronto Raptors,L,2OT,106,111,10,6,L 1,
Fri, Jan 27, 2012,8:30p,,Box Score,@,Dallas Mavericks,L,,101,116,10,7,L 2,
Sat, Jan 28, 2012,9:00p,,Box Score,,Sacramento Kings,W,,96,93,11,7,W 1,
Mon, Jan 30, 2012,9:00p,,Box Score,,Portland Trail Blazers,W,,93,89,12,7,W 2,
Wed, Feb 1, 2012,10:30p,,Box Score,,Los Angeles Clippers,L,,105,107,12,8,L 1,
,,,,,,,,,,,,,
Thu, Feb 2, 2012,10:30p,,Box Score,@,Golden State Warriors,L,,101,119,12,9,L 2,
Sat, Feb 4, 2012,9:00p,,Box Score,,Los Angeles Lakers,W,,96,87,13,9,W 1,
Mon, Feb 6, 2012,7:30p,,Box Score,@,New York Knicks,L,,88,99,13,10,L 1,
Tue, Feb 7, 2012,7:00p,,Box Score,@,Indiana Pacers,L,,99,104,13,11,L 2,
Fri, Feb 10, 2012,10:30p,,Box Score,,Oklahoma City Thunder,L,,87,101,13,12,L 3,
