Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 26, 2016,10:00p,,Box Score,@,Phoenix Suns,W,,113,94,1,0,W 1,
Thu, Oct 27, 2016,10:30p,,Box Score,,San Antonio Spurs,L,,94,102,1,1,L 1,
Sat, Oct 29, 2016,10:30p,,Box Score,,Minnesota Timberwolves,W,,106,103,2,1,W 1,
Mon, Oct 31, 2016,7:30p,,Box Score,@,Atlanta Hawks,L,,95,106,2,2,L 1,
Tue, Nov 1, 2016,7:30p,,Box Score,@,Miami Heat,L,OT,96,108,2,3,L 2,
Thu, Nov 3, 2016,7:00p,,Box Score,@,Orlando Magic,L,,94,102,2,4,L 3,
Sat, Nov 5, 2016,8:00p,,Box Score,@,Milwaukee Bucks,L,,91,117,2,5,L 4,
Sun, Nov 6, 2016,6:00p,,Box Score,@,Toronto Raptors,W,,96,91,3,5,W 1,
Tue, Nov 8, 2016,10:30p,,Box Score,,New Orleans Pelicans,W,,102,94,4,5,W 2,
Thu, Nov 10, 2016,10:30p,,Box Score,,Los Angeles Lakers,L,,91,101,4,6,L 1,
Fri, Nov 11, 2016,10:00p,,Box Score,@,Portland Trail Blazers,L,OT,120,122,4,7,L 2,
Wed, Nov 16, 2016,10:30p,,Box Score,,San Antonio Spurs,L,,105,110,4,8,L 3,
Fri, Nov 18, 2016,10:30p,,Box Score,,Los Angeles Clippers,L,,115,121,4,9,L 4,
Sun, Nov 20, 2016,9:00p,,Box Score,,Toronto Raptors,W,,102,99,5,9,W 1,
Wed, Nov 23, 2016,10:30p,,Box Score,,Oklahoma City Thunder,W,,116,101,6,9,W 2,
Fri, Nov 25, 2016,10:30p,,Box Score,,Houston Rockets,L,,104,117,6,10,L 1,
Sun, Nov 27, 2016,6:00p,,Box Score,@,Brooklyn Nets,W,,122,105,7,10,W 1,
Mon, Nov 28, 2016,7:00p,,Box Score,@,Washington Wizards,L,OT,95,101,7,11,L 1,
Fri, Dec 2, 2016,7:30p,,Box Score,@,Boston Celtics,L,,92,97,7,12,L 2,
Sun, Dec 4, 2016,7:30p,,Box Score,@,New York Knicks,L,,98,106,7,13,L 3,
,,,,,,,,,,,,,
Wed, Dec 7, 2016,8:30p,,Box Score,@,Dallas Mavericks,W,,120,89,8,13,W 1,
Fri, Dec 9, 2016,10:30p,,Box Score,,New York Knicks,L,,100,103,8,14,L 1,
Sat, Dec 10, 2016,9:00p,,Box Score,@,Utah Jazz,L,,84,104,8,15,L 2,
Mon, Dec 12, 2016,10:30p,,Box Score,,Los Angeles Lakers,W,,116,92,9,15,W 1,
Wed, Dec 14, 2016,8:00p,,Box Score,@,Houston Rockets,L,,98,132,9,16,L 1,
Fri, Dec 16, 2016,8:00p,,Box Score,@,Memphis Grizzlies,W,,96,92,10,16,W 1,
Sun, Dec 18, 2016,4:00p,,Box Score,@,Dallas Mavericks,L,,79,99,10,17,L 1,
Tue, Dec 20, 2016,10:30p,,Box Score,,Portland Trail Blazers,W,,126,121,11,17,W 1,
Wed, Dec 21, 2016,9:00p,,Box Score,@,Utah Jazz,W,,94,93,12,17,W 2,
Fri, Dec 23, 2016,8:00p,,Box Score,@,Minnesota Timberwolves,W,,109,105,13,17,W 3,
Mon, Dec 26, 2016,10:30p,,Box Score,,Philadelphia 76ers,W,,102,100,14,17,W 4,
Wed, Dec 28, 2016,10:00p,,Box Score,@,Portland Trail Blazers,L,,89,102,14,18,L 1,
Sat, Dec 31, 2016,5:00p,,Box Score,,Memphis Grizzlies,L,,98,112,14,19,L 2,
