Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Tue, Oct 29, 2013,10:30p,,Box Score,,Los Angeles Clippers,W,,116,103,1,0,W 1,
Wed, Oct 30, 2013,10:30p,,Box Score,@,Golden State Warriors,L,,94,125,1,1,L 1,
Fri, Nov 1, 2013,10:30p,,Box Score,,San Antonio Spurs,L,,85,91,1,2,L 2,
Sun, Nov 3, 2013,9:30p,,Box Score,,Atlanta Hawks,W,,105,103,2,2,W 1,
Tue, Nov 5, 2013,8:30p,,Box Score,@,Dallas Mavericks,L,,104,123,2,3,L 1,
Thu, Nov 7, 2013,9:30p,,Box Score,@,Houston Rockets,W,,99,98,3,3,W 1,
Fri, Nov 8, 2013,8:00p,,Box Score,@,New Orleans Pelicans,L,,85,96,3,4,L 1,
Sun, Nov 10, 2013,9:30p,,Box Score,,Minnesota Timberwolves,L,,90,113,3,5,L 2,
Tue, Nov 12, 2013,10:30p,,Box Score,,New Orleans Pelicans,W,,116,95,4,5,W 1,
Wed, Nov 13, 2013,9:00p,,Box Score,@,Denver Nuggets,L,,99,111,4,6,L 1,
Fri, Nov 15, 2013,10:30p,,Box Score,,Memphis Grizzlies,L,,86,89,4,7,L 2,
Sun, Nov 17, 2013,9:30p,,Box Score,,Detroit Pistons,W,,114,99,5,7,W 1,
Fri, Nov 22, 2013,10:30p,,Box Score,,Golden State Warriors,W,,102,95,6,7,W 2,
Sun, Nov 24, 2013,9:30p,,Box Score,,Sacramento Kings,W,,100,86,7,7,W 3,
Tue, Nov 26, 2013,7:00p,,Box Score,@,Washington Wizards,L,,111,116,7,8,L 1,
Wed, Nov 27, 2013,7:30p,,Box Score,@,Brooklyn Nets,W,,99,94,8,8,W 1,
Fri, Nov 29, 2013,7:30p,,Box Score,@,Detroit Pistons,W,,106,102,9,8,W 2,
Sun, Dec 1, 2013,9:30p,,Box Score,,Portland Trail Blazers,L,,108,114,9,9,L 1,
Fri, Dec 6, 2013,10:00p,,Box Score,@,Sacramento Kings,W,,106,100,10,9,W 1,
Sun, Dec 8, 2013,9:30p,,Box Score,,Toronto Raptors,L,,94,106,10,10,L 1,
,,,,,,,,,,,,,
Tue, Dec 10, 2013,10:30p,,Box Score,,Phoenix Suns,L,,108,114,10,11,L 2,
Fri, Dec 13, 2013,8:00p,,Box Score,@,Oklahoma City Thunder,L,,97,122,10,12,L 3,
Sat, Dec 14, 2013,7:00p,,Box Score,@,Charlotte Bobcats,W,,88,85,11,12,W 1,
Mon, Dec 16, 2013,7:30p,,Box Score,@,Atlanta Hawks,L,,100,114,11,13,L 1,
Tue, Dec 17, 2013,8:00p,,Box Score,@,Memphis Grizzlies,W,,96,92,12,13,W 1,
Fri, Dec 20, 2013,10:30p,,Box Score,,Minnesota Timberwolves,W,,104,91,13,13,W 2,
Sat, Dec 21, 2013,10:30p,,Box Score,@,Golden State Warriors,L,,83,102,13,14,L 1,
Mon, Dec 23, 2013,9:00p,,Box Score,@,Phoenix Suns,L,,90,117,13,15,L 2,
Wed, Dec 25, 2013,5:00p,,Box Score,,Miami Heat,L,,95,101,13,16,L 3,
Fri, Dec 27, 2013,9:00p,,Box Score,@,Utah Jazz,L,,103,105,13,17,L 4,
Sun, Dec 29, 2013,9:30p,,Box Score,,Philadelphia 76ers,L,,104,111,13,18,L 5,
Tue, Dec 31, 2013,10:30p,,Box Score,,Milwaukee Bucks,L,,79,94,13,19,L 6,
Fri, Jan 3, 2014,10:30p,,Box Score,,Utah Jazz,W,,110,99,14,19,W 1,
Sun, Jan 5, 2014,9:30p,,Box Score,,Denver Nuggets,L,,115,137,14,20,L 1,
Tue, Jan 7, 2014,8:30p,,Box Score,@,Dallas Mavericks,L,,97,110,14,21,L 2,
Wed, Jan 8, 2014,8:00p,,Box Score,@,Houston Rockets,L,,99,113,14,22,L 3,
Fri, Jan 10, 2014,10:30p,,Box Score,@,Los Angeles Clippers,L,,87,123,14,23,L 4,
Tue, Jan 14, 2014,10:30p,,Box Score,,Cleveland Cavaliers,L,,118,120,14,24,L 5,
Wed, Jan 15, 2014,9:00p,,Box Score,@,Phoenix Suns,L,,114,121,14,25,L 6,
Fri, Jan 17, 2014,7:30p,,Box Score,@,Boston Celtics,W,,107,104,15,25,W 1,
,,,,,,,,,,,,,
Sun, Jan 19, 2014,1:00p,,Box Score,@,Toronto Raptors,W,,112,106,16,25,W 2,
Mon, Jan 20, 2014,8:00p,,Box Score,@,Chicago Bulls,L,OT,100,102,16,26,L 1,
Thu, Jan 23, 2014,8:00p,,Box Score,@,Miami Heat,L,,102,109,16,27,L 2,
Fri, Jan 24, 2014,7:00p,,Box Score,@,Orlando Magic,L,,105,114,16,28,L 3,
Sun, Jan 26, 2014,3:30p,,Box Score,@,New York Knicks,L,,103,110,16,29,L 4,
Tue, Jan 28, 2014,10:30p,,Box Score,,Indiana Pacers,L,,92,104,16,30,L 5,
Fri, Jan 31, 2014,10:30p,,Box Score,,Charlotte Bobcats,L,,100,110,16,31,L 6,
Tue, Feb 4, 2014,8:00p,,Box Score,@,Minnesota Timberwolves,L,,99,109,16,32,L 7,
Wed, Feb 5, 2014,7:00p,,Box Score,@,Cleveland Cavaliers,W,,119,108,17,32,W 1,
Fri, Feb 7, 2014,7:00p,,Box Score,@,Philadelphia 76ers,W,,112,98,18,32,W 2,
Sun, Feb 9, 2014,3:30p,,Box Score,,Chicago Bulls,L,,86,92,18,33,L 1,
Tue, Feb 11, 2014,10:30p,,Box Score,,Utah Jazz,L,,79,96,18,34,L 2,
Thu, Feb 13, 2014,10:30p,,Box Score,,Oklahoma City Thunder,L,,103,107,18,35,L 3,
Wed, Feb 19, 2014,10:30p,,Box Score,,Houston Rockets,L,,108,134,18,36,L 4,
Fri, Feb 21, 2014,10:30p,,Box Score,,Boston Celtics,W,,101,92,19,36,W 1,
Sun, Feb 23, 2014,9:00p,,Box Score,,Brooklyn Nets,L,,102,108,19,37,L 1,
Tue, Feb 25, 2014,7:00p,,Box Score,@,Indiana Pacers,L,,98,118,19,38,L 2,
Wed, Feb 26, 2014,8:00p,,Box Score,@,Memphis Grizzlies,L,,103,108,19,39,L 3,
Fri, Feb 28, 2014,10:30p,,Box Score,,Sacramento Kings,W,,126,122,20,39,W 1,
Mon, Mar 3, 2014,10:00p,,Box Score,@,Portland Trail Blazers,W,,107,106,21,39,W 2,
,,,,,,,,,,,,,
Tue, Mar 4, 2014,10:30p,,Box Score,,New Orleans Pelicans,L,,125,132,21,40,L 1,
Thu, Mar 6, 2014,10:30p,,Box Score,,Los Angeles Clippers,L,,94,142,21,41,L 2,
Fri, Mar 7, 2014,9:00p,,Box Score,@,Denver Nuggets,L,,126,134,21,42,L 3,
Sun, Mar 9, 2014,3:30p,,Box Score,,Oklahoma City Thunder,W,,114,110,22,42,W 1,
Thu, Mar 13, 2014,9:30p,,Box Score,@,Oklahoma City Thunder,L,,102,131,22,43,L 1,
Fri, Mar 14, 2014,8:30p,,Box Score,@,San Antonio Spurs,L,,85,119,22,44,L 2,
Wed, Mar 19, 2014,10:30p,,Box Score,,San Antonio Spurs,L,,109,125,22,45,L 3,
Fri, Mar 21, 2014,10:30p,,Box Score,,Washington Wizards,L,,107,117,22,46,L 4,
Sun, Mar 23, 2014,9:30p,,Box Score,,Orlando Magic,W,,103,94,23,46,W 1,
Tue, Mar 25, 2014,10:30p,,Box Score,,New York Knicks,W,,127,96,24,46,W 2,
Thu, Mar 27, 2014,8:00p,,Box Score,@,Milwaukee Bucks,L,,105,108,24,47,L 1,
Fri, Mar 28, 2014,8:00p,,Box Score,@,Minnesota Timberwolves,L,,107,143,24,48,L 2,
Sun, Mar 30, 2014,9:30p,,Box Score,,Phoenix Suns,W,,115,99,25,48,W 1,
Tue, Apr 1, 2014,10:30p,,Box Score,,Portland Trail Blazers,L,,112,124,25,49,L 1,
Wed, Apr 2, 2014,10:00p,,Box Score,@,Sacramento Kings,L,,102,107,25,50,L 2,
Fri, Apr 4, 2014,10:30p,,Box Score,,Dallas Mavericks,L,,95,107,25,51,L 3,
Sun, Apr 6, 2014,3:30p,,Box Score,@,Los Angeles Clippers,L,,97,120,25,52,L 4,
Tue, Apr 8, 2014,10:30p,,Box Score,,Houston Rockets,L,,130,145,25,53,L 5,
Fri, Apr 11, 2014,10:30p,,Box Score,,Golden State Warriors,L,,95,112,25,54,L 6,
Sun, Apr 13, 2014,9:30p,,Box Score,,Memphis Grizzlies,L,,90,102,25,55,L 7,
,,,,,,,,,,,,,
Mon, Apr 14, 2014,9:00p,,Box Score,@,Utah Jazz,W,,119,104,26,55,W 1,
Wed, Apr 16, 2014,8:00p,,Box Score,@,San Antonio Spurs,W,,113,100,27,55,W 2,
