Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 31, 2012,7:00p,,Box Score,,Denver Nuggets,W,,84,75,1,0,W 1,
Sun, Nov 4, 2012,12:00p,,Box Score,@,New York Knicks,L,,84,100,1,1,L 1,
Mon, Nov 5, 2012,7:00p,,Box Score,,New York Knicks,L,,88,110,1,2,L 2,
Wed, Nov 7, 2012,8:00p,,Box Score,@,New Orleans Hornets,W,,77,62,2,2,W 1,
Fri, Nov 9, 2012,7:30p,,Box Score,@,Boston Celtics,W,,106,100,3,2,W 2,
Sat, Nov 10, 2012,7:00p,,Box Score,@,Toronto Raptors,W,,93,83,4,2,W 3,
Mon, Nov 12, 2012,7:00p,,Box Score,,Milwaukee Bucks,L,,96,105,4,3,L 1,
Wed, Nov 14, 2012,7:00p,,Box Score,,Detroit Pistons,L,,76,94,4,4,L 2,
Fri, Nov 16, 2012,7:00p,,Box Score,,Utah Jazz,W,,99,93,5,4,W 1,
Sun, Nov 18, 2012,6:00p,,Box Score,,Cleveland Cavaliers,W,,86,79,6,4,W 2,
Tue, Nov 20, 2012,7:00p,,Box Score,,Toronto Raptors,W,,106,98,7,4,W 3,
Wed, Nov 21, 2012,7:00p,,Box Score,@,Cleveland Cavaliers,L,,83,92,7,5,L 1,
Sat, Nov 24, 2012,7:00p,,Box Score,,Oklahoma City Thunder,L,OT,109,116,7,6,L 2,
Sun, Nov 25, 2012,6:00p,,Box Score,,Phoenix Suns,W,,104,101,8,6,W 1,
Tue, Nov 27, 2012,7:00p,,Box Score,,Dallas Mavericks,W,,100,98,9,6,W 2,
Fri, Nov 30, 2012,7:00p,,Box Score,@,Charlotte Bobcats,W,,104,98,10,6,W 3,
Sat, Dec 1, 2012,8:00p,,Box Score,@,Chicago Bulls,L,,88,93,10,7,L 1,
Tue, Dec 4, 2012,7:00p,,Box Score,,Minnesota Timberwolves,L,,88,105,10,8,L 2,
Fri, Dec 7, 2012,7:00p,,Box Score,,Boston Celtics,W,OT,95,94,11,8,W 1,
Sat, Dec 8, 2012,7:30p,,Box Score,@,Boston Celtics,L,,79,92,11,9,L 1,
,,,,,,,,,,,,,
Mon, Dec 10, 2012,7:00p,,Box Score,,Detroit Pistons,W,,104,97,12,9,W 1,
Wed, Dec 12, 2012,7:30p,,Box Score,,Chicago Bulls,L,,89,96,12,10,L 1,
Fri, Dec 14, 2012,7:00p,,Box Score,@,Indiana Pacers,L,,85,95,12,11,L 2,
Sun, Dec 16, 2012,6:00p,,Box Score,,Los Angeles Lakers,L,,98,111,12,12,L 3,
Tue, Dec 18, 2012,8:30p,,Box Score,@,Dallas Mavericks,L,,100,107,12,13,L 4,
Wed, Dec 19, 2012,8:00p,,Box Score,@,Houston Rockets,L,,103,125,12,14,L 5,
Fri, Dec 21, 2012,7:00p,,Box Score,,Atlanta Hawks,W,,99,80,13,14,W 1,
Sun, Dec 23, 2012,3:00p,,Box Score,@,Brooklyn Nets,L,,92,95,13,15,L 1,
Wed, Dec 26, 2012,8:00p,,Box Score,@,Memphis Grizzlies,W,,99,89,14,15,W 1,
Fri, Dec 28, 2012,10:30p,,Box Score,@,Golden State Warriors,L,,89,96,14,16,L 1,
Sat, Dec 29, 2012,10:00p,,Box Score,@,Portland Trail Blazers,L,,85,89,14,17,L 2,
Tue, Jan 1, 2013,10:30p,,Box Score,@,Los Angeles Lakers,W,,103,99,15,17,W 1,
Wed, Jan 2, 2013,9:00p,,Box Score,@,Phoenix Suns,L,,89,95,15,18,L 1,
Fri, Jan 4, 2013,8:00p,,Box Score,@,Oklahoma City Thunder,L,,85,109,15,19,L 2,
Sat, Jan 5, 2013,8:30p,,Box Score,@,San Antonio Spurs,L,,86,109,15,20,L 3,
Tue, Jan 8, 2013,7:00p,,Box Score,,Brooklyn Nets,L,,89,109,15,21,L 4,
Wed, Jan 9, 2013,7:00p,,Box Score,@,Toronto Raptors,L,,72,90,15,22,L 5,
Sat, Jan 12, 2013,7:30p,,Box Score,,Houston Rockets,W,,107,100,16,22,W 1,
Tue, Jan 15, 2013,7:00p,,Box Score,,New Orleans Hornets,L,,99,111,16,23,L 1,
Fri, Jan 18, 2013,7:00p,,Box Score,,Toronto Raptors,W,OT,108,101,17,23,W 1,
,,,,,,,,,,,,,
Mon, Jan 21, 2013,7:00p,,Box Score,,San Antonio Spurs,L,,85,90,17,24,L 1,
Tue, Jan 22, 2013,8:00p,,Box Score,@,Milwaukee Bucks,L,,102,110,17,25,L 2,
Sat, Jan 26, 2013,7:00p,,Box Score,,New York Knicks,W,,97,80,18,25,W 1,
Mon, Jan 28, 2013,7:00p,,Box Score,,Memphis Grizzlies,L,,100,103,18,26,L 1,
Wed, Jan 30, 2013,7:00p,,Box Score,,Washington Wizards,W,,92,84,19,26,W 1,
Fri, Feb 1, 2013,7:30p,,Box Score,,Sacramento Kings,W,,89,80,20,26,W 2,
Mon, Feb 4, 2013,7:00p,,Box Score,,Orlando Magic,W,,78,61,21,26,W 3,
Wed, Feb 6, 2013,7:00p,,Box Score,,Indiana Pacers,L,,69,88,21,27,L 1,
Sat, Feb 9, 2013,8:00p,,Box Score,,Charlotte Bobcats,W,,87,76,22,27,W 1,
Mon, Feb 11, 2013,7:00p,,Box Score,,Los Angeles Clippers,L,,90,107,22,28,L 1,
Wed, Feb 13, 2013,8:00p,,Box Score,@,Milwaukee Bucks,L,,92,94,22,29,L 2,
Wed, Feb 20, 2013,8:00p,,Box Score,@,Minnesota Timberwolves,L,,87,94,22,30,L 3,
Sat, Feb 23, 2013,7:30p,,Box Score,,Miami Heat,L,,90,114,22,31,L 4,
Sun, Feb 24, 2013,7:00p,,Box Score,@,New York Knicks,L,,93,99,22,32,L 5,
Tue, Feb 26, 2013,7:00p,,Box Score,,Orlando Magic,L,,84,98,22,33,L 6,
Thu, Feb 28, 2013,8:00p,,Box Score,@,Chicago Bulls,L,,82,93,22,34,L 7,
Sat, Mar 2, 2013,7:00p,,Box Score,,Golden State Warriors,W,,104,97,23,34,W 1,
Sun, Mar 3, 2013,6:00p,,Box Score,@,Washington Wizards,L,,87,90,23,35,L 1,
Tue, Mar 5, 2013,7:00p,,Box Score,,Boston Celtics,L,,101,109,23,36,L 2,
Wed, Mar 6, 2013,7:30p,,Box Score,@,Atlanta Hawks,L,,96,107,23,37,L 3,
,,,,,,,,,,,,,
Fri, Mar 8, 2013,8:00p,,Box Score,@,Miami Heat,L,,93,102,23,38,L 4,
Sun, Mar 10, 2013,6:00p,,Box Score,@,Orlando Magic,L,,91,99,23,39,L 5,
Mon, Mar 11, 2013,7:00p,,Box Score,,Brooklyn Nets,W,,106,97,24,39,W 1,
Wed, Mar 13, 2013,7:00p,,Box Score,,Miami Heat,L,,94,98,24,40,L 1,
Sat, Mar 16, 2013,7:30p,,Box Score,,Indiana Pacers,W,,98,91,25,40,W 1,
Mon, Mar 18, 2013,7:00p,,Box Score,,Portland Trail Blazers,W,,101,100,26,40,W 2,
Wed, Mar 20, 2013,10:30p,,Box Score,@,Los Angeles Clippers,L,,72,101,26,41,L 1,
Thu, Mar 21, 2013,9:00p,,Box Score,@,Denver Nuggets,L,,100,101,26,42,L 2,
Sun, Mar 24, 2013,9:00p,,Box Score,@,Sacramento Kings,W,,117,103,27,42,W 1,
Mon, Mar 25, 2013,9:00p,,Box Score,@,Utah Jazz,L,,91,107,27,43,L 1,
Wed, Mar 27, 2013,7:00p,,Box Score,,Milwaukee Bucks,W,,100,92,28,43,W 1,
Fri, Mar 29, 2013,7:30p,,Box Score,@,Cleveland Cavaliers,W,,97,87,29,43,W 2,
Sat, Mar 30, 2013,8:00p,,Box Score,,Charlotte Bobcats,W,,100,92,30,43,W 3,
Wed, Apr 3, 2013,7:00p,,Box Score,@,Charlotte Bobcats,L,,83,88,30,44,L 1,
Fri, Apr 5, 2013,7:30p,,Box Score,@,Atlanta Hawks,W,,101,90,31,44,W 1,
Sat, Apr 6, 2013,7:30p,,Box Score,@,Miami Heat,L,,87,106,31,45,L 1,
Tue, Apr 9, 2013,7:30p,,Box Score,@,Brooklyn Nets,L,,83,104,31,46,L 2,
Wed, Apr 10, 2013,7:00p,,Box Score,,Atlanta Hawks,L,,101,124,31,47,L 3,
Fri, Apr 12, 2013,7:00p,,Box Score,@,Washington Wizards,W,,97,86,32,47,W 1,
Sun, Apr 14, 2013,3:30p,,Box Score,,Cleveland Cavaliers,W,,91,77,33,47,W 2,
,,,,,,,,,,,,,
Mon, Apr 15, 2013,7:30p,,Box Score,@,Detroit Pistons,L,,101,109,33,48,L 1,
Wed, Apr 17, 2013,8:00p,,Box Score,@,Indiana Pacers,W,,105,95,34,48,W 1,
