Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Sun, Dec 25, 2011,8:00p,,Box Score,@,Oklahoma City Thunder,L,,89,97,0,1,L 1,
Mon, Dec 26, 2011,7:00p,,Box Score,,Houston Rockets,W,,104,95,1,1,W 1,
Thu, Dec 29, 2011,7:00p,,Box Score,,New Jersey Nets,W,,94,78,2,1,W 2,
Fri, Dec 30, 2011,7:00p,,Box Score,@,Charlotte Bobcats,W,,100,79,3,1,W 3,
Sun, Jan 1, 2012,6:00p,,Box Score,,Toronto Raptors,W,,102,96,4,1,W 4,
Mon, Jan 2, 2012,7:30p,,Box Score,@,Detroit Pistons,L,,78,89,4,2,L 1,
Wed, Jan 4, 2012,7:00p,,Box Score,,Washington Wizards,W,,103,85,5,2,W 1,
Fri, Jan 6, 2012,8:00p,,Box Score,,Chicago Bulls,L,,83,97,5,3,L 1,
Sun, Jan 8, 2012,6:00p,,Box Score,@,Sacramento Kings,W,,104,97,6,3,W 1,
Wed, Jan 11, 2012,10:00p,,Box Score,@,Portland Trail Blazers,W,,107,104,7,3,W 2,
Thu, Jan 12, 2012,10:30p,,Box Score,@,Golden State Warriors,W,,117,109,8,3,W 3,
Mon, Jan 16, 2012,1:00p,,Box Score,@,New York Knicks,W,,102,93,9,3,W 4,
Tue, Jan 17, 2012,7:00p,,Box Score,,Charlotte Bobcats,W,,96,89,10,3,W 5,
Wed, Jan 18, 2012,7:00p,,Box Score,,San Antonio Spurs,L,OT,83,85,10,4,L 1,
Fri, Jan 20, 2012,8:00p,,Box Score,,Los Angeles Lakers,W,,92,80,11,4,W 1,
Mon, Jan 23, 2012,7:30p,,Box Score,@,Boston Celtics,L,,56,87,11,5,L 1,
Tue, Jan 24, 2012,7:00p,,Box Score,@,Indiana Pacers,W,,102,83,12,5,W 1,
Thu, Jan 26, 2012,8:00p,,Box Score,,Boston Celtics,L,,83,91,12,6,L 1,
Fri, Jan 27, 2012,8:00p,,Box Score,@,New Orleans Hornets,L,,67,93,12,7,L 2,
Sun, Jan 29, 2012,6:00p,,Box Score,,Indiana Pacers,L,,85,106,12,8,L 3,
,,,,,,,,,,,,,
Mon, Jan 30, 2012,7:00p,,Box Score,@,Philadelphia 76ers,L,,69,74,12,9,L 4,
Wed, Feb 1, 2012,7:00p,,Box Score,,Washington Wizards,W,,109,103,13,9,W 1,
Fri, Feb 3, 2012,7:00p,,Box Score,,Cleveland Cavaliers,W,,102,94,14,9,W 2,
Sat, Feb 4, 2012,7:00p,,Box Score,@,Indiana Pacers,W,,85,81,15,9,W 3,
Mon, Feb 6, 2012,7:00p,,Box Score,,Los Angeles Clippers,L,OT,102,107,15,10,L 1,
Wed, Feb 8, 2012,7:00p,,Box Score,,Miami Heat,W,,102,89,16,10,W 1,
Fri, Feb 10, 2012,7:00p,,Box Score,,Atlanta Hawks,L,OT,87,89,16,11,L 1,
Sat, Feb 11, 2012,9:00p,,Box Score,@,Milwaukee Bucks,W,,99,94,17,11,W 1,
