Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Tue, Oct 17, 2017,10:30p,,Box Score,,Houston Rockets,L,,121,122,0,1,L 1,
Fri, Oct 20, 2017,9:30p,,Box Score,@,New Orleans Pelicans,W,,128,120,1,1,W 1,
Sat, Oct 21, 2017,8:00p,,Box Score,@,Memphis Grizzlies,L,,101,111,1,2,L 1,
Mon, Oct 23, 2017,8:30p,,Box Score,@,Dallas Mavericks,W,,133,103,2,2,W 1,
Wed, Oct 25, 2017,10:30p,,Box Score,,Toronto Raptors,W,,117,112,3,2,W 2,
Fri, Oct 27, 2017,10:30p,,Box Score,,Washington Wizards,W,,120,117,4,2,W 3,
Sun, Oct 29, 2017,8:30p,,Box Score,,Detroit Pistons,L,,107,115,4,3,L 1,
Mon, Oct 30, 2017,10:30p,,Box Score,@,Los Angeles Clippers,W,,141,113,5,3,W 1,
Thu, Nov 2, 2017,8:00p,,Box Score,@,San Antonio Spurs,W,,112,92,6,3,W 2,
Sat, Nov 4, 2017,9:00p,,Box Score,@,Denver Nuggets,W,,127,108,7,3,W 3,
Mon, Nov 6, 2017,10:30p,,Box Score,,Miami Heat,W,,97,80,8,3,W 4,
Wed, Nov 8, 2017,10:30p,,Box Score,,Minnesota Timberwolves,W,,125,101,9,3,W 5,
Sat, Nov 11, 2017,8:30p,,Box Score,,Philadelphia 76ers,W,,135,114,10,3,W 6,
Mon, Nov 13, 2017,10:30p,,Box Score,,Orlando Magic,W,,110,100,11,3,W 7,
Thu, Nov 16, 2017,8:00p,,Box Score,@,Boston Celtics,L,,88,92,11,4,L 1,
Sat, Nov 18, 2017,7:30p,,Box Score,@,Philadelphia 76ers,W,,124,116,12,4,W 1,
Sun, Nov 19, 2017,6:00p,,Box Score,@,Brooklyn Nets,W,,118,111,13,4,W 2,
Wed, Nov 22, 2017,8:00p,,Box Score,@,Oklahoma City Thunder,L,,91,108,13,5,L 1,
Fri, Nov 24, 2017,10:30p,,Box Score,,Chicago Bulls,W,,143,94,14,5,W 1,
Sat, Nov 25, 2017,8:30p,,Box Score,,New Orleans Pelicans,W,,110,95,15,5,W 2,
,,,,,,,,,,,,,
Mon, Nov 27, 2017,10:30p,,Box Score,,Sacramento Kings,L,,106,110,15,6,L 1,
Wed, Nov 29, 2017,10:30p,,Box Score,@,Los Angeles Lakers,W,OT,127,123,16,6,W 1,
Fri, Dec 1, 2017,7:00p,,Box Score,@,Orlando Magic,W,,133,112,17,6,W 2,
Sun, Dec 3, 2017,7:00p,,Box Score,@,Miami Heat,W,,123,95,18,6,W 3,
Mon, Dec 4, 2017,8:00p,,Box Score,@,New Orleans Pelicans,W,,125,115,19,6,W 4,
Wed, Dec 6, 2017,8:00p,,Box Score,@,Charlotte Hornets,W,,101,87,20,6,W 5,
Fri, Dec 8, 2017,7:00p,,Box Score,@,Detroit Pistons,W,,102,98,21,6,W 6,
Mon, Dec 11, 2017,10:30p,,Box Score,,Portland Trail Blazers,W,,111,104,22,6,W 7,
Thu, Dec 14, 2017,10:30p,,Box Score,,Dallas Mavericks,W,,112,97,23,6,W 8,
