Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 18, 2017,9:00p,,Box Score,@,Utah Jazz,L,,96,106,0,1,L 1,
Sat, Oct 21, 2017,9:00p,,Box Score,,Sacramento Kings,W,,96,79,1,1,W 1,
Mon, Oct 23, 2017,9:00p,,Box Score,,Washington Wizards,L,,104,109,1,2,L 1,
Wed, Oct 25, 2017,7:00p,,Box Score,@,Charlotte Hornets,L,,93,110,1,3,L 2,
Fri, Oct 27, 2017,7:30p,,Box Score,@,Atlanta Hawks,W,,105,100,2,3,W 1,
Sun, Oct 29, 2017,6:00p,,Box Score,@,Brooklyn Nets,W,,124,111,3,3,W 2,
Mon, Oct 30, 2017,7:30p,,Box Score,@,New York Knicks,L,,110,116,3,4,L 1,
Wed, Nov 1, 2017,9:00p,,Box Score,,Toronto Raptors,W,,129,111,4,4,W 1,
Fri, Nov 3, 2017,9:00p,,Box Score,,Miami Heat,W,,95,94,5,4,W 2,
Sat, Nov 4, 2017,9:00p,,Box Score,,Golden State Warriors,L,,108,127,5,5,L 1,
Tue, Nov 7, 2017,9:00p,,Box Score,,Brooklyn Nets,W,,112,104,6,5,W 1,
Thu, Nov 9, 2017,10:30p,,Box Score,,Oklahoma City Thunder,W,,102,94,7,5,W 2,
Sat, Nov 11, 2017,9:00p,,Box Score,,Orlando Magic,W,,125,107,8,5,W 3,
Mon, Nov 13, 2017,10:00p,,Box Score,@,Portland Trail Blazers,L,,82,99,8,6,L 1,
Fri, Nov 17, 2017,10:30p,,Box Score,,New Orleans Pelicans,W,,146,114,9,6,W 1,
Sun, Nov 19, 2017,9:30p,,Box Score,@,Los Angeles Lakers,L,,109,127,9,7,L 1,
Mon, Nov 20, 2017,10:00p,,Box Score,@,Sacramento Kings,W,,114,98,10,7,W 1,
Wed, Nov 22, 2017,8:00p,,Box Score,@,Houston Rockets,L,,95,125,10,8,L 1,
Fri, Nov 24, 2017,9:00p,,Box Score,,Memphis Grizzlies,W,,104,92,11,8,W 1,
Tue, Nov 28, 2017,10:00p,,Box Score,@,Utah Jazz,L,,77,106,11,9,L 1,
,,,,,,,,,,,,,
Thu, Nov 30, 2017,9:00p,,Box Score,,Chicago Bulls,W,,111,110,12,9,W 1,
