Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Dec 13, 2017,9:30p,,Box Score,,Charlotte Hornets,W,,108,96,22,4,W 11,
Fri, Dec 15, 2017,9:30p,,Box Score,,San Antonio Spurs,W,,124,109,23,4,W 12,
Sat, Dec 16, 2017,8:00p,,Box Score,,Milwaukee Bucks,W,,115,111,24,4,W 13,
Mon, Dec 18, 2017,8:00p,,Box Score,,Utah Jazz,W,,120,99,25,4,W 14,
Wed, Dec 20, 2017,8:00p,,Box Score,,Los Angeles Lakers,L,,116,122,25,5,L 1,
Fri, Dec 22, 2017,8:00p,,Box Score,,Los Angeles Clippers,L,,118,128,25,6,L 2,
Mon, Dec 25, 2017,8:00p,,Box Score,@,Oklahoma City Thunder,L,,107,112,25,7,L 3,
Thu, Dec 28, 2017,8:00p,,Box Score,@,Boston Celtics,L,,98,99,25,8,L 4,
Fri, Dec 29, 2017,7:00p,,Box Score,@,Washington Wizards,L,,103,121,25,9,L 5,
Sun, Dec 31, 2017,7:00p,,Box Score,,Los Angeles Lakers,W,2OT,148,142,26,9,W 1,
Wed, Jan 3, 2018,7:00p,,Box Score,@,Orlando Magic,W,,116,98,27,9,W 2,
Thu, Jan 4, 2018,8:00p,,Box Score,,Golden State Warriors,L,,114,124,27,10,L 1,
Sat, Jan 6, 2018,7:00p,,Box Score,@,Detroit Pistons,L,,101,108,27,11,L 2,
Mon, Jan 8, 2018,8:00p,,Box Score,@,Chicago Bulls,W,,116,107,28,11,W 1,
Wed, Jan 10, 2018,8:00p,,Box Score,,Portland Trail Blazers,W,,121,112,29,11,W 2,
,,,,,,,,,,,,,
Fri, Jan 12, 2018,10:30p,,Box Score,@,Phoenix Suns,W,,112,95,30,11,W 3,
Mon, Jan 15, 2018,10:30p,,Box Score,@,Los Angeles Clippers,L,,102,113,30,12,L 1,
Thu, Jan 18, 2018,9:30p,,Box Score,,Minnesota Timberwolves,W,,116,98,31,12,W 1,
Sat, Jan 20, 2018,8:30p,,Box Score,,Golden State Warriors,W,,116,108,32,12,W 2,
Mon, Jan 22, 2018,8:00p,,Box Score,,Miami Heat,W,,99,90,33,12,W 3,
Wed, Jan 24, 2018,8:00p,,Box Score,@,Dallas Mavericks,W,,104,97,34,12,W 4,
Fri, Jan 26, 2018,8:00p,,Box Score,@,New Orleans Pelicans,L,,113,115,34,13,L 1,
Sun, Jan 28, 2018,3:30p,,Box Score,,Phoenix Suns,W,,113,102,35,13,W 1,
Tue, Jan 30, 2018,8:00p,,Box Score,,Orlando Magic,W,,114,107,36,13,W 2,
Thu, Feb 1, 2018,8:00p,,Box Score,@,San Antonio Spurs,W,,102,91,37,13,W 3,
Sat, Feb 3, 2018,8:30p,,Box Score,@,Cleveland Cavaliers,W,,120,88,38,13,W 4,
Tue, Feb 6, 2018,7:30p,,Box Score,@,Brooklyn Nets,W,,123,113,39,13,W 5,
Wed, Feb 7, 2018,7:30p,,Box Score,@,Miami Heat,W,,109,101,40,13,W 6,
Fri, Feb 9, 2018,8:00p,,Box Score,,Denver Nuggets,W,,130,104,41,13,W 7,
Sun, Feb 11, 2018,7:00p,,Box Score,,Dallas Mavericks,W,,104,97,42,13,W 8,
Tue, Feb 13, 2018,8:00p,,Box Score,@,Minnesota Timberwolves,W,,126,108,43,13,W 9,
Wed, Feb 14, 2018,8:00p,,Box Score,,Sacramento Kings,W,,100,91,44,13,W 10,
Fri, Feb 23, 2018,8:00p,,Box Score,,Minnesota Timberwolves,W,,120,102,45,13,W 11,
Sun, Feb 25, 2018,8:00p,,Box Score,@,Denver Nuggets,W,,119,114,46,13,W 12,
Mon, Feb 26, 2018,9:00p,,Box Score,@,Utah Jazz,W,,96,85,47,13,W 13,
,,,,,,,,,,,,,
Wed, Feb 28, 2018,10:30p,,Box Score,@,Los Angeles Clippers,W,,105,92,48,13,W 14,
Sat, Mar 3, 2018,8:30p,,Box Score,,Boston Celtics,W,,123,120,49,13,W 15,
Tue, Mar 6, 2018,8:00p,,Box Score,@,Oklahoma City Thunder,W,,122,112,50,13,W 16,
Wed, Mar 7, 2018,8:00p,,Box Score,@,Milwaukee Bucks,W,,110,99,51,13,W 17,
Fri, Mar 9, 2018,7:30p,,Box Score,@,Toronto Raptors,L,,105,108,51,14,L 1,
Sun, Mar 11, 2018,7:00p,,Box Score,@,Dallas Mavericks,W,,105,82,52,14,W 1,
Mon, Mar 12, 2018,8:00p,,Box Score,,San Antonio Spurs,W,,109,93,53,14,W 2,
Thu, Mar 15, 2018,8:00p,,Box Score,,Los Angeles Clippers,W,,101,96,54,14,W 3,
Sat, Mar 17, 2018,7:00p,,Box Score,@,New Orleans Pelicans,W,,107,101,55,14,W 4,
Sun, Mar 18, 2018,7:00p,,Box Score,@,Minnesota Timberwolves,W,,129,120,56,14,W 5,
Tue, Mar 20, 2018,10:30p,,Box Score,@,Portland Trail Blazers,W,,115,111,57,14,W 6,
Thu, Mar 22, 2018,8:00p,,Box Score,,Detroit Pistons,W,OT,100,96,58,14,W 7,
Sat, Mar 24, 2018,8:00p,,Box Score,,New Orleans Pelicans,W,,114,91,59,14,W 8,
Sun, Mar 25, 2018,8:00p,,Box Score,,Atlanta Hawks,W,,118,99,60,14,W 9,
Tue, Mar 27, 2018,8:00p,,Box Score,,Chicago Bulls,W,,118,86,61,14,W 10,
Fri, Mar 30, 2018,8:00p,,Box Score,,Phoenix Suns,W,,104,103,62,14,W 11,
Sun, Apr 1, 2018,3:30p,,Box Score,@,San Antonio Spurs,L,,83,100,62,15,L 1,
Tue, Apr 3, 2018,8:00p,,Box Score,,Washington Wizards,W,,120,104,63,15,W 1,
Thu, Apr 5, 2018,8:00p,,Box Score,,Portland Trail Blazers,W,,96,94,64,15,W 2,
Sat, Apr 7, 2018,8:30p,,Box Score,,Oklahoma City Thunder,L,,102,108,64,16,L 1,
,,,,,,,,,,,,,
Tue, Apr 10, 2018,10:30p,,Box Score,@,Los Angeles Lakers,W,,105,99,65,16,W 1,
Wed, Apr 11, 2018,10:30p,,Box Score,@,Sacramento Kings,L,,83,96,65,17,L 1,
