Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Tue, Oct 29, 2013,8:00p,,Box Score,@,Miami Heat,L,,95,107,0,1,L 1,
Thu, Oct 31, 2013,8:00p,,Box Score,,New York Knicks,W,,82,81,1,1,W 1,
Sat, Nov 2, 2013,7:30p,,Box Score,@,Philadelphia 76ers,L,,104,107,1,2,L 1,
Wed, Nov 6, 2013,7:00p,,Box Score,@,Indiana Pacers,L,,80,97,1,3,L 2,
Fri, Nov 8, 2013,8:00p,,Box Score,,Utah Jazz,W,,97,73,2,3,W 1,
Mon, Nov 11, 2013,8:00p,,Box Score,,Cleveland Cavaliers,W,,96,81,3,3,W 2,
Fri, Nov 15, 2013,7:00p,,Box Score,@,Toronto Raptors,W,,96,80,4,3,W 3,
Sat, Nov 16, 2013,8:00p,,Box Score,,Indiana Pacers,W,,110,94,5,3,W 4,
Mon, Nov 18, 2013,8:00p,,Box Score,,Charlotte Bobcats,W,,86,81,6,3,W 5,
Thu, Nov 21, 2013,10:30p,,Box Score,@,Denver Nuggets,L,,87,97,6,4,L 1,
Fri, Nov 22, 2013,10:00p,,Box Score,@,Portland Trail Blazers,L,,95,98,6,5,L 2,
Sun, Nov 24, 2013,3:30p,,Box Score,@,Los Angeles Clippers,L,,82,121,6,6,L 3,
Mon, Nov 25, 2013,9:00p,,Box Score,@,Utah Jazz,L,OT,83,89,6,7,L 4,
Wed, Nov 27, 2013,7:30p,,Box Score,@,Detroit Pistons,W,,99,79,7,7,W 1,
Sat, Nov 30, 2013,7:30p,,Box Score,@,Cleveland Cavaliers,L,,93,97,7,8,L 1,
Mon, Dec 2, 2013,8:00p,,Box Score,,New Orleans Pelicans,L,3OT,128,131,7,9,L 2,
Thu, Dec 5, 2013,9:30p,,Box Score,,Miami Heat,W,,107,87,8,9,W 1,
Sat, Dec 7, 2013,8:00p,,Box Score,,Detroit Pistons,L,,75,92,8,10,L 1,
Tue, Dec 10, 2013,8:00p,,Box Score,,Milwaukee Bucks,L,,74,78,8,11,L 2,
Wed, Dec 11, 2013,8:00p,,Box Score,@,New York Knicks,L,,78,83,8,12,L 3,
,,,,,,,,,,,,,
Fri, Dec 13, 2013,8:30p,,Box Score,@,Milwaukee Bucks,W,,91,90,9,12,W 1,
Sat, Dec 14, 2013,8:00p,,Box Score,,Toronto Raptors,L,,77,99,9,13,L 1,
Mon, Dec 16, 2013,8:00p,,Box Score,,Orlando Magic,L,,82,83,9,14,L 2,
Wed, Dec 18, 2013,9:30p,,Box Score,@,Houston Rockets,L,,94,109,9,15,L 3,
Thu, Dec 19, 2013,8:00p,,Box Score,@,Oklahoma City Thunder,L,,95,107,9,16,L 4,
Sat, Dec 21, 2013,8:00p,,Box Score,,Cleveland Cavaliers,W,,100,84,10,16,W 1,
Wed, Dec 25, 2013,12:00p,,Box Score,@,Brooklyn Nets,W,,95,78,11,16,W 2,
Sat, Dec 28, 2013,8:00p,,Box Score,,Dallas Mavericks,L,,83,105,11,17,L 1,
Mon, Dec 30, 2013,8:00p,,Box Score,@,Memphis Grizzlies,W,,95,91,12,17,W 1,
Tue, Dec 31, 2013,8:00p,,Box Score,,Toronto Raptors,L,,79,85,12,18,L 1,
Thu, Jan 2, 2014,8:00p,,Box Score,,Boston Celtics,W,,94,82,13,18,W 1,
Sat, Jan 4, 2014,8:00p,,Box Score,,Atlanta Hawks,W,,91,84,14,18,W 2,
Tue, Jan 7, 2014,8:00p,,Box Score,,Phoenix Suns,W,,92,87,15,18,W 3,
Fri, Jan 10, 2014,8:30p,,Box Score,@,Milwaukee Bucks,W,,81,72,16,18,W 4,
Sat, Jan 11, 2014,8:00p,,Box Score,,Charlotte Bobcats,W,,103,97,17,18,W 5,
Mon, Jan 13, 2014,8:00p,,Box Score,,Washington Wizards,L,,88,102,17,19,L 1,
Wed, Jan 15, 2014,7:00p,,Box Score,@,Orlando Magic,W,3OT,128,125,18,19,W 1,
Fri, Jan 17, 2014,7:00p,,Box Score,@,Washington Wizards,L,,93,96,18,20,L 1,
Sat, Jan 18, 2014,8:00p,,Box Score,,Philadelphia 76ers,W,,103,78,19,20,W 1,
Mon, Jan 20, 2014,8:00p,,Box Score,,Los Angeles Lakers,W,OT,102,100,20,20,W 2,
,,,,,,,,,,,,,
Wed, Jan 22, 2014,7:00p,,Box Score,@,Cleveland Cavaliers,W,,98,87,21,20,W 3,
Fri, Jan 24, 2014,8:00p,,Box Score,,Los Angeles Clippers,L,,95,112,21,21,L 1,
Sat, Jan 25, 2014,7:00p,,Box Score,@,Charlotte Bobcats,W,,89,87,22,21,W 1,
Mon, Jan 27, 2014,8:00p,,Box Score,,Minnesota Timberwolves,L,,86,95,22,22,L 1,
Wed, Jan 29, 2014,9:30p,,Box Score,@,San Antonio Spurs,W,,96,86,23,22,W 1,
Sat, Feb 1, 2014,8:00p,,Box Score,@,New Orleans Pelicans,L,,79,88,23,23,L 1,
Mon, Feb 3, 2014,10:00p,,Box Score,@,Sacramento Kings,L,,70,99,23,24,L 2,
Tue, Feb 4, 2014,9:00p,,Box Score,@,Phoenix Suns,W,,101,92,24,24,W 1,
Thu, Feb 6, 2014,10:30p,,Box Score,@,Golden State Warriors,L,,87,102,24,25,L 1,
Sun, Feb 9, 2014,3:30p,,Box Score,@,Los Angeles Lakers,W,,92,86,25,25,W 1,
Tue, Feb 11, 2014,8:00p,,Box Score,,Atlanta Hawks,W,,100,85,26,25,W 2,
Thu, Feb 13, 2014,8:00p,,Box Score,,Brooklyn Nets,W,,92,76,27,25,W 3,
Wed, Feb 19, 2014,7:00p,,Box Score,@,Toronto Raptors,W,,94,92,28,25,W 4,
Fri, Feb 21, 2014,8:00p,,Box Score,,Denver Nuggets,W,,117,89,29,25,W 5,
Sun, Feb 23, 2014,3:30p,,Box Score,@,Miami Heat,L,,79,93,29,26,L 1,
Tue, Feb 25, 2014,7:30p,,Box Score,@,Atlanta Hawks,W,,107,103,30,26,W 1,
Wed, Feb 26, 2014,8:00p,,Box Score,,Golden State Warriors,W,,103,83,31,26,W 2,
Fri, Feb 28, 2014,8:30p,,Box Score,@,Dallas Mavericks,W,,100,91,32,26,W 3,
Sun, Mar 2, 2014,1:00p,,Box Score,,New York Knicks,W,,109,90,33,26,W 4,
Mon, Mar 3, 2014,7:30p,,Box Score,@,Brooklyn Nets,L,,80,96,33,27,L 1,
,,,,,,,,,,,,,
Wed, Mar 5, 2014,7:30p,,Box Score,@,Detroit Pistons,W,,105,94,34,27,W 1,
Fri, Mar 7, 2014,7:00p,,Box Score,,Memphis Grizzlies,L,,77,85,34,28,L 1,
Sun, Mar 9, 2014,1:00p,,Box Score,,Miami Heat,W,OT,95,88,35,28,W 1,
Tue, Mar 11, 2014,8:00p,,Box Score,,San Antonio Spurs,L,,96,104,35,29,L 1,
Thu, Mar 13, 2014,7:00p,,Box Score,,Houston Rockets,W,,111,87,36,29,W 1,
Sat, Mar 15, 2014,8:00p,,Box Score,,Sacramento Kings,W,,94,87,37,29,W 2,
Mon, Mar 17, 2014,8:00p,,Box Score,,Oklahoma City Thunder,L,,85,97,37,30,L 1,
Wed, Mar 19, 2014,7:00p,,Box Score,@,Philadelphia 76ers,W,,102,94,38,30,W 1,
Fri, Mar 21, 2014,7:00p,,Box Score,@,Indiana Pacers,L,,79,91,38,31,L 1,
Sat, Mar 22, 2014,8:00p,,Box Score,,Philadelphia 76ers,W,,91,81,39,31,W 1,
Mon, Mar 24, 2014,8:00p,,Box Score,,Indiana Pacers,W,,89,77,40,31,W 2,
Fri, Mar 28, 2014,8:00p,,Box Score,,Portland Trail Blazers,L,,74,91,40,32,L 1,
Sun, Mar 30, 2014,7:00p,,Box Score,@,Boston Celtics,W,,107,102,41,32,W 1,
Mon, Mar 31, 2014,8:00p,,Box Score,,Boston Celtics,W,,94,80,42,32,W 2,
Wed, Apr 2, 2014,7:30p,,Box Score,@,Atlanta Hawks,W,,105,92,43,32,W 3,
Fri, Apr 4, 2014,8:00p,,Box Score,,Milwaukee Bucks,W,,102,90,44,32,W 4,
Sat, Apr 5, 2014,7:00p,,Box Score,@,Washington Wizards,W,,96,78,45,32,W 5,
Wed, Apr 9, 2014,8:00p,,Box Score,@,Minnesota Timberwolves,W,,102,87,46,32,W 6,
Fri, Apr 11, 2014,8:00p,,Box Score,,Detroit Pistons,W,,106,98,47,32,W 7,
Sun, Apr 13, 2014,7:30p,,Box Score,@,New York Knicks,L,,89,100,47,33,L 1,
,,,,,,,,,,,,,
Mon, Apr 14, 2014,8:00p,,Box Score,,Orlando Magic,W,,108,95,48,33,W 1,
Wed, Apr 16, 2014,7:00p,,Box Score,@,Charlotte Bobcats,L,OT,86,91,48,34,L 1,
