Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 23, 2019,10:00p,,Box Score,,Sacramento Kings,W,,124,95,1,0,W 1,
Fri, Oct 25, 2019,9:00p,,Box Score,@,Denver Nuggets,L,OT,107,108,1,1,L 1,
Sat, Oct 26, 2019,10:00p,,Box Score,,Los Angeles Clippers,W,,130,122,2,1,W 1,
Mon, Oct 28, 2019,10:00p,,Box Score,,Utah Jazz,L,,95,96,2,2,L 1,
Wed, Oct 30, 2019,10:30p,,Box Score,@,Golden State Warriors,W,,121,110,3,2,W 1,
Sat, Nov 2, 2019,8:00p,,Box Score,@,Memphis Grizzlies,W,,114,105,4,2,W 2,
Mon, Nov 4, 2019,9:00p,,Box Score,,Philadelphia 76ers,W,,114,109,5,2,W 3,
Thu, Nov 7, 2019,9:00p,,Box Score,,Miami Heat,L,,108,124,5,3,L 1,
Sun, Nov 10, 2019,8:00p,,Box Score,,Brooklyn Nets,W,,138,112,6,3,W 1,
Tue, Nov 12, 2019,9:00p,,Box Score,,Los Angeles Lakers,L,,115,123,6,4,L 1,
Thu, Nov 14, 2019,9:00p,,Box Score,,Atlanta Hawks,W,,128,112,7,4,W 1,
Mon, Nov 18, 2019,9:00p,,Box Score,,Boston Celtics,L,,85,99,7,5,L 1,
Tue, Nov 19, 2019,10:00p,,Box Score,@,Sacramento Kings,L,,116,120,7,6,L 2,
Thu, Nov 21, 2019,10:30p,,Box Score,,New Orleans Pelicans,L,,121,124,7,7,L 3,
Sat, Nov 23, 2019,5:00p,,Box Score,@,Minnesota Timberwolves,W,,100,98,8,7,W 1,
Sun, Nov 24, 2019,8:00p,,Box Score,@,Denver Nuggets,L,,104,116,8,8,L 1,
Wed, Nov 27, 2019,9:00p,,Box Score,,Washington Wizards,L,,132,140,8,9,L 2,
Fri, Nov 29, 2019,9:00p,,Box Score,,Dallas Mavericks,L,,113,120,8,10,L 3,
Mon, Dec 2, 2019,7:00p,,Box Score,@,Charlotte Hornets,W,,109,104,9,10,W 1,
Wed, Dec 4, 2019,7:00p,,Box Score,@,Orlando Magic,L,,114,128,9,11,L 1,
,,,,,,,,,,,,,
Thu, Dec 5, 2019,8:00p,,Box Score,@,New Orleans Pelicans,W,OT,139,132,10,11,W 1,
Sat, Dec 7, 2019,8:00p,,Box Score,@,Houston Rockets,L,,109,115,10,12,L 1,
Mon, Dec 9, 2019,9:00p,,Box Score,,Minnesota Timberwolves,W,,125,109,11,12,W 1,
Wed, Dec 11, 2019,9:00p,,Box Score,,Memphis Grizzlies,L,,108,115,11,13,L 1,
Sat, Dec 14, 2019,5:00p,,Box Score,,San Antonio Spurs,L,OT,119,121,11,14,L 2,at Mexico City, Mexico
Mon, Dec 16, 2019,9:00p,,Box Score,,Portland Trail Blazers,L,,110,111,11,15,L 3,
Tue, Dec 17, 2019,10:30p,,Box Score,@,Los Angeles Clippers,L,,99,120,11,16,L 4,
Fri, Dec 20, 2019,8:00p,,Box Score,@,Oklahoma City Thunder,L,,108,126,11,17,L 5,
Sat, Dec 21, 2019,9:00p,,Box Score,,Houston Rockets,L,,125,139,11,18,L 6,
Mon, Dec 23, 2019,9:00p,,Box Score,,Denver Nuggets,L,,111,113,11,19,L 7,
Fri, Dec 27, 2019,10:30p,,Box Score,@,Golden State Warriors,L,,96,105,11,20,L 8,
Sat, Dec 28, 2019,9:00p,,Box Score,@,Sacramento Kings,W,,112,110,12,20,W 1,
Mon, Dec 30, 2019,10:00p,,Box Score,@,Portland Trail Blazers,W,,122,116,13,20,W 2,
Wed, Jan 1, 2020,10:30p,,Box Score,@,Los Angeles Lakers,L,,107,117,13,21,L 1,
Fri, Jan 3, 2020,9:00p,,Box Score,,New York Knicks,W,,120,112,14,21,W 1,
Sun, Jan 5, 2020,8:00p,,Box Score,,Memphis Grizzlies,L,,114,121,14,22,L 1,
Tue, Jan 7, 2020,9:00p,,Box Score,,Sacramento Kings,L,,103,114,14,23,L 2,
Fri, Jan 10, 2020,9:00p,,Box Score,,Orlando Magic,W,,98,94,15,23,W 1,
Sun, Jan 12, 2020,8:00p,,Box Score,,Charlotte Hornets,W,,100,92,16,23,W 2,
Tue, Jan 14, 2020,7:30p,,Box Score,@,Atlanta Hawks,L,,110,123,16,24,L 1,
,,,,,,,,,,,,,
Thu, Jan 16, 2020,7:30p,,Box Score,@,New York Knicks,W,,121,98,17,24,W 1,
Sat, Jan 18, 2020,7:00p,,Box Score,@,Boston Celtics,W,,123,119,18,24,W 2,
Mon, Jan 20, 2020,9:00p,,Box Score,,San Antonio Spurs,L,,118,120,18,25,L 1,
Wed, Jan 22, 2020,9:00p,,Box Score,,Indiana Pacers,L,,87,112,18,26,L 2,
Fri, Jan 24, 2020,8:30p,,Box Score,@,San Antonio Spurs,W,,103,99,19,26,W 1,
Sun, Jan 26, 2020,6:00p,,Box Score,@,Memphis Grizzlies,L,,109,114,19,27,L 1,
Tue, Jan 28, 2020,8:30p,,Box Score,@,Dallas Mavericks,W,,133,104,20,27,W 1,
Fri, Jan 31, 2020,9:00p,,Box Score,,Oklahoma City Thunder,L,,107,111,20,28,L 1,
Sun, Feb 2, 2020,2:00p,,Box Score,@,Milwaukee Bucks,L,,108,129,20,29,L 2,
Mon, Feb 3, 2020,7:30p,,Box Score,@,Brooklyn Nets,L,,97,119,20,30,L 3,
Wed, Feb 5, 2020,7:00p,,Box Score,@,Detroit Pistons,L,,108,116,20,31,L 4,
Fri, Feb 7, 2020,9:00p,,Box Score,,Houston Rockets,W,,127,91,21,31,W 1,
Sat, Feb 8, 2020,9:00p,,Box Score,,Denver Nuggets,L,,108,117,21,32,L 1,
Mon, Feb 10, 2020,10:30p,,Box Score,@,Los Angeles Lakers,L,,100,125,21,33,L 2,
Wed, Feb 12, 2020,9:00p,,Box Score,,Golden State Warriors,W,,112,106,22,33,W 1,
Fri, Feb 21, 2020,7:30p,,Box Score,@,Toronto Raptors,L,,101,118,22,34,L 1,
Sat, Feb 22, 2020,8:00p,,Box Score,@,Chicago Bulls,W,,112,104,23,34,W 1,
Mon, Feb 24, 2020,9:00p,,Box Score,@,Utah Jazz,W,,131,111,24,34,W 2,
Wed, Feb 26, 2020,9:00p,,Box Score,,Los Angeles Clippers,L,,92,102,24,35,L 1,
Fri, Feb 28, 2020,9:00p,,Box Score,,Detroit Pistons,L,,111,113,24,36,L 2,
,,,,,,,,,,,,,
Sat, Feb 29, 2020,9:00p,,Box Score,,Golden State Warriors,L,,99,115,24,37,L 3,
Tue, Mar 3, 2020,9:00p,,Box Score,,Toronto Raptors,L,,114,123,24,38,L 4,
Fri, Mar 6, 2020,9:00p,,Box Score,,Portland Trail Blazers,W,,127,117,25,38,W 1,
Sun, Mar 8, 2020,6:00p,,Box Score,,Milwaukee Bucks,W,,140,131,26,38,W 2,
Tue, Mar 10, 2020,10:00p,,Box Score,@,Portland Trail Blazers,L,,105,121,26,39,L 1,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
