Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 30, 2013,9:00p,,Box Score,,Oklahoma City Thunder,L,,98,101,0,1,L 1,
Fri, Nov 1, 2013,10:00p,,Box Score,@,Phoenix Suns,L,,84,87,0,2,L 2,
Sat, Nov 2, 2013,9:00p,,Box Score,,Houston Rockets,L,,93,104,0,3,L 3,
Tue, Nov 5, 2013,7:30p,,Box Score,@,Brooklyn Nets,L,,88,104,0,4,L 4,
Wed, Nov 6, 2013,7:30p,,Box Score,@,Boston Celtics,L,,87,97,0,5,L 5,
Fri, Nov 8, 2013,8:00p,,Box Score,@,Chicago Bulls,L,,73,97,0,6,L 6,
Sat, Nov 9, 2013,7:00p,,Box Score,@,Toronto Raptors,L,,91,115,0,7,L 7,
Mon, Nov 11, 2013,9:00p,,Box Score,,Denver Nuggets,L,,81,100,0,8,L 8,
Wed, Nov 13, 2013,9:00p,,Box Score,,New Orleans Pelicans,W,,111,105,1,8,W 1,
Fri, Nov 15, 2013,9:00p,,Box Score,,San Antonio Spurs,L,,82,91,1,9,L 1,
Sat, Nov 16, 2013,10:30p,,Box Score,@,Golden State Warriors,L,,88,102,1,10,L 2,
Mon, Nov 18, 2013,9:00p,,Box Score,,Golden State Warriors,L,,87,98,1,11,L 3,
Wed, Nov 20, 2013,8:00p,,Box Score,@,New Orleans Pelicans,L,,98,105,1,12,L 4,
Fri, Nov 22, 2013,8:30p,,Box Score,@,Dallas Mavericks,L,,93,103,1,13,L 5,
Sun, Nov 24, 2013,7:00p,,Box Score,@,Oklahoma City Thunder,L,,73,95,1,14,L 6,
Mon, Nov 25, 2013,9:00p,,Box Score,,Chicago Bulls,W,OT,89,83,2,14,W 1,
Fri, Nov 29, 2013,9:00p,,Box Score,,Phoenix Suns,L,,101,112,2,15,L 1,
Sat, Nov 30, 2013,9:00p,,Box Score,@,Phoenix Suns,W,,112,104,3,15,W 1,
Mon, Dec 2, 2013,9:00p,,Box Score,,Houston Rockets,W,,109,103,4,15,W 2,
Wed, Dec 4, 2013,9:00p,,Box Score,,Indiana Pacers,L,,86,95,4,16,L 1,
,,,,,,,,,,,,,
Fri, Dec 6, 2013,10:00p,,Box Score,@,Portland Trail Blazers,L,,98,130,4,17,L 2,
