Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 29, 2014,10:00p,,Box Score,,Golden State Warriors,L,,77,95,0,1,L 1,
Fri, Oct 31, 2014,10:00p,,Box Score,,Portland Trail Blazers,W,,103,94,1,1,W 1,
Sun, Nov 2, 2014,3:30p,,Box Score,@,Los Angeles Clippers,W,,98,92,2,1,W 2,
Mon, Nov 3, 2014,9:00p,,Box Score,@,Denver Nuggets,W,,110,105,3,1,W 3,
Wed, Nov 5, 2014,10:00p,,Box Score,,Denver Nuggets,W,,131,109,4,1,W 4,
Fri, Nov 7, 2014,9:00p,,Box Score,@,Phoenix Suns,W,2OT,114,112,5,1,W 5,
Sun, Nov 9, 2014,7:00p,,Box Score,@,Oklahoma City Thunder,L,,93,101,5,2,L 1,
Tue, Nov 11, 2014,8:30p,,Box Score,@,Dallas Mavericks,L,,98,106,5,3,L 2,
Thu, Nov 13, 2014,8:00p,,Box Score,@,Memphis Grizzlies,L,,110,111,5,4,L 3,
Sat, Nov 15, 2014,10:00p,,Box Score,,San Antonio Spurs,W,,94,91,6,4,W 1,
Tue, Nov 18, 2014,10:00p,,Box Score,,New Orleans Pelicans,L,,100,106,6,5,L 1,
Thu, Nov 20, 2014,10:30p,,Box Score,,Chicago Bulls,W,,103,88,7,5,W 1,
Sat, Nov 22, 2014,8:00p,,Box Score,@,Minnesota Timberwolves,W,,113,101,8,5,W 2,
Tue, Nov 25, 2014,8:00p,,Box Score,@,New Orleans Pelicans,W,,99,89,9,5,W 3,
Wed, Nov 26, 2014,8:00p,,Box Score,@,Houston Rockets,L,,89,102,9,6,L 1,
Fri, Nov 28, 2014,8:30p,,Box Score,@,San Antonio Spurs,L,,104,112,9,7,L 2,
Sun, Nov 30, 2014,6:00p,,Box Score,,Memphis Grizzlies,L,,85,97,9,8,L 3,
Tue, Dec 2, 2014,10:00p,,Box Score,,Toronto Raptors,L,,109,117,9,9,L 4,
Fri, Dec 5, 2014,10:00p,,Box Score,,Indiana Pacers,W,OT,102,101,10,9,W 1,
Sat, Dec 6, 2014,10:00p,,Box Score,,Orlando Magic,L,,96,105,10,10,L 1,
,,,,,,,,,,,,,
Mon, Dec 8, 2014,10:00p,,Box Score,,Utah Jazz,W,,101,92,11,10,W 1,
Tue, Dec 9, 2014,10:30p,,Box Score,@,Los Angeles Lakers,L,,95,98,11,11,L 1,
Thu, Dec 11, 2014,10:30p,,Box Score,,Houston Rockets,L,OT,109,113,11,12,L 2,
Sat, Dec 13, 2014,10:00p,,Box Score,,Detroit Pistons,L,,90,95,11,13,L 3,
Tue, Dec 16, 2014,10:30p,,Box Score,,Oklahoma City Thunder,L,,92,104,11,14,L 4,
Thu, Dec 18, 2014,10:00p,,Box Score,,Milwaukee Bucks,L,,107,108,11,15,L 5,
Sun, Dec 21, 2014,6:00p,,Box Score,,Los Angeles Lakers,W,,108,101,12,15,W 1,
Mon, Dec 22, 2014,10:30p,,Box Score,@,Golden State Warriors,L,,108,128,12,16,L 1,
Fri, Dec 26, 2014,10:00p,,Box Score,,Phoenix Suns,L,,106,115,12,17,L 2,
Sat, Dec 27, 2014,10:00p,,Box Score,,New York Knicks,W,OT,135,129,13,17,W 1,
Mon, Dec 29, 2014,7:30p,,Box Score,@,Brooklyn Nets,L,,99,107,13,18,L 1,
Wed, Dec 31, 2014,1:00p,,Box Score,@,Boston Celtics,L,,84,106,13,19,L 2,
Thu, Jan 1, 2015,8:00p,,Box Score,@,Minnesota Timberwolves,W,,110,107,14,19,W 1,
Sun, Jan 4, 2015,6:00p,,Box Score,@,Detroit Pistons,L,,95,114,14,20,L 1,
Wed, Jan 7, 2015,10:00p,,Box Score,,Oklahoma City Thunder,W,,104,83,15,20,W 1,
Fri, Jan 9, 2015,10:00p,,Box Score,,Denver Nuggets,L,,108,118,15,21,L 1,
Sun, Jan 11, 2015,9:00p,,Box Score,,Cleveland Cavaliers,W,,103,84,16,21,W 1,
Tue, Jan 13, 2015,10:00p,,Box Score,,Dallas Mavericks,L,OT,104,108,16,22,L 1,
Fri, Jan 16, 2015,10:00p,,Box Score,,Miami Heat,L,,83,95,16,23,L 2,
Sat, Jan 17, 2015,10:00p,,Box Score,,Los Angeles Clippers,L,,108,117,16,24,L 3,
,,,,,,,,,,,,,
Mon, Jan 19, 2015,10:00p,,Box Score,@,Portland Trail Blazers,L,,94,98,16,25,L 4,
Wed, Jan 21, 2015,10:00p,,Box Score,,Brooklyn Nets,L,,100,103,16,26,L 5,
Fri, Jan 23, 2015,10:30p,,Box Score,@,Golden State Warriors,L,,101,126,16,27,L 6,
Wed, Jan 28, 2015,7:30p,,Box Score,@,Toronto Raptors,L,,102,119,16,28,L 7,
Fri, Jan 30, 2015,7:30p,,Box Score,@,Cleveland Cavaliers,L,,90,101,16,29,L 8,
Sat, Jan 31, 2015,7:00p,,Box Score,@,Indiana Pacers,W,,99,94,17,29,W 1,
Tue, Feb 3, 2015,10:00p,,Box Score,,Golden State Warriors,L,,96,121,17,30,L 1,
Thu, Feb 5, 2015,10:00p,,Box Score,,Dallas Mavericks,L,,78,101,17,31,L 2,
Sat, Feb 7, 2015,9:00p,,Box Score,@,Utah Jazz,L,,90,102,17,32,L 3,
Sun, Feb 8, 2015,9:00p,,Box Score,,Phoenix Suns,W,,85,83,18,32,W 1,
Tue, Feb 10, 2015,8:00p,,Box Score,@,Chicago Bulls,L,,86,104,18,33,L 1,
Wed, Feb 11, 2015,8:00p,,Box Score,@,Milwaukee Bucks,L,,103,111,18,34,L 2,
Fri, Feb 20, 2015,10:00p,,Box Score,,Boston Celtics,W,,109,101,19,34,W 1,
Sat, Feb 21, 2015,10:00p,,Box Score,@,Los Angeles Clippers,L,,99,126,19,35,L 1,
