Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Tue, Oct 22, 2019,8:00p,,Box Score,,New Orleans Pelicans,W,OT,130,122,1,0,W 1,
Fri, Oct 25, 2019,7:00p,,Box Score,@,Boston Celtics,L,,106,112,1,1,L 1,
Sat, Oct 26, 2019,8:00p,,Box Score,@,Chicago Bulls,W,,108,84,2,1,W 1,
Mon, Oct 28, 2019,7:30p,,Box Score,,Orlando Magic,W,,104,95,3,1,W 2,
Wed, Oct 30, 2019,7:30p,,Box Score,,Detroit Pistons,W,,125,113,4,1,W 3,
Sat, Nov 2, 2019,8:00p,,Box Score,@,Milwaukee Bucks,L,,105,115,4,2,L 1,
Wed, Nov 6, 2019,7:30p,,Box Score,,Sacramento Kings,W,,124,120,5,2,W 1,
Fri, Nov 8, 2019,8:00p,,Box Score,@,New Orleans Pelicans,W,,122,104,6,2,W 2,
Sun, Nov 10, 2019,9:30p,,Box Score,@,Los Angeles Lakers,W,,113,104,7,2,W 3,
Mon, Nov 11, 2019,10:30p,,Box Score,@,Los Angeles Clippers,L,,88,98,7,3,L 1,
Wed, Nov 13, 2019,10:00p,,Box Score,@,Portland Trail Blazers,W,,114,106,8,3,W 1,
Sat, Nov 16, 2019,8:30p,,Box Score,@,Dallas Mavericks,L,,102,110,8,4,L 1,
Mon, Nov 18, 2019,7:30p,,Box Score,,Charlotte Hornets,W,,132,96,9,4,W 1,
Wed, Nov 20, 2019,7:30p,,Box Score,,Orlando Magic,W,,113,97,10,4,W 2,
Sat, Nov 23, 2019,7:30p,,Box Score,@,Atlanta Hawks,W,,119,116,11,4,W 3,
Mon, Nov 25, 2019,7:30p,,Box Score,,Philadelphia 76ers,W,,101,96,12,4,W 4,
Wed, Nov 27, 2019,7:30p,,Box Score,,New York Knicks,W,,126,98,13,4,W 5,
Fri, Nov 29, 2019,7:00p,,Box Score,@,Orlando Magic,W,,90,83,14,4,W 6,
Sun, Dec 1, 2019,6:00p,,Box Score,,Utah Jazz,W,,130,110,15,4,W 7,
Tue, Dec 3, 2019,7:30p,,Box Score,,Miami Heat,L,OT,110,121,15,5,L 1,
,,,,,,,,,,,,,
Thu, Dec 5, 2019,7:30p,,Box Score,,Houston Rockets,L,,109,119,15,6,L 2,
Sun, Dec 8, 2019,6:00p,,Box Score,@,Philadelphia 76ers,L,,104,110,15,7,L 3,
Mon, Dec 9, 2019,8:00p,,Box Score,@,Chicago Bulls,W,,93,92,16,7,W 1,
Wed, Dec 11, 2019,7:00p,,Box Score,,Los Angeles Clippers,L,,92,112,16,8,L 1,
Sat, Dec 14, 2019,7:30p,,Box Score,,Brooklyn Nets,W,,110,102,17,8,W 1,
Mon, Dec 16, 2019,7:30p,,Box Score,,Cleveland Cavaliers,W,,133,113,18,8,W 2,
Wed, Dec 18, 2019,7:00p,,Box Score,@,Detroit Pistons,W,,112,99,19,8,W 3,
Fri, Dec 20, 2019,7:30p,,Box Score,,Washington Wizards,W,,122,118,20,8,W 4,
Sun, Dec 22, 2019,3:30p,,Box Score,,Dallas Mavericks,W,,110,107,21,8,W 5,
Mon, Dec 23, 2019,7:00p,,Box Score,@,Indiana Pacers,L,OT,115,120,21,9,L 1,
Wed, Dec 25, 2019,12:00p,,Box Score,,Boston Celtics,L,,102,118,21,10,L 2,
Sat, Dec 28, 2019,7:00p,,Box Score,@,Boston Celtics,W,,113,97,22,10,W 1,
