Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 31, 2012,7:00p,,Box Score,@,Philadelphia 76ers,L,,75,84,0,1,L 1,
Fri, Nov 2, 2012,7:00p,,Box Score,@,Orlando Magic,L,,89,102,0,2,L 2,
Sat, Nov 3, 2012,7:30p,,Box Score,@,Miami Heat,L,,116,119,0,3,L 3,
Tue, Nov 6, 2012,9:00p,,Box Score,,Detroit Pistons,W,,109,97,1,3,W 1,
Wed, Nov 7, 2012,8:00p,,Box Score,@,Houston Rockets,W,,93,87,2,3,W 2,
Fri, Nov 9, 2012,10:30p,,Box Score,,Utah Jazz,W,,104,84,3,3,W 3,
Sat, Nov 10, 2012,10:30p,,Box Score,@,Golden State Warriors,W,2OT,107,101,4,3,W 4,
Mon, Nov 12, 2012,9:00p,,Box Score,@,Phoenix Suns,L,,100,110,4,4,L 1,
Thu, Nov 15, 2012,10:30p,,Box Score,,Miami Heat,L,,93,98,4,5,L 2,
Sat, Nov 17, 2012,8:30p,,Box Score,@,San Antonio Spurs,L,,100,126,4,6,L 3,
Mon, Nov 19, 2012,8:00p,,Box Score,@,Memphis Grizzlies,W,,97,92,5,6,W 1,
Wed, Nov 21, 2012,8:00p,,Box Score,@,Minnesota Timberwolves,W,,101,94,6,6,W 2,
Fri, Nov 23, 2012,9:00p,,Box Score,,Golden State Warriors,W,,102,91,7,6,W 3,
Sun, Nov 25, 2012,8:00p,,Box Score,,New Orleans Hornets,W,,102,84,8,6,W 4,
Mon, Nov 26, 2012,9:00p,,Box Score,@,Utah Jazz,L,,103,105,8,7,L 1,
Thu, Nov 29, 2012,10:30p,,Box Score,@,Golden State Warriors,L,,105,106,8,8,L 2,
Fri, Nov 30, 2012,10:30p,,Box Score,@,Los Angeles Lakers,L,,103,122,8,9,L 3,
Mon, Dec 3, 2012,9:00p,,Box Score,,Toronto Raptors,W,,113,110,9,9,W 1,
Wed, Dec 5, 2012,8:00p,,Box Score,@,Atlanta Hawks,L,,104,108,9,10,L 1,
Fri, Dec 7, 2012,7:00p,,Box Score,@,Indiana Pacers,W,,92,89,10,10,W 1,
,,,,,,,,,,,,,
Sun, Dec 9, 2012,7:30p,,Box Score,@,New York Knicks,L,,106,112,10,11,L 1,
Tue, Dec 11, 2012,7:30p,,Box Score,@,Detroit Pistons,W,,101,94,11,11,W 1,
Wed, Dec 12, 2012,8:00p,,Box Score,@,Minnesota Timberwolves,L,,105,108,11,12,L 1,
Fri, Dec 14, 2012,10:30p,,Box Score,,Memphis Grizzlies,W,,99,94,12,12,W 1,
Sun, Dec 16, 2012,6:00p,,Box Score,@,Sacramento Kings,W,,122,97,13,12,W 2,
Tue, Dec 18, 2012,9:00p,,Box Score,,San Antonio Spurs,W,,112,106,14,12,W 3,
Thu, Dec 20, 2012,10:00p,,Box Score,@,Portland Trail Blazers,L,,93,101,14,13,L 1,
Sat, Dec 22, 2012,9:00p,,Box Score,,Charlotte Bobcats,W,,110,88,15,13,W 1,
Tue, Dec 25, 2012,10:30p,,Box Score,@,Los Angeles Clippers,L,,100,112,15,14,L 1,
Wed, Dec 26, 2012,9:00p,,Box Score,,Los Angeles Lakers,W,,126,114,16,14,W 1,
Fri, Dec 28, 2012,8:30p,,Box Score,@,Dallas Mavericks,W,,106,85,17,14,W 2,
Sat, Dec 29, 2012,8:00p,,Box Score,@,Memphis Grizzlies,L,,72,81,17,15,L 1,
Tue, Jan 1, 2013,9:00p,,Box Score,,Los Angeles Clippers,W,,92,78,18,15,W 1,
Thu, Jan 3, 2013,9:00p,,Box Score,,Minnesota Timberwolves,L,,97,101,18,16,L 1,
Sat, Jan 5, 2013,9:00p,,Box Score,,Utah Jazz,W,,110,91,19,16,W 1,
Sun, Jan 6, 2013,9:30p,,Box Score,@,Los Angeles Lakers,W,,112,105,20,16,W 2,
Wed, Jan 9, 2013,9:00p,,Box Score,,Orlando Magic,W,,108,105,21,16,W 3,
Fri, Jan 11, 2013,9:00p,,Box Score,,Cleveland Cavaliers,W,,98,91,22,16,W 4,
Sun, Jan 13, 2013,8:00p,,Box Score,,Golden State Warriors,W,,116,105,23,16,W 5,
Tue, Jan 15, 2013,9:00p,,Box Score,,Portland Trail Blazers,W,OT,115,111,24,16,W 6,
,,,,,,,,,,,,,
Wed, Jan 16, 2013,8:00p,,Box Score,@,Oklahoma City Thunder,L,,97,117,24,17,L 1,
Fri, Jan 18, 2013,9:00p,,Box Score,,Washington Wizards,L,,108,112,24,18,L 2,
Sun, Jan 20, 2013,8:00p,,Box Score,,Oklahoma City Thunder,W,OT,121,118,25,18,W 1,
Wed, Jan 23, 2013,8:00p,,Box Score,@,Houston Rockets,W,,105,95,26,18,W 2,
Sat, Jan 26, 2013,9:00p,,Box Score,,Sacramento Kings,W,,121,93,27,18,W 3,
Mon, Jan 28, 2013,9:00p,,Box Score,,Indiana Pacers,W,,102,101,28,18,W 4,
Wed, Jan 30, 2013,9:00p,,Box Score,,Houston Rockets,W,,118,110,29,18,W 5,
Fri, Feb 1, 2013,9:00p,,Box Score,,New Orleans Hornets,W,,113,98,30,18,W 6,
Tue, Feb 5, 2013,9:00p,,Box Score,,Milwaukee Bucks,W,,112,104,31,18,W 7,
Thu, Feb 7, 2013,10:30p,,Box Score,,Chicago Bulls,W,,128,96,32,18,W 8,
Sat, Feb 9, 2013,7:30p,,Box Score,@,Cleveland Cavaliers,W,,111,103,33,18,W 9,
Sun, Feb 10, 2013,6:00p,,Box Score,@,Boston Celtics,L,3OT,114,118,33,19,L 1,
Tue, Feb 12, 2013,7:00p,,Box Score,@,Toronto Raptors,L,,108,109,33,20,L 2,
Wed, Feb 13, 2013,7:30p,,Box Score,@,Brooklyn Nets,L,,108,119,33,21,L 3,
Tue, Feb 19, 2013,9:00p,,Box Score,,Boston Celtics,W,,97,90,34,21,W 1,
Fri, Feb 22, 2013,7:00p,,Box Score,@,Washington Wizards,L,,113,119,34,22,L 1,
Sat, Feb 23, 2013,7:00p,,Box Score,@,Charlotte Bobcats,W,,113,99,35,22,W 1,
Mon, Feb 25, 2013,9:00p,,Box Score,,Los Angeles Lakers,W,,119,108,36,22,W 2,
Wed, Feb 27, 2013,10:30p,,Box Score,@,Portland Trail Blazers,W,,111,109,37,22,W 3,
Fri, Mar 1, 2013,10:30p,,Box Score,,Oklahoma City Thunder,W,,105,103,38,22,W 4,
,,,,,,,,,,,,,
Mon, Mar 4, 2013,9:00p,,Box Score,,Atlanta Hawks,W,,104,88,39,22,W 5,
Tue, Mar 5, 2013,10:00p,,Box Score,@,Sacramento Kings,W,,120,113,40,22,W 6,
Thu, Mar 7, 2013,10:30p,,Box Score,,Los Angeles Clippers,W,,107,92,41,22,W 7,
Sat, Mar 9, 2013,9:00p,,Box Score,,Minnesota Timberwolves,W,,111,88,42,22,W 8,
Mon, Mar 11, 2013,10:00p,,Box Score,@,Phoenix Suns,W,,108,93,43,22,W 9,
Wed, Mar 13, 2013,10:30p,,Box Score,,New York Knicks,W,,117,94,44,22,W 10,
Fri, Mar 15, 2013,9:00p,,Box Score,,Memphis Grizzlies,W,,87,80,45,22,W 11,
Mon, Mar 18, 2013,8:00p,,Box Score,@,Chicago Bulls,W,OT,119,118,46,22,W 12,
Tue, Mar 19, 2013,8:00p,,Box Score,@,Oklahoma City Thunder,W,,114,104,47,22,W 13,
Thu, Mar 21, 2013,9:00p,,Box Score,,Philadelphia 76ers,W,,101,100,48,22,W 14,
Sat, Mar 23, 2013,9:00p,,Box Score,,Sacramento Kings,W,,101,95,49,22,W 15,
Mon, Mar 25, 2013,8:00p,,Box Score,@,New Orleans Hornets,L,,86,110,49,23,L 1,
Wed, Mar 27, 2013,8:30p,,Box Score,@,San Antonio Spurs,L,,99,100,49,24,L 2,
Fri, Mar 29, 2013,9:00p,,Box Score,,Brooklyn Nets,W,,109,87,50,24,W 1,
Wed, Apr 3, 2013,9:00p,,Box Score,@,Utah Jazz,W,,113,96,51,24,W 2,
Thu, Apr 4, 2013,9:00p,,Box Score,,Dallas Mavericks,W,,95,94,52,24,W 3,
Sat, Apr 6, 2013,9:00p,,Box Score,,Houston Rockets,W,,132,114,53,24,W 4,
Wed, Apr 10, 2013,10:30p,,Box Score,,San Antonio Spurs,W,,96,86,54,24,W 5,
Fri, Apr 12, 2013,8:30p,,Box Score,@,Dallas Mavericks,L,OT,105,108,54,25,L 1,
Sun, Apr 14, 2013,5:00p,,Box Score,,Portland Trail Blazers,W,,118,109,55,25,W 1,
,,,,,,,,,,,,,
Mon, Apr 15, 2013,8:00p,,Box Score,@,Milwaukee Bucks,W,,112,111,56,25,W 2,
Wed, Apr 17, 2013,8:00p,,Box Score,,Phoenix Suns,W,,118,98,57,25,W 3,
