Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Tue, Oct 30, 2012,7:00p,,Box Score,@,Cleveland Cavaliers,L,,84,94,0,1,L 1,
Sat, Nov 3, 2012,7:00p,,Box Score,,Boston Celtics,L,,86,89,0,2,L 2,
Wed, Nov 7, 2012,7:30p,,Box Score,@,Boston Celtics,L,OT,94,100,0,3,L 3,
Fri, Nov 9, 2012,7:00p,,Box Score,,Milwaukee Bucks,L,,91,101,0,4,L 4,
Sat, Nov 10, 2012,7:00p,,Box Score,@,Indiana Pacers,L,,85,89,0,5,L 5,
Tue, Nov 13, 2012,7:00p,,Box Score,@,Charlotte Bobcats,L,,76,92,0,6,L 6,
Wed, Nov 14, 2012,8:30p,,Box Score,@,Dallas Mavericks,L,,101,107,0,7,L 7,
Sat, Nov 17, 2012,7:00p,,Box Score,,Utah Jazz,L,,76,83,0,8,L 8,
Mon, Nov 19, 2012,7:00p,,Box Score,,Indiana Pacers,L,,89,96,0,9,L 9,
Wed, Nov 21, 2012,7:30p,,Box Score,@,Atlanta Hawks,L,OT,100,101,0,10,L 10,
Sat, Nov 24, 2012,7:00p,,Box Score,,Charlotte Bobcats,L,2OT,106,108,0,11,L 11,
Mon, Nov 26, 2012,7:00p,,Box Score,,San Antonio Spurs,L,,92,118,0,12,L 12,
Wed, Nov 28, 2012,7:00p,,Box Score,,Portland Trail Blazers,W,,84,82,1,12,W 1,
Fri, Nov 30, 2012,7:30p,,Box Score,@,New York Knicks,L,,87,108,1,13,L 1,
Tue, Dec 4, 2012,7:00p,,Box Score,,Miami Heat,W,,105,101,2,13,W 1,
Fri, Dec 7, 2012,7:30p,,Box Score,@,Atlanta Hawks,L,,95,104,2,14,L 1,
Sat, Dec 8, 2012,7:00p,,Box Score,,Golden State Warriors,L,,97,101,2,15,L 2,
Tue, Dec 11, 2012,8:00p,,Box Score,@,New Orleans Hornets,W,,77,70,3,15,W 1,
Wed, Dec 12, 2012,8:00p,,Box Score,@,Houston Rockets,L,,93,99,3,16,L 1,
Fri, Dec 14, 2012,7:00p,,Box Score,,Los Angeles Lakers,L,,96,102,3,17,L 2,
,,,,,,,,,,,,,
Sat, Dec 15, 2012,7:30p,,Box Score,@,Miami Heat,L,,72,102,3,18,L 3,
Tue, Dec 18, 2012,7:00p,,Box Score,,Atlanta Hawks,L,OT,95,100,3,19,L 4,
Wed, Dec 19, 2012,7:00p,,Box Score,@,Orlando Magic,L,,83,90,3,20,L 5,
Fri, Dec 21, 2012,7:30p,,Box Score,@,Detroit Pistons,L,,68,100,3,21,L 6,
Sat, Dec 22, 2012,7:00p,,Box Score,,Detroit Pistons,L,,87,96,3,22,L 7,
Wed, Dec 26, 2012,7:00p,,Box Score,,Cleveland Cavaliers,L,,84,87,3,23,L 8,
Fri, Dec 28, 2012,7:00p,,Box Score,,Orlando Magic,W,,105,97,4,23,W 1,
Sat, Dec 29, 2012,8:00p,,Box Score,@,Chicago Bulls,L,,77,87,4,24,L 1,
Tue, Jan 1, 2013,6:00p,,Box Score,,Dallas Mavericks,L,,94,103,4,25,L 2,
Wed, Jan 2, 2013,7:00p,,Box Score,@,Indiana Pacers,L,,81,89,4,26,L 3,
Fri, Jan 4, 2013,7:00p,,Box Score,,Brooklyn Nets,L,2OT,113,115,4,27,L 4,
Sun, Jan 6, 2013,6:00p,,Box Score,@,Miami Heat,L,,71,99,4,28,L 5,
Mon, Jan 7, 2013,7:00p,,Box Score,,Oklahoma City Thunder,W,,101,99,5,28,W 1,
Sat, Jan 12, 2013,7:00p,,Box Score,,Atlanta Hawks,W,,93,83,6,28,W 2,
Mon, Jan 14, 2013,7:00p,,Box Score,,Orlando Magic,W,,120,91,7,28,W 3,
Wed, Jan 16, 2013,10:00p,,Box Score,@,Sacramento Kings,L,,94,95,7,29,L 1,
Fri, Jan 18, 2013,9:00p,,Box Score,@,Denver Nuggets,W,,112,108,8,29,W 1,
Sat, Jan 19, 2013,10:30p,,Box Score,@,Los Angeles Clippers,L,,87,94,8,30,L 1,
Mon, Jan 21, 2013,10:00p,,Box Score,@,Portland Trail Blazers,W,,98,95,9,30,W 1,
Wed, Jan 23, 2013,9:00p,,Box Score,@,Utah Jazz,L,,88,92,9,31,L 1,
,,,,,,,,,,,,,
Fri, Jan 25, 2013,7:00p,,Box Score,,Minnesota Timberwolves,W,,114,101,10,31,W 1,
Sat, Jan 26, 2013,7:00p,,Box Score,,Chicago Bulls,W,,86,73,11,31,W 2,
Mon, Jan 28, 2013,7:00p,,Box Score,,Sacramento Kings,L,,94,96,11,32,L 1,
Wed, Jan 30, 2013,7:00p,,Box Score,@,Philadelphia 76ers,L,,84,92,11,33,L 2,
