Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 29, 2014,7:30p,,Box Score,,Brooklyn Nets,W,,121,105,1,0,W 1,
Sat, Nov 1, 2014,8:00p,,Box Score,@,Houston Rockets,L,,90,104,1,1,L 1,
Mon, Nov 3, 2014,8:30p,,Box Score,@,Dallas Mavericks,L,,113,118,1,2,L 2,
Wed, Nov 5, 2014,7:30p,,Box Score,,Toronto Raptors,L,,107,110,1,3,L 3,
Fri, Nov 7, 2014,7:30p,,Box Score,,Indiana Pacers,W,,101,98,2,3,W 1,
Sat, Nov 8, 2014,8:00p,,Box Score,@,Chicago Bulls,W,,106,101,3,3,W 2,
Wed, Nov 12, 2014,7:30p,,Box Score,,Oklahoma City Thunder,L,,94,109,3,4,L 1,
Fri, Nov 14, 2014,7:30p,,Box Score,,Cleveland Cavaliers,L,,121,122,3,5,L 2,
Mon, Nov 17, 2014,7:30p,,Box Score,,Phoenix Suns,L,,114,118,3,6,L 3,
Wed, Nov 19, 2014,7:00p,,Box Score,@,Philadelphia 76ers,W,,101,90,4,6,W 1,
Fri, Nov 21, 2014,8:00p,,Box Score,@,Memphis Grizzlies,L,,100,117,4,7,L 1,
Sun, Nov 23, 2014,6:00p,,Box Score,,Portland Trail Blazers,L,,88,94,4,8,L 2,
Fri, Nov 28, 2014,1:00p,,Box Score,,Chicago Bulls,L,,102,109,4,9,L 3,
Sun, Nov 30, 2014,1:00p,,Box Score,,San Antonio Spurs,L,,89,111,4,10,L 4,
Tue, Dec 2, 2014,7:30p,,Box Score,@,Atlanta Hawks,L,,105,109,4,11,L 5,
Wed, Dec 3, 2014,7:30p,,Box Score,,Detroit Pistons,W,OT,109,102,5,11,W 1,
Fri, Dec 5, 2014,7:30p,,Box Score,,Los Angeles Lakers,W,,113,96,6,11,W 2,
Sun, Dec 7, 2014,1:00p,,Box Score,,Washington Wizards,W,,101,93,7,11,W 3,
Mon, Dec 8, 2014,7:00p,,Box Score,@,Washington Wizards,L,2OT,132,133,7,12,L 1,
Wed, Dec 10, 2014,7:00p,,Box Score,@,Charlotte Hornets,L,,87,96,7,13,L 2,
,,,,,,,,,,,,,
Fri, Dec 12, 2014,7:30p,,Box Score,,New York Knicks,L,,95,101,7,14,L 3,
Mon, Dec 15, 2014,7:00p,,Box Score,@,Philadelphia 76ers,W,,105,87,8,14,W 1,
Wed, Dec 17, 2014,7:30p,,Box Score,,Orlando Magic,W,,109,92,9,14,W 2,
Fri, Dec 19, 2014,7:30p,,Box Score,,Minnesota Timberwolves,W,,114,98,10,14,W 3,
Sun, Dec 21, 2014,6:00p,,Box Score,@,Miami Heat,L,,84,100,10,15,L 1,
Tue, Dec 23, 2014,7:00p,,Box Score,@,Orlando Magic,L,,95,100,10,16,L 2,
Fri, Dec 26, 2014,1:00p,,Box Score,,Brooklyn Nets,L,,107,109,10,17,L 3,
Sat, Dec 27, 2014,7:00p,,Box Score,@,Washington Wizards,L,,88,101,10,18,L 4,
Wed, Dec 31, 2014,1:00p,,Box Score,,Sacramento Kings,W,,106,84,11,18,W 1,
