Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Fri, Nov 2, 2012,7:30p,,Box Score,,Houston Rockets,L,,102,109,0,1,L 1,
Sun, Nov 4, 2012,7:00p,,Box Score,@,Oklahoma City Thunder,W,,104,95,1,1,W 1,
Wed, Nov 7, 2012,7:30p,,Box Score,,Indiana Pacers,W,,89,86,2,1,W 2,
Fri, Nov 9, 2012,7:30p,,Box Score,,Miami Heat,L,,89,95,2,2,L 1,
Sun, Nov 11, 2012,3:30p,,Box Score,@,Los Angeles Clippers,L,,76,89,2,3,L 2,
Mon, Nov 12, 2012,10:00p,,Box Score,@,Portland Trail Blazers,W,,95,87,3,3,W 1,
Wed, Nov 14, 2012,10:30p,,Box Score,@,Golden State Warriors,L,,88,92,3,4,L 1,
Fri, Nov 16, 2012,10:00p,,Box Score,@,Sacramento Kings,W,,112,96,4,4,W 1,
Mon, Nov 19, 2012,7:30p,,Box Score,,Orlando Magic,W,,81,72,5,4,W 2,
Wed, Nov 21, 2012,7:30p,,Box Score,,Washington Wizards,W,OT,101,100,6,4,W 3,
Fri, Nov 23, 2012,7:00p,,Box Score,@,Charlotte Bobcats,W,,101,91,7,4,W 4,
Sat, Nov 24, 2012,7:00p,,Box Score,,Los Angeles Clippers,W,,104,93,8,4,W 5,
Wed, Nov 28, 2012,7:30p,,Box Score,,Charlotte Bobcats,W,,94,91,9,4,W 6,
Fri, Nov 30, 2012,7:30p,,Box Score,,Cleveland Cavaliers,L,,111,113,9,5,L 1,
Wed, Dec 5, 2012,8:00p,,Box Score,,Denver Nuggets,W,,108,104,10,5,W 1,
Fri, Dec 7, 2012,7:30p,,Box Score,,Washington Wizards,W,,104,95,11,5,W 2,
Sat, Dec 8, 2012,8:00p,,Box Score,@,Memphis Grizzlies,W,,93,83,12,5,W 3,
Mon, Dec 10, 2012,7:30p,,Box Score,@,Miami Heat,L,,92,101,12,6,L 1,
Wed, Dec 12, 2012,7:00p,,Box Score,@,Orlando Magic,W,,86,80,13,6,W 1,
Thu, Dec 13, 2012,7:30p,,Box Score,,Charlotte Bobcats,W,,113,90,14,6,W 2,
,,,,,,,,,,,,,
Sat, Dec 15, 2012,7:00p,,Box Score,,Golden State Warriors,L,,93,115,14,7,L 1,
Tue, Dec 18, 2012,7:00p,,Box Score,@,Washington Wizards,W,OT,100,95,15,7,W 1,
Wed, Dec 19, 2012,7:30p,,Box Score,,Oklahoma City Thunder,L,,92,100,15,8,L 1,
Fri, Dec 21, 2012,7:00p,,Box Score,@,Philadelphia 76ers,L,,80,99,15,9,L 2,
Sat, Dec 22, 2012,7:00p,,Box Score,,Chicago Bulls,W,,92,75,16,9,W 1,
Wed, Dec 26, 2012,7:30p,,Box Score,,Detroit Pistons,W,2OT,126,119,17,9,W 2,
Fri, Dec 28, 2012,7:30p,,Box Score,@,Cleveland Cavaliers,W,,102,94,18,9,W 3,
Sat, Dec 29, 2012,7:00p,,Box Score,,Indiana Pacers,W,,109,100,19,9,W 4,
Mon, Dec 31, 2012,7:00p,,Box Score,@,Houston Rockets,L,,104,123,19,10,L 1,
Tue, Jan 1, 2013,8:00p,,Box Score,@,New Orleans Hornets,W,,95,86,20,10,W 1,
Fri, Jan 4, 2013,7:30p,,Box Score,@,Detroit Pistons,L,,84,85,20,11,L 1,
Sat, Jan 5, 2013,7:00p,,Box Score,,Boston Celtics,L,,81,89,20,12,L 2,
