Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 30, 2013,8:00p,,Box Score,,Orlando Magic,W,OT,120,115,1,0,W 1,
Fri, Nov 1, 2013,8:00p,,Box Score,,Oklahoma City Thunder,W,,100,81,2,0,W 2,
Sun, Nov 3, 2013,7:30p,,Box Score,@,New York Knicks,W,,109,100,3,0,W 3,
Mon, Nov 4, 2013,7:00p,,Box Score,@,Cleveland Cavaliers,L,,92,93,3,1,L 1,
Wed, Nov 6, 2013,8:00p,,Box Score,,Golden State Warriors,L,,93,106,3,2,L 2,
Fri, Nov 8, 2013,8:00p,,Box Score,,Dallas Mavericks,W,,116,108,4,2,W 1,
Sun, Nov 10, 2013,9:30p,,Box Score,@,Los Angeles Lakers,W,,113,90,5,2,W 2,
Mon, Nov 11, 2013,10:30p,,Box Score,@,Los Angeles Clippers,L,,107,109,5,3,L 1,
Wed, Nov 13, 2013,8:00p,,Box Score,,Cleveland Cavaliers,W,,124,95,6,3,W 1,
Fri, Nov 15, 2013,8:00p,,Box Score,@,Denver Nuggets,L,,113,117,6,4,L 1,
Sat, Nov 16, 2013,8:00p,,Box Score,,Boston Celtics,W,,106,88,7,4,W 1,
Tue, Nov 19, 2013,7:00p,,Box Score,@,Washington Wizards,L,,100,104,7,5,L 1,
Wed, Nov 20, 2013,8:00p,,Box Score,,Los Angeles Clippers,L,,98,102,7,6,L 2,
Fri, Nov 22, 2013,8:00p,,Box Score,,Brooklyn Nets,W,,111,81,8,6,W 1,
Sat, Nov 23, 2013,8:00p,,Box Score,@,Houston Rockets,L,,101,112,8,7,L 1,
Mon, Nov 25, 2013,7:00p,,Box Score,@,Indiana Pacers,L,,84,98,8,8,L 2,
Wed, Nov 27, 2013,8:00p,,Box Score,,Denver Nuggets,L,,110,117,8,9,L 3,
Sat, Nov 30, 2013,8:30p,,Box Score,@,Dallas Mavericks,W,,112,106,9,9,W 1,
Sun, Dec 1, 2013,7:00p,,Box Score,@,Oklahoma City Thunder,L,,103,113,9,10,L 1,
Sat, Dec 7, 2013,8:00p,,Box Score,,Miami Heat,L,,82,103,9,11,L 2,
,,,,,,,,,,,,,
Tue, Dec 10, 2013,7:30p,,Box Score,@,Detroit Pistons,W,,121,94,10,11,W 1,
Wed, Dec 11, 2013,8:00p,,Box Score,,Philadelphia 76ers,W,,106,99,11,11,W 2,
Fri, Dec 13, 2013,8:30p,,Box Score,@,San Antonio Spurs,L,,110,117,11,12,L 1,
Sun, Dec 15, 2013,6:00p,,Box Score,@,Memphis Grizzlies,W,,101,93,12,12,W 1,
Mon, Dec 16, 2013,7:30p,,Box Score,@,Boston Celtics,L,,97,101,12,13,L 1,
Wed, Dec 18, 2013,8:00p,,Box Score,,Portland Trail Blazers,W,,120,109,13,13,W 1,
Fri, Dec 20, 2013,10:30p,,Box Score,@,Los Angeles Lakers,L,,91,104,13,14,L 1,
Sun, Dec 22, 2013,9:30p,,Box Score,@,Los Angeles Clippers,L,OT,116,120,13,15,L 2,
Fri, Dec 27, 2013,8:00p,,Box Score,,Washington Wizards,W,,120,98,14,15,W 1,
Sat, Dec 28, 2013,8:30p,,Box Score,@,Milwaukee Bucks,W,,117,95,15,15,W 2,
Mon, Dec 30, 2013,8:00p,,Box Score,,Dallas Mavericks,L,,98,100,15,16,L 1,
Wed, Jan 1, 2014,8:00p,,Box Score,,New Orleans Pelicans,W,,124,112,16,16,W 1,
Sat, Jan 4, 2014,8:00p,,Box Score,,Oklahoma City Thunder,L,,111,115,16,17,L 1,
Mon, Jan 6, 2014,7:00p,,Box Score,@,Philadelphia 76ers,W,,126,95,17,17,W 1,
Wed, Jan 8, 2014,9:30p,,Box Score,,Phoenix Suns,L,,103,104,17,18,L 1,
Fri, Jan 10, 2014,8:00p,,Box Score,,Charlotte Bobcats,W,,119,92,18,18,W 1,
Sun, Jan 12, 2014,7:00p,,Box Score,@,San Antonio Spurs,L,,86,104,18,19,L 1,
Wed, Jan 15, 2014,8:00p,,Box Score,,Sacramento Kings,L,,108,111,18,20,L 2,
Fri, Jan 17, 2014,7:00p,,Box Score,@,Toronto Raptors,L,,89,94,18,21,L 3,
Sat, Jan 18, 2014,8:00p,,Box Score,,Utah Jazz,W,,98,72,19,21,W 1,
,,,,,,,,,,,,,
