Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 30, 2013,9:00p,,Box Score,@,Utah Jazz,W,,101,98,1,0,W 1,
Fri, Nov 1, 2013,8:00p,,Box Score,@,Minnesota Timberwolves,L,,81,100,1,1,L 1,
Sun, Nov 3, 2013,7:00p,,Box Score,,Phoenix Suns,W,,103,96,2,1,W 1,
Wed, Nov 6, 2013,9:30p,,Box Score,,Dallas Mavericks,W,,107,93,3,1,W 2,
Fri, Nov 8, 2013,7:30p,,Box Score,@,Detroit Pistons,W,,119,110,4,1,W 3,
Sun, Nov 10, 2013,7:00p,,Box Score,,Washington Wizards,W,OT,106,105,5,1,W 4,
Wed, Nov 13, 2013,10:30p,,Box Score,@,Los Angeles Clippers,L,,103,111,5,2,L 1,
Thu, Nov 14, 2013,10:30p,,Box Score,@,Golden State Warriors,L,,115,116,5,3,L 2,
Sat, Nov 16, 2013,8:30p,,Box Score,@,Milwaukee Bucks,W,,92,79,6,3,W 1,
Mon, Nov 18, 2013,8:00p,,Box Score,,Denver Nuggets,W,,115,113,7,3,W 2,
Thu, Nov 21, 2013,8:00p,,Box Score,,Los Angeles Clippers,W,,105,91,8,3,W 3,
Sun, Nov 24, 2013,7:00p,,Box Score,,Utah Jazz,W,,95,73,9,3,W 4,
Wed, Nov 27, 2013,8:00p,,Box Score,,San Antonio Spurs,W,,94,88,10,3,W 5,
Fri, Nov 29, 2013,8:00p,,Box Score,,Golden State Warriors,W,OT,113,112,11,3,W 6,
Sun, Dec 1, 2013,7:00p,,Box Score,,Minnesota Timberwolves,W,,113,103,12,3,W 7,
Tue, Dec 3, 2013,10:00p,,Box Score,@,Sacramento Kings,W,,97,95,13,3,W 8,
Wed, Dec 4, 2013,10:00p,,Box Score,@,Portland Trail Blazers,L,,104,111,13,4,L 1,
Fri, Dec 6, 2013,8:00p,,Box Score,@,New Orleans Pelicans,W,,109,95,14,4,W 1,
Sun, Dec 8, 2013,7:00p,,Box Score,,Indiana Pacers,W,,118,94,15,4,W 2,
Tue, Dec 10, 2013,7:30p,,Box Score,@,Atlanta Hawks,W,,101,92,16,4,W 3,
,,,,,,,,,,,,,
Wed, Dec 11, 2013,8:00p,,Box Score,@,Memphis Grizzlies,W,,116,100,17,4,W 4,
Fri, Dec 13, 2013,8:00p,,Box Score,,Los Angeles Lakers,W,,122,97,18,4,W 5,
Sun, Dec 15, 2013,7:00p,,Box Score,,Orlando Magic,W,,101,98,19,4,W 6,
Tue, Dec 17, 2013,9:00p,,Box Score,@,Denver Nuggets,W,,105,93,20,4,W 7,
Thu, Dec 19, 2013,8:00p,,Box Score,,Chicago Bulls,W,,107,95,21,4,W 8,
Sat, Dec 21, 2013,8:30p,,Box Score,@,San Antonio Spurs,W,,113,100,22,4,W 9,
Sun, Dec 22, 2013,7:00p,,Box Score,,Toronto Raptors,L,,98,104,22,5,L 1,
Wed, Dec 25, 2013,2:30p,,Box Score,@,New York Knicks,W,,123,94,23,5,W 1,
Fri, Dec 27, 2013,7:00p,,Box Score,@,Charlotte Bobcats,W,,89,85,24,5,W 2,
Sun, Dec 29, 2013,7:00p,,Box Score,,Houston Rockets,W,,117,86,25,5,W 3,
Tue, Dec 31, 2013,8:00p,,Box Score,,Portland Trail Blazers,L,,94,98,25,6,L 1,
Thu, Jan 2, 2014,8:00p,,Box Score,,Brooklyn Nets,L,,93,95,25,7,L 2,
Sat, Jan 4, 2014,8:00p,,Box Score,@,Minnesota Timberwolves,W,,115,111,26,7,W 1,
