Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Mon, Dec 26, 2011,7:00p,,Box Score,@,Cleveland Cavaliers,W,,104,96,1,0,W 1,
Wed, Dec 28, 2011,6:00p,,Box Score,,Indiana Pacers,L,,85,90,1,1,L 1,
Fri, Dec 30, 2011,8:30p,,Box Score,@,Dallas Mavericks,L,,86,99,1,2,L 2,
Sun, Jan 1, 2012,6:00p,,Box Score,@,Orlando Magic,L,,96,102,1,3,L 3,
Mon, Jan 2, 2012,7:30p,,Box Score,@,New York Knicks,W,,90,85,2,3,W 1,
Wed, Jan 4, 2012,7:00p,,Box Score,,Cleveland Cavaliers,W,,92,77,3,3,W 2,
Fri, Jan 6, 2012,7:00p,,Box Score,,New Jersey Nets,L,,85,97,3,4,L 1,
Sat, Jan 7, 2012,8:00p,,Box Score,@,Philadelphia 76ers,L,,62,97,3,5,L 2,
Mon, Jan 9, 2012,7:00p,,Box Score,,Minnesota Timberwolves,W,,97,87,4,5,W 1,
Tue, Jan 10, 2012,7:00p,,Box Score,@,Washington Wizards,L,,78,93,4,6,L 1,
Wed, Jan 11, 2012,7:00p,,Box Score,,Sacramento Kings,L,,91,98,4,7,L 2,
Fri, Jan 13, 2012,7:00p,,Box Score,,Indiana Pacers,L,,90,95,4,8,L 3,
Sat, Jan 14, 2012,8:00p,,Box Score,@,Chicago Bulls,L,,64,77,4,9,L 4,
Mon, Jan 16, 2012,4:00p,,Box Score,@,Atlanta Hawks,L,,84,93,4,10,L 5,
Wed, Jan 18, 2012,7:30p,,Box Score,@,Boston Celtics,L,,73,96,4,11,L 6,
Fri, Jan 20, 2012,7:00p,,Box Score,,Portland Trail Blazers,L,,84,94,4,12,L 7,
Sun, Jan 22, 2012,3:30p,,Box Score,@,Los Angeles Clippers,L,,91,103,4,13,L 8,
Tue, Jan 24, 2012,9:00p,,Box Score,@,Phoenix Suns,W,,99,96,5,13,W 1,
Wed, Jan 25, 2012,9:00p,,Box Score,@,Utah Jazz,W,2OT,111,106,6,13,W 2,
Fri, Jan 27, 2012,9:00p,,Box Score,@,Denver Nuggets,L,,81,96,6,14,L 1,
,,,,,,,,,,,,,
Sun, Jan 29, 2012,6:00p,,Box Score,@,New Jersey Nets,W,,94,73,7,14,W 1,
Tue, Jan 31, 2012,7:00p,,Box Score,,Atlanta Hawks,L,,77,100,7,15,L 1,
Wed, Feb 1, 2012,7:30p,,Box Score,@,Boston Celtics,L,,64,100,7,16,L 2,
Fri, Feb 3, 2012,7:00p,,Box Score,,Washington Wizards,W,,106,89,8,16,W 1,
Sun, Feb 5, 2012,1:00p,,Box Score,@,Miami Heat,L,,89,95,8,17,L 1,
Mon, Feb 6, 2012,7:00p,,Box Score,@,Washington Wizards,L,OT,108,111,8,18,L 2,
Wed, Feb 8, 2012,7:00p,,Box Score,,Milwaukee Bucks,L,,99,105,8,19,L 3,
