Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 30, 2013,10:00p,,Box Score,,Denver Nuggets,W,,90,88,1,0,W 1,
Fri, Nov 1, 2013,10:00p,,Box Score,,Los Angeles Clippers,L,,101,110,1,1,L 1,
Sat, Nov 2, 2013,10:30p,,Box Score,@,Golden State Warriors,L,,87,98,1,2,L 2,
Tue, Nov 5, 2013,10:00p,,Box Score,,Atlanta Hawks,L,,100,105,1,3,L 3,
Fri, Nov 8, 2013,10:00p,,Box Score,@,Portland Trail Blazers,L,,91,104,1,4,L 4,
Sat, Nov 9, 2013,10:00p,,Box Score,,Portland Trail Blazers,L,,85,96,1,5,L 5,
Wed, Nov 13, 2013,10:00p,,Box Score,,Brooklyn Nets,W,,107,86,2,5,W 1,
Fri, Nov 15, 2013,10:30p,,Box Score,,Detroit Pistons,L,,90,97,2,6,L 1,
Sun, Nov 17, 2013,6:00p,,Box Score,,Memphis Grizzlies,L,,86,97,2,7,L 2,
Tue, Nov 19, 2013,10:00p,,Box Score,,Phoenix Suns,W,,107,104,3,7,W 1,
Wed, Nov 20, 2013,9:00p,,Box Score,@,Phoenix Suns,W,,113,106,4,7,W 2,
Sat, Nov 23, 2013,3:30p,,Box Score,@,Los Angeles Clippers,L,,102,103,4,8,L 1,
Sun, Nov 24, 2013,9:30p,,Box Score,@,Los Angeles Lakers,L,,86,100,4,9,L 2,
Fri, Nov 29, 2013,10:00p,,Box Score,,Los Angeles Clippers,L,OT,98,104,4,10,L 3,
Sun, Dec 1, 2013,6:00p,,Box Score,,Golden State Warriors,L,,113,115,4,11,L 4,
Tue, Dec 3, 2013,10:00p,,Box Score,,Oklahoma City Thunder,L,,95,97,4,12,L 5,
Fri, Dec 6, 2013,10:00p,,Box Score,,Los Angeles Lakers,L,,100,106,4,13,L 6,
Sat, Dec 7, 2013,9:00p,,Box Score,@,Utah Jazz,W,OT,112,102,5,13,W 1,
Mon, Dec 9, 2013,10:00p,,Box Score,,Dallas Mavericks,W,,112,97,6,13,W 2,
Wed, Dec 11, 2013,10:00p,,Box Score,,Utah Jazz,L,,101,122,6,14,L 1,
,,,,,,,,,,,,,
Fri, Dec 13, 2013,9:00p,,Box Score,@,Phoenix Suns,L,,107,116,6,15,L 2,
Sun, Dec 15, 2013,6:00p,,Box Score,,Houston Rockets,W,,106,91,7,15,W 1,
Tue, Dec 17, 2013,7:00p,,Box Score,@,Charlotte Bobcats,L,,87,95,7,16,L 1,
Wed, Dec 18, 2013,7:30p,,Box Score,@,Atlanta Hawks,L,,107,124,7,17,L 2,
Fri, Dec 20, 2013,7:30p,,Box Score,@,Miami Heat,L,,103,122,7,18,L 3,
Sat, Dec 21, 2013,7:00p,,Box Score,@,Orlando Magic,W,,105,100,8,18,W 1,
Mon, Dec 23, 2013,10:00p,,Box Score,,New Orleans Pelicans,L,,100,113,8,19,L 1,
Fri, Dec 27, 2013,10:00p,,Box Score,,Miami Heat,W,OT,108,103,9,19,W 1,
Sun, Dec 29, 2013,7:00p,,Box Score,@,San Antonio Spurs,L,,104,112,9,20,L 1,
Tue, Dec 31, 2013,7:00p,,Box Score,@,Houston Rockets,W,,110,106,10,20,W 1,
Thu, Jan 2, 2014,10:00p,,Box Score,,Philadelphia 76ers,L,,104,113,10,21,L 1,
Sat, Jan 4, 2014,10:00p,,Box Score,,Charlotte Bobcats,L,,103,113,10,22,L 2,
Tue, Jan 7, 2014,10:00p,,Box Score,,Portland Trail Blazers,W,,123,119,11,22,W 1,
Fri, Jan 10, 2014,10:00p,,Box Score,,Orlando Magic,W,,103,83,12,22,W 2,
Sun, Jan 12, 2014,6:00p,,Box Score,,Cleveland Cavaliers,W,,124,80,13,22,W 3,
Tue, Jan 14, 2014,7:00p,,Box Score,@,Indiana Pacers,L,,92,116,13,23,L 1,
Wed, Jan 15, 2014,8:00p,,Box Score,@,Minnesota Timberwolves,W,,111,108,14,23,W 1,
Fri, Jan 17, 2014,8:00p,,Box Score,@,Memphis Grizzlies,L,,90,91,14,24,L 1,
Sun, Jan 19, 2014,7:00p,,Box Score,@,Oklahoma City Thunder,L,,93,108,14,25,L 2,
Tue, Jan 21, 2014,8:00p,,Box Score,@,New Orleans Pelicans,W,,114,97,15,25,W 1,
,,,,,,,,,,,,,
Wed, Jan 22, 2014,8:00p,,Box Score,@,Houston Rockets,L,,98,119,15,26,L 1,
Fri, Jan 24, 2014,10:00p,,Box Score,,Indiana Pacers,L,OT,111,116,15,27,L 2,
Sun, Jan 26, 2014,9:00p,,Box Score,,Denver Nuggets,L,,117,125,15,28,L 3,
