Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Mon, Dec 26, 2011,7:00p,,Box Score,,Detroit Pistons,W,,91,79,1,0,W 1,
Wed, Dec 28, 2011,6:00p,,Box Score,@,Toronto Raptors,W,,90,85,2,0,W 2,
Fri, Dec 30, 2011,7:00p,,Box Score,,Cleveland Cavaliers,W,OT,98,91,3,0,W 3,
Sat, Dec 31, 2011,6:00p,,Box Score,@,Detroit Pistons,L,,88,96,3,1,L 1,
Mon, Jan 2, 2012,7:30p,,Box Score,@,New Jersey Nets,W,,108,94,4,1,W 1,
Wed, Jan 4, 2012,7:30p,,Box Score,@,Miami Heat,L,,83,118,4,2,L 1,
Fri, Jan 6, 2012,7:30p,,Box Score,@,Boston Celtics,W,,87,74,5,2,W 1,
Sat, Jan 7, 2012,7:00p,,Box Score,,Charlotte Bobcats,W,,99,77,6,2,W 2,
Mon, Jan 9, 2012,7:00p,,Box Score,@,Philadelphia 76ers,L,,86,96,6,3,L 1,
Wed, Jan 11, 2012,7:00p,,Box Score,,Atlanta Hawks,W,,96,84,7,3,W 1,
Fri, Jan 13, 2012,7:00p,,Box Score,@,Toronto Raptors,W,,95,90,8,3,W 2,
Sat, Jan 14, 2012,7:00p,,Box Score,,Boston Celtics,W,,97,83,9,3,W 3,
Wed, Jan 18, 2012,10:00p,,Box Score,@,Sacramento Kings,L,,88,92,9,4,L 1,
Fri, Jan 20, 2012,10:30p,,Box Score,@,Golden State Warriors,W,,94,91,10,4,W 1,
Sun, Jan 22, 2012,9:30p,,Box Score,@,Los Angeles Lakers,W,,98,96,11,4,W 2,
Tue, Jan 24, 2012,7:00p,,Box Score,,Orlando Magic,L,,83,102,11,5,L 1,
Wed, Jan 25, 2012,8:00p,,Box Score,@,Chicago Bulls,W,,95,90,12,5,W 1,
Fri, Jan 27, 2012,7:30p,,Box Score,@,Boston Celtics,L,,87,94,12,6,L 1,
Sun, Jan 29, 2012,6:00p,,Box Score,@,Orlando Magic,W,,106,85,13,6,W 1,
Tue, Jan 31, 2012,7:00p,,Box Score,,New Jersey Nets,W,,106,99,14,6,W 2,
,,,,,,,,,,,,,
Wed, Feb 1, 2012,8:00p,,Box Score,@,Minnesota Timberwolves,W,,109,99,15,6,W 3,
Fri, Feb 3, 2012,8:30p,,Box Score,@,Dallas Mavericks,W,,98,87,16,6,W 4,
Sat, Feb 4, 2012,7:00p,,Box Score,,Orlando Magic,L,,81,85,16,7,L 1,
Tue, Feb 7, 2012,7:00p,,Box Score,,Utah Jazz,W,,104,99,17,7,W 1,
Wed, Feb 8, 2012,7:30p,,Box Score,@,Atlanta Hawks,L,,87,97,17,8,L 1,
Fri, Feb 10, 2012,8:00p,,Box Score,@,Memphis Grizzlies,L,,92,98,17,9,L 2,
Sat, Feb 11, 2012,7:00p,,Box Score,,Denver Nuggets,L,,109,113,17,10,L 3,
Tue, Feb 14, 2012,7:00p,,Box Score,,Miami Heat,L,,90,105,17,11,L 4,
Wed, Feb 15, 2012,7:30p,,Box Score,@,Cleveland Cavaliers,L,,87,98,17,12,L 5,
Thu, Feb 16, 2012,7:00p,,Box Score,,New Jersey Nets,W,,93,88,18,12,W 1,
Sun, Feb 19, 2012,6:00p,,Box Score,,Charlotte Bobcats,W,,108,73,19,12,W 2,
Tue, Feb 21, 2012,7:00p,,Box Score,,New Orleans Hornets,W,OT,117,108,20,12,W 3,
Wed, Feb 22, 2012,7:00p,,Box Score,@,Charlotte Bobcats,W,,102,88,21,12,W 4,
Tue, Feb 28, 2012,7:00p,,Box Score,,Golden State Warriors,W,,102,78,22,12,W 5,
Sat, Mar 3, 2012,8:00p,,Box Score,@,New Orleans Hornets,W,,102,84,23,12,W 6,
Mon, Mar 5, 2012,8:00p,,Box Score,@,Chicago Bulls,L,,72,92,23,13,L 1,
Tue, Mar 6, 2012,7:00p,,Box Score,,Atlanta Hawks,L,,96,101,23,14,L 2,
Sat, Mar 10, 2012,7:30p,,Box Score,@,Miami Heat,L,OT,91,93,23,15,L 3,
Sun, Mar 11, 2012,6:00p,,Box Score,@,Orlando Magic,L,,94,107,23,16,L 4,
Tue, Mar 13, 2012,7:00p,,Box Score,,Portland Trail Blazers,W,,92,75,24,16,W 1,
,,,,,,,,,,,,,
Wed, Mar 14, 2012,7:00p,,Box Score,,Philadelphia 76ers,W,,111,94,25,16,W 2,
Fri, Mar 16, 2012,7:30p,,Box Score,@,New York Knicks,L,,100,115,25,17,L 1,
Sat, Mar 17, 2012,7:00p,,Box Score,,New York Knicks,L,,88,102,25,18,L 2,
Tue, Mar 20, 2012,7:00p,,Box Score,,Los Angeles Clippers,W,,102,89,26,18,W 1,
Thu, Mar 22, 2012,7:00p,,Box Score,@,Washington Wizards,W,,85,83,27,18,W 2,
Fri, Mar 23, 2012,7:00p,,Box Score,,Phoenix Suns,L,,111,113,27,19,L 1,
Sat, Mar 24, 2012,8:30p,,Box Score,@,Milwaukee Bucks,W,,125,104,28,19,W 1,
Mon, Mar 26, 2012,7:00p,,Box Score,,Miami Heat,W,,105,90,29,19,W 2,
Wed, Mar 28, 2012,7:30p,,Box Score,@,New Jersey Nets,L,,84,100,29,20,L 1,
Thu, Mar 29, 2012,7:00p,,Box Score,,Washington Wizards,W,,93,89,30,20,W 1,
Sat, Mar 31, 2012,8:30p,,Box Score,@,San Antonio Spurs,L,,103,112,30,21,L 1,
Sun, Apr 1, 2012,7:00p,,Box Score,@,Houston Rockets,W,OT,104,102,31,21,W 1,
Tue, Apr 3, 2012,7:00p,,Box Score,,New York Knicks,W,,112,104,32,21,W 2,
Wed, Apr 4, 2012,7:00p,,Box Score,@,Washington Wizards,W,,109,96,33,21,W 3,
Fri, Apr 6, 2012,7:00p,,Box Score,,Oklahoma City Thunder,W,,103,98,34,21,W 4,
Sat, Apr 7, 2012,7:00p,,Box Score,,Boston Celtics,L,,72,86,34,22,L 1,
