Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Feb 15, 2017,7:30p,,Box Score,,Philadelphia 76ers,W,,116,108,37,19,W 4,
Thu, Feb 16, 2017,8:00p,,Box Score,@,Chicago Bulls,L,,103,104,37,20,L 1,
Fri, Feb 24, 2017,8:00p,,Box Score,@,Toronto Raptors,L,,97,107,37,21,L 2,
Sun, Feb 26, 2017,6:00p,,Box Score,@,Detroit Pistons,W,,104,98,38,21,W 1,
Mon, Feb 27, 2017,7:30p,,Box Score,,Atlanta Hawks,L,,98,114,38,22,L 1,
,,,,,,,,,,,,,
Wed, Mar 1, 2017,8:00p,,Box Score,,Cleveland Cavaliers,W,,103,99,39,22,W 1,
Fri, Mar 3, 2017,10:30p,,Box Score,@,Los Angeles Lakers,W,,115,95,40,22,W 2,
Sun, Mar 5, 2017,5:00p,,Box Score,@,Phoenix Suns,L,,106,109,40,23,L 1,
Mon, Mar 6, 2017,10:30p,,Box Score,@,Los Angeles Clippers,L,,102,116,40,24,L 2,
Wed, Mar 8, 2017,10:30p,,Box Score,@,Golden State Warriors,W,,99,86,41,24,W 1,
Fri, Mar 10, 2017,9:00p,,Box Score,@,Denver Nuggets,L,,99,119,41,25,L 1,
Sun, Mar 12, 2017,3:30p,,Box Score,,Chicago Bulls,W,,100,80,42,25,W 1,
Wed, Mar 15, 2017,7:30p,,Box Score,,Minnesota Timberwolves,W,,117,104,43,25,W 2,
Fri, Mar 17, 2017,7:30p,,Box Score,@,Brooklyn Nets,W,,98,95,44,25,W 3,
Sun, Mar 19, 2017,1:00p,,Box Score,@,Philadelphia 76ers,L,,99,105,44,26,L 1,
Mon, Mar 20, 2017,7:30p,,Box Score,,Washington Wizards,W,,110,102,45,26,W 1,
Wed, Mar 22, 2017,7:30p,,Box Score,,Indiana Pacers,W,,109,100,46,26,W 2,
Fri, Mar 24, 2017,7:30p,,Box Score,,Phoenix Suns,W,,130,120,47,26,W 3,
Sun, Mar 26, 2017,6:00p,,Box Score,,Miami Heat,W,,112,108,48,26,W 4,
Wed, Mar 29, 2017,7:30p,,Box Score,,Milwaukee Bucks,L,,100,103,48,27,L 1,
Fri, Mar 31, 2017,7:30p,,Box Score,,Orlando Magic,W,,117,116,49,27,W 1,
Sun, Apr 2, 2017,1:00p,,Box Score,@,New York Knicks,W,,110,94,50,27,W 2,
Wed, Apr 5, 2017,8:00p,,Box Score,,Cleveland Cavaliers,L,,91,114,50,28,L 1,
Thu, Apr 6, 2017,8:00p,,Box Score,@,Atlanta Hawks,L,,116,123,50,29,L 2,
Sat, Apr 8, 2017,6:00p,,Box Score,@,Charlotte Hornets,W,,121,114,51,29,W 1,
,,,,,,,,,,,,,
Mon, Apr 10, 2017,7:30p,,Box Score,,Brooklyn Nets,W,,114,105,52,29,W 2,
Wed, Apr 12, 2017,8:00p,,Box Score,,Milwaukee Bucks,W,,112,94,53,29,W 3,
