Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 30, 2013,7:30p,,Box Score,@,New York Knicks,L,,83,90,0,1,L 1,
Fri, Nov 1, 2013,7:30p,,Box Score,@,Boston Celtics,W,,105,98,1,1,W 1,
Sat, Nov 2, 2013,8:30p,,Box Score,,Toronto Raptors,L,,90,97,1,2,L 1,
Wed, Nov 6, 2013,8:00p,,Box Score,,Cleveland Cavaliers,W,,109,104,2,2,W 1,
Sat, Nov 9, 2013,8:30p,,Box Score,,Dallas Mavericks,L,,83,91,2,3,L 1,
Tue, Nov 12, 2013,7:30p,,Box Score,@,Miami Heat,L,,95,118,2,4,L 2,
Wed, Nov 13, 2013,7:00p,,Box Score,@,Orlando Magic,L,,91,94,2,5,L 3,
Fri, Nov 15, 2013,7:00p,,Box Score,@,Indiana Pacers,L,,77,104,2,6,L 4,
Sat, Nov 16, 2013,8:30p,,Box Score,,Oklahoma City Thunder,L,,79,92,2,7,L 5,
Wed, Nov 20, 2013,8:00p,,Box Score,,Portland Trail Blazers,L,,82,91,2,8,L 6,
Fri, Nov 22, 2013,7:00p,,Box Score,@,Philadelphia 76ers,L,OT,107,115,2,9,L 7,
Sat, Nov 23, 2013,8:30p,,Box Score,,Charlotte Bobcats,L,,72,96,2,10,L 8,
Mon, Nov 25, 2013,7:30p,,Box Score,@,Detroit Pistons,L,,94,113,2,11,L 9,
Wed, Nov 27, 2013,8:00p,,Box Score,,Washington Wizards,L,OT,92,100,2,12,L 10,
Fri, Nov 29, 2013,7:00p,,Box Score,@,Charlotte Bobcats,L,,76,92,2,13,L 11,
Sat, Nov 30, 2013,9:00p,,Box Score,,Boston Celtics,W,,92,85,3,13,W 1,
Tue, Dec 3, 2013,7:30p,,Box Score,@,Boston Celtics,L,,100,108,3,14,L 1,
Wed, Dec 4, 2013,8:00p,,Box Score,,Detroit Pistons,L,,98,105,3,15,L 2,
Fri, Dec 6, 2013,7:00p,,Box Score,@,Washington Wizards,W,OT,109,105,4,15,W 1,
Sat, Dec 7, 2013,8:30p,,Box Score,,Brooklyn Nets,L,,82,90,4,16,L 1,
,,,,,,,,,,,,,
Tue, Dec 10, 2013,8:00p,,Box Score,@,Chicago Bulls,W,,78,74,5,16,W 1,
Wed, Dec 11, 2013,8:00p,,Box Score,,San Antonio Spurs,L,,77,109,5,17,L 1,
Fri, Dec 13, 2013,8:30p,,Box Score,,Chicago Bulls,L,,90,91,5,18,L 2,
Sat, Dec 14, 2013,8:30p,,Box Score,@,Dallas Mavericks,L,,93,106,5,19,L 3,
Wed, Dec 18, 2013,8:00p,,Box Score,,New York Knicks,L,2OT,101,107,5,20,L 4,
Fri, Dec 20, 2013,7:30p,,Box Score,@,Cleveland Cavaliers,L,OT,111,114,5,21,L 5,
Sat, Dec 21, 2013,8:30p,,Box Score,,Philadelphia 76ers,W,,116,106,6,21,W 1,
Mon, Dec 23, 2013,7:00p,,Box Score,@,Charlotte Bobcats,L,OT,110,111,6,22,L 1,
Fri, Dec 27, 2013,7:30p,,Box Score,@,Brooklyn Nets,L,,93,104,6,23,L 2,
Sat, Dec 28, 2013,8:30p,,Box Score,,Minnesota Timberwolves,L,,95,117,6,24,L 3,
Tue, Dec 31, 2013,10:30p,,Box Score,@,Los Angeles Lakers,W,,94,79,7,24,W 1,
Thu, Jan 2, 2014,9:00p,,Box Score,@,Utah Jazz,L,,87,96,7,25,L 1,
Sat, Jan 4, 2014,9:00p,,Box Score,@,Phoenix Suns,L,,100,116,7,26,L 2,
Tue, Jan 7, 2014,8:00p,,Box Score,,Golden State Warriors,L,,80,101,7,27,L 3,
Fri, Jan 10, 2014,8:30p,,Box Score,,Chicago Bulls,L,,72,81,7,28,L 4,
Sat, Jan 11, 2014,8:00p,,Box Score,@,Oklahoma City Thunder,L,,85,101,7,29,L 5,
Mon, Jan 13, 2014,7:00p,,Box Score,@,Toronto Raptors,L,,94,116,7,30,L 6,
Wed, Jan 15, 2014,8:00p,,Box Score,,Memphis Grizzlies,L,,77,82,7,31,L 7,
Sat, Jan 18, 2014,8:00p,,Box Score,@,Houston Rockets,L,,104,114,7,32,L 8,
Sun, Jan 19, 2014,7:00p,,Box Score,@,San Antonio Spurs,L,,82,110,7,33,L 9,
,,,,,,,,,,,,,
Wed, Jan 22, 2014,8:00p,,Box Score,,Detroit Pistons,W,,104,101,8,33,W 1,
Fri, Jan 24, 2014,7:30p,,Box Score,@,Cleveland Cavaliers,L,,78,93,8,34,L 1,
Sat, Jan 25, 2014,8:30p,,Box Score,,Atlanta Hawks,L,,87,112,8,35,L 2,
Mon, Jan 27, 2014,8:00p,,Box Score,,Los Angeles Clippers,L,,86,114,8,36,L 3,
Wed, Jan 29, 2014,8:00p,,Box Score,,Phoenix Suns,L,,117,126,8,37,L 4,
Fri, Jan 31, 2014,7:00p,,Box Score,@,Orlando Magic,L,,102,113,8,38,L 5,
