Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Mon, Dec 26, 2011,10:00p,,Box Score,,Philadelphia 76ers,W,,107,103,1,0,W 1,
Tue, Dec 27, 2011,10:00p,,Box Score,,Sacramento Kings,W,,101,79,2,0,W 2,
Thu, Dec 29, 2011,10:00p,,Box Score,,Denver Nuggets,W,,111,102,3,0,W 3,
Sun, Jan 1, 2012,9:30p,,Box Score,@,Los Angeles Clippers,L,,88,93,3,1,L 1,
Tue, Jan 3, 2012,8:00p,,Box Score,@,Oklahoma City Thunder,W,,103,93,4,1,W 1,
Thu, Jan 5, 2012,10:30p,,Box Score,,Los Angeles Lakers,W,,107,96,5,1,W 2,
Fri, Jan 6, 2012,10:30p,,Box Score,@,Phoenix Suns,L,,77,102,5,2,L 1,
Sun, Jan 8, 2012,9:00p,,Box Score,,Cleveland Cavaliers,W,,98,78,6,2,W 1,
Tue, Jan 10, 2012,10:00p,,Box Score,,Los Angeles Clippers,W,,105,97,7,2,W 2,
Wed, Jan 11, 2012,10:00p,,Box Score,,Orlando Magic,L,,104,107,7,3,L 1,
Fri, Jan 13, 2012,8:30p,,Box Score,@,San Antonio Spurs,L,,83,99,7,4,L 2,
Sat, Jan 14, 2012,8:00p,,Box Score,@,Houston Rockets,L,OT,105,107,7,5,L 3,
Mon, Jan 16, 2012,3:00p,,Box Score,@,New Orleans Hornets,W,,84,77,8,5,W 1,
Wed, Jan 18, 2012,8:00p,,Box Score,@,Atlanta Hawks,L,,89,92,8,6,L 1,
Fri, Jan 20, 2012,7:00p,,Box Score,@,Toronto Raptors,W,,94,84,9,6,W 1,
Sat, Jan 21, 2012,7:30p,,Box Score,@,Detroit Pistons,L,,91,94,9,7,L 1,
Mon, Jan 23, 2012,10:00p,,Box Score,,Sacramento Kings,W,,101,89,10,7,W 1,
Tue, Jan 24, 2012,10:00p,,Box Score,,Memphis Grizzlies,W,,97,84,11,7,W 2,
Wed, Jan 25, 2012,10:30p,,Box Score,@,Golden State Warriors,L,,93,101,11,8,L 1,
Fri, Jan 27, 2012,10:00p,,Box Score,,Phoenix Suns,W,,109,71,12,8,W 1,
,,,,,,,,,,,,,
Mon, Jan 30, 2012,9:00p,,Box Score,@,Utah Jazz,L,,89,93,12,9,L 1,
Wed, Feb 1, 2012,10:00p,,Box Score,,Charlotte Bobcats,W,,112,68,13,9,W 1,
Thu, Feb 2, 2012,10:00p,,Box Score,@,Sacramento Kings,L,,92,95,13,10,L 1,
Sat, Feb 4, 2012,10:00p,,Box Score,,Denver Nuggets,W,,117,97,14,10,W 1,
Mon, Feb 6, 2012,10:00p,,Box Score,,Oklahoma City Thunder,L,OT,107,111,14,11,L 1,
Wed, Feb 8, 2012,10:00p,,Box Score,,Houston Rockets,L,,96,103,14,12,L 2,
Fri, Feb 10, 2012,8:00p,,Box Score,@,New Orleans Hornets,W,,94,86,15,12,W 1,
Sat, Feb 11, 2012,8:30p,,Box Score,@,Dallas Mavericks,L,2OT,94,97,15,13,L 1,
Tue, Feb 14, 2012,10:00p,,Box Score,,Washington Wizards,L,,109,124,15,14,L 2,
Wed, Feb 15, 2012,10:00p,,Box Score,@,Golden State Warriors,W,,93,91,16,14,W 1,
Thu, Feb 16, 2012,10:30p,,Box Score,,Los Angeles Clippers,L,,71,74,16,15,L 1,
Sat, Feb 18, 2012,10:00p,,Box Score,,Atlanta Hawks,W,,97,77,17,15,W 1,
Mon, Feb 20, 2012,10:30p,,Box Score,@,Los Angeles Lakers,L,,92,103,17,16,L 1,
Tue, Feb 21, 2012,10:00p,,Box Score,,San Antonio Spurs,W,,137,97,18,16,W 1,
Wed, Feb 29, 2012,9:00p,,Box Score,@,Denver Nuggets,L,,95,104,18,17,L 1,
Thu, Mar 1, 2012,10:30p,,Box Score,,Miami Heat,L,,93,107,18,18,L 2,
Sat, Mar 3, 2012,10:00p,,Box Score,,Minnesota Timberwolves,L,,110,122,18,19,L 3,
Mon, Mar 5, 2012,10:00p,,Box Score,,New Orleans Hornets,W,,86,74,19,19,W 1,
Wed, Mar 7, 2012,8:00p,,Box Score,@,Minnesota Timberwolves,L,,94,106,19,20,L 1,
Fri, Mar 9, 2012,7:30p,,Box Score,@,Boston Celtics,L,,86,104,19,21,L 2,
,,,,,,,,,,,,,
Sat, Mar 10, 2012,7:00p,,Box Score,@,Washington Wizards,W,,110,99,20,21,W 1,
Tue, Mar 13, 2012,7:00p,,Box Score,@,Indiana Pacers,L,,75,92,20,22,L 1,
Wed, Mar 14, 2012,7:30p,,Box Score,@,New York Knicks,L,,79,121,20,23,L 2,
Fri, Mar 16, 2012,8:00p,,Box Score,@,Chicago Bulls,W,,100,89,21,23,W 1,
Sun, Mar 18, 2012,9:30p,,Box Score,@,Oklahoma City Thunder,L,,95,111,21,24,L 1,
Tue, Mar 20, 2012,10:00p,,Box Score,,Milwaukee Bucks,L,,87,116,21,25,L 2,
Thu, Mar 22, 2012,10:00p,,Box Score,,Memphis Grizzlies,W,,97,93,22,25,W 1,
Fri, Mar 23, 2012,10:30p,,Box Score,@,Los Angeles Lakers,L,,96,103,22,26,L 1,
Sun, Mar 25, 2012,9:00p,,Box Score,,Golden State Warriors,W,,90,87,23,26,W 1,
Tue, Mar 27, 2012,10:00p,,Box Score,,Oklahoma City Thunder,L,,95,109,23,27,L 1,
Thu, Mar 29, 2012,10:00p,,Box Score,,New Orleans Hornets,W,,99,93,24,27,W 1,
Fri, Mar 30, 2012,10:30p,,Box Score,@,Los Angeles Clippers,L,,97,98,24,28,L 1,
Sun, Apr 1, 2012,9:00p,,Box Score,,Minnesota Timberwolves,W,,119,106,25,28,W 1,
Mon, Apr 2, 2012,10:00p,,Box Score,,Utah Jazz,L,,97,102,25,29,L 1,
Wed, Apr 4, 2012,10:00p,,Box Score,,New Jersey Nets,W,,101,88,26,29,W 1,
Fri, Apr 6, 2012,8:30p,,Box Score,@,Dallas Mavericks,W,OT,99,97,27,29,W 2,
Sat, Apr 7, 2012,8:30p,,Box Score,@,Milwaukee Bucks,L,,94,116,27,30,L 1,
Mon, Apr 9, 2012,10:00p,,Box Score,,Houston Rockets,L,,89,94,27,31,L 2,
Wed, Apr 11, 2012,10:30p,,Box Score,,Golden State Warriors,W,,118,110,28,31,W 1,
Fri, Apr 13, 2012,10:30p,,Box Score,,Dallas Mavericks,L,,94,97,28,32,L 1,
,,,,,,,,,,,,,
Sun, Apr 15, 2012,6:00p,,Box Score,@,Sacramento Kings,L,,103,104,28,33,L 2,
Mon, Apr 16, 2012,10:00p,,Box Score,@,Phoenix Suns,L,,107,125,28,34,L 3,
