Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 29, 2014,9:00p,,Box Score,,Detroit Pistons,W,,89,79,1,0,W 1,
Sat, Nov 1, 2014,8:00p,,Box Score,@,Oklahoma City Thunder,L,,91,102,1,1,L 1,
Mon, Nov 3, 2014,9:00p,,Box Score,,Sacramento Kings,L,,105,110,1,2,L 2,
Wed, Nov 5, 2014,10:00p,,Box Score,@,Sacramento Kings,L,,109,131,1,3,L 3,
Fri, Nov 7, 2014,10:30p,,Box Score,,Cleveland Cavaliers,L,,101,110,1,4,L 4,
Sun, Nov 9, 2014,9:00p,,Box Score,@,Portland Trail Blazers,L,,100,116,1,5,L 5,
Wed, Nov 12, 2014,9:00p,,Box Score,,Portland Trail Blazers,L,,113,130,1,6,L 6,
Fri, Nov 14, 2014,7:00p,,Box Score,@,Indiana Pacers,W,,108,87,2,6,W 1,
Sun, Nov 16, 2014,1:00p,,Box Score,@,New York Knicks,L,,93,109,2,7,L 1,
Mon, Nov 17, 2014,7:00p,,Box Score,@,Cleveland Cavaliers,W,,106,97,3,7,W 1,
Wed, Nov 19, 2014,9:00p,,Box Score,,Oklahoma City Thunder,W,,107,100,4,7,W 2,
Fri, Nov 21, 2014,9:00p,,Box Score,,New Orleans Pelicans,W,,117,97,5,7,W 3,
Sun, Nov 23, 2014,9:30p,,Box Score,@,Los Angeles Lakers,W,OT,101,94,6,7,W 4,
Tue, Nov 25, 2014,9:00p,,Box Score,,Chicago Bulls,W,,114,109,7,7,W 5,
Wed, Nov 26, 2014,9:00p,,Box Score,@,Phoenix Suns,L,,112,120,7,8,L 1,
Fri, Nov 28, 2014,9:00p,,Box Score,,Phoenix Suns,W,,122,97,8,8,W 1,
Mon, Dec 1, 2014,9:00p,,Box Score,@,Utah Jazz,W,,103,101,9,8,W 2,
Tue, Dec 2, 2014,9:00p,,Box Score,,Portland Trail Blazers,L,,103,105,9,9,L 1,
Fri, Dec 5, 2014,7:00p,,Box Score,@,Washington Wizards,L,,89,119,9,10,L 2,
Sun, Dec 7, 2014,3:30p,,Box Score,@,Atlanta Hawks,L,,84,96,9,11,L 3,
,,,,,,,,,,,,,
Mon, Dec 8, 2014,7:30p,,Box Score,@,Toronto Raptors,L,OT,107,112,9,12,L 4,
Wed, Dec 10, 2014,10:30p,,Box Score,,Miami Heat,W,,102,82,10,12,W 1,
Sat, Dec 13, 2014,8:00p,,Box Score,@,Houston Rockets,L,,96,108,10,13,L 1,
Sun, Dec 14, 2014,8:00p,,Box Score,,San Antonio Spurs,L,,91,99,10,14,L 2,
Wed, Dec 17, 2014,10:30p,,Box Score,,Houston Rockets,L,OT,111,115,10,15,L 3,
Fri, Dec 19, 2014,9:00p,,Box Score,,Los Angeles Clippers,W,,109,106,11,15,W 1,
Sat, Dec 20, 2014,9:00p,,Box Score,,Indiana Pacers,W,,76,73,12,15,W 2,
Mon, Dec 22, 2014,7:00p,,Box Score,@,Charlotte Hornets,L,,82,110,12,16,L 1,
Tue, Dec 23, 2014,7:30p,,Box Score,@,Brooklyn Nets,L,,96,102,12,17,L 2,
Fri, Dec 26, 2014,9:00p,,Box Score,,Minnesota Timberwolves,W,,106,102,13,17,W 1,
Sun, Dec 28, 2014,9:00p,,Box Score,,Toronto Raptors,L,,102,116,13,18,L 1,
Tue, Dec 30, 2014,9:00p,,Box Score,,Los Angeles Lakers,L,,103,111,13,19,L 2,
Thu, Jan 1, 2015,8:00p,,Box Score,@,Chicago Bulls,L,,101,106,13,20,L 3,
Sat, Jan 3, 2015,9:00p,,Box Score,,Memphis Grizzlies,W,,114,85,14,20,W 1,
Mon, Jan 5, 2015,8:00p,,Box Score,@,Minnesota Timberwolves,W,,110,101,15,20,W 2,
Wed, Jan 7, 2015,9:00p,,Box Score,,Orlando Magic,W,,93,90,16,20,W 3,
Fri, Jan 9, 2015,10:00p,,Box Score,@,Sacramento Kings,W,,118,108,17,20,W 4,
Wed, Jan 14, 2015,9:00p,,Box Score,,Dallas Mavericks,W,,114,107,18,20,W 5,
Fri, Jan 16, 2015,8:30p,,Box Score,@,Dallas Mavericks,L,,89,97,18,21,L 1,
Sat, Jan 17, 2015,9:00p,,Box Score,,Minnesota Timberwolves,L,,105,113,18,22,L 2,
,,,,,,,,,,,,,
Mon, Jan 19, 2015,4:00p,,Box Score,@,Golden State Warriors,L,,79,122,18,23,L 3,
