Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Mon, Dec 26, 2011,8:30p,,Box Score,@,Dallas Mavericks,W,,115,93,1,0,W 1,
Wed, Dec 28, 2011,9:00p,,Box Score,,Utah Jazz,W,,117,100,2,0,W 2,
Thu, Dec 29, 2011,10:00p,,Box Score,@,Portland Trail Blazers,L,,102,111,2,1,L 1,
Sat, Dec 31, 2011,3:30p,,Box Score,@,Los Angeles Lakers,L,,89,92,2,2,L 2,
Sun, Jan 1, 2012,8:00p,,Box Score,,Los Angeles Lakers,W,,99,90,3,2,W 1,
Mon, Jan 2, 2012,9:00p,,Box Score,,Milwaukee Bucks,W,,91,86,4,2,W 2,
Wed, Jan 4, 2012,9:00p,,Box Score,,Sacramento Kings,W,,110,83,5,2,W 3,
Fri, Jan 6, 2012,8:00p,,Box Score,@,New Orleans Hornets,W,,96,88,6,2,W 4,
Sat, Jan 7, 2012,8:30p,,Box Score,@,San Antonio Spurs,L,,117,121,6,3,L 1,
Mon, Jan 9, 2012,9:00p,,Box Score,,New Orleans Hornets,L,,81,94,6,4,L 2,
Wed, Jan 11, 2012,9:00p,,Box Score,,New Jersey Nets,W,,123,115,7,4,W 1,
Fri, Jan 13, 2012,10:30p,,Box Score,,Miami Heat,W,,117,104,8,4,W 2,
Sun, Jan 15, 2012,8:00p,,Box Score,,Utah Jazz,L,,96,106,8,5,L 1,
Tue, Jan 17, 2012,8:00p,,Box Score,@,Milwaukee Bucks,W,,105,95,9,5,W 1,
Wed, Jan 18, 2012,7:00p,,Box Score,@,Philadelphia 76ers,W,OT,108,104,10,5,W 2,
Fri, Jan 20, 2012,7:00p,,Box Score,@,Washington Wizards,W,,108,104,11,5,W 3,
Sat, Jan 21, 2012,7:30p,,Box Score,@,New York Knicks,W,2OT,119,114,12,5,W 4,
Wed, Jan 25, 2012,10:00p,,Box Score,@,Sacramento Kings,W,,122,93,13,5,W 5,
Fri, Jan 27, 2012,9:00p,,Box Score,,Toronto Raptors,W,,96,81,14,5,W 6,
Sun, Jan 29, 2012,8:00p,,Box Score,,Los Angeles Clippers,L,,105,109,14,6,L 1,
,,,,,,,,,,,,,
Tue, Jan 31, 2012,8:00p,,Box Score,@,Memphis Grizzlies,L,OT,97,100,14,7,L 2,
Thu, Feb 2, 2012,10:30p,,Box Score,@,Los Angeles Clippers,W,,112,91,15,7,W 1,
Fri, Feb 3, 2012,10:30p,,Box Score,,Los Angeles Lakers,L,,89,93,15,8,L 1,
Sat, Feb 4, 2012,10:00p,,Box Score,@,Portland Trail Blazers,L,,97,117,15,9,L 2,
Mon, Feb 6, 2012,9:00p,,Box Score,,Houston Rockets,L,,90,99,15,10,L 3,
Wed, Feb 8, 2012,9:00p,,Box Score,,Dallas Mavericks,L,,95,105,15,11,L 4,
Thu, Feb 9, 2012,9:00p,,Box Score,,Golden State Warriors,L,,101,109,15,12,L 5,
Sat, Feb 11, 2012,7:00p,,Box Score,@,Indiana Pacers,W,,113,109,16,12,W 1,
Tue, Feb 14, 2012,9:00p,,Box Score,,Phoenix Suns,W,,109,92,17,12,W 2,
Wed, Feb 15, 2012,8:30p,,Box Score,@,Dallas Mavericks,L,,84,102,17,13,L 1,
Fri, Feb 17, 2012,8:00p,,Box Score,@,Memphis Grizzlies,L,,102,103,17,14,L 2,
Sun, Feb 19, 2012,8:00p,,Box Score,@,Oklahoma City Thunder,L,OT,118,124,17,15,L 3,
Mon, Feb 20, 2012,9:00p,,Box Score,,Minnesota Timberwolves,W,OT,103,101,18,15,W 1,
Wed, Feb 22, 2012,10:30p,,Box Score,@,Los Angeles Clippers,L,,95,103,18,16,L 1,
Thu, Feb 23, 2012,9:00p,,Box Score,,San Antonio Spurs,L,,99,114,18,17,L 2,
Wed, Feb 29, 2012,9:00p,,Box Score,,Portland Trail Blazers,W,,104,95,19,17,W 1,
Fri, Mar 2, 2012,8:00p,,Box Score,@,Houston Rockets,W,,117,105,20,17,W 2,
Sun, Mar 4, 2012,9:30p,,Box Score,@,San Antonio Spurs,W,,99,94,21,17,W 3,
Mon, Mar 5, 2012,9:00p,,Box Score,,Sacramento Kings,W,OT,119,116,22,17,W 4,
Wed, Mar 7, 2012,9:00p,,Box Score,,Cleveland Cavaliers,L,,99,100,22,18,L 1,
,,,,,,,,,,,,,
Fri, Mar 9, 2012,9:00p,,Box Score,,New Orleans Hornets,W,,110,97,23,18,W 1,
Sun, Mar 11, 2012,8:00p,,Box Score,,Memphis Grizzlies,L,,91,94,23,19,L 1,
Tue, Mar 13, 2012,9:00p,,Box Score,,Atlanta Hawks,W,OT,118,117,24,19,W 1,
Thu, Mar 15, 2012,9:00p,,Box Score,,Oklahoma City Thunder,L,,90,103,24,20,L 1,
Sat, Mar 17, 2012,9:00p,,Box Score,,Boston Celtics,W,,98,91,25,20,W 1,
Mon, Mar 19, 2012,10:30p,,Box Score,,Dallas Mavericks,L,,95,112,25,21,L 1,
Wed, Mar 21, 2012,9:00p,,Box Score,,Detroit Pistons,W,,116,115,26,21,W 1,
Fri, Mar 23, 2012,10:30p,,Box Score,@,Utah Jazz,L,,102,121,26,22,L 1,
Sun, Mar 25, 2012,3:30p,,Box Score,@,Minnesota Timberwolves,L,,100,117,26,23,L 2,
Mon, Mar 26, 2012,8:00p,,Box Score,@,Chicago Bulls,W,,108,91,27,23,W 1,
Wed, Mar 28, 2012,7:00p,,Box Score,@,Toronto Raptors,L,,96,105,27,24,L 1,
Fri, Mar 30, 2012,7:00p,,Box Score,@,Charlotte Bobcats,W,,99,88,28,24,W 1,
Sun, Apr 1, 2012,6:00p,,Box Score,@,Orlando Magic,W,,104,101,29,24,W 2,
Wed, Apr 4, 2012,8:00p,,Box Score,@,New Orleans Hornets,L,,92,94,29,25,L 1,
Fri, Apr 6, 2012,9:00p,,Box Score,,Phoenix Suns,W,,105,99,30,25,W 1,
Sat, Apr 7, 2012,10:30p,,Box Score,@,Golden State Warriors,L,,97,112,30,26,L 1,
Mon, Apr 9, 2012,9:00p,,Box Score,,Golden State Warriors,W,,123,84,31,26,W 1,
Wed, Apr 11, 2012,9:00p,,Box Score,,Minnesota Timberwolves,W,,113,107,32,26,W 2,
Fri, Apr 13, 2012,10:30p,,Box Score,@,Los Angeles Lakers,L,,97,103,32,27,L 1,
Sun, Apr 15, 2012,8:00p,,Box Score,,Houston Rockets,W,,101,86,33,27,W 1,
,,,,,,,,,,,,,
Mon, Apr 16, 2012,8:00p,,Box Score,@,Houston Rockets,W,,105,102,34,27,W 2,
Wed, Apr 18, 2012,9:00p,,Box Score,,Los Angeles Clippers,L,,98,104,34,28,L 1,
Sat, Apr 21, 2012,5:30p,,Box Score,@,Phoenix Suns,W,,118,107,35,28,W 1,
Sun, Apr 22, 2012,8:00p,,Box Score,,Orlando Magic,W,,101,74,36,28,W 2,
Wed, Apr 25, 2012,8:00p,,Box Score,@,Oklahoma City Thunder,W,,106,101,37,28,W 3,
Thu, Apr 26, 2012,8:00p,,Box Score,@,Minnesota Timberwolves,W,,131,102,38,28,W 4,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
