Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Mon, Dec 26, 2011,7:00p,,Box Score,,Milwaukee Bucks,W,,96,95,1,0,W 1,
Wed, Dec 28, 2011,7:00p,,Box Score,,Miami Heat,L,,95,96,1,1,L 1,
Fri, Dec 30, 2011,7:00p,,Box Score,,Orlando Magic,L,,79,100,1,2,L 2,
Sun, Jan 1, 2012,6:00p,,Box Score,@,Miami Heat,L,,90,129,1,3,L 3,
Tue, Jan 3, 2012,7:00p,,Box Score,@,Cleveland Cavaliers,L,,101,115,1,4,L 4,
Wed, Jan 4, 2012,7:30p,,Box Score,@,New York Knicks,W,,118,110,2,4,W 1,
Fri, Jan 6, 2012,7:00p,,Box Score,,Atlanta Hawks,L,OT,96,102,2,5,L 1,
Sat, Jan 7, 2012,7:00p,,Box Score,@,Indiana Pacers,L,,77,99,2,6,L 2,
Mon, Jan 9, 2012,7:30p,,Box Score,@,New York Knicks,L,,87,91,2,7,L 3,
Tue, Jan 10, 2012,7:00p,,Box Score,,Houston Rockets,L,,70,82,2,8,L 4,
Thu, Jan 12, 2012,7:30p,,Box Score,@,Atlanta Hawks,L,,81,111,2,9,L 5,
Fri, Jan 13, 2012,7:00p,,Box Score,,Detroit Pistons,L,,81,98,2,10,L 6,
Sat, Jan 14, 2012,7:00p,,Box Score,,Golden State Warriors,W,,112,100,3,10,W 1,
Mon, Jan 16, 2012,2:00p,,Box Score,,Cleveland Cavaliers,L,,94,102,3,11,L 1,
Tue, Jan 17, 2012,7:00p,,Box Score,@,Orlando Magic,L,,89,96,3,12,L 2,
Sat, Jan 21, 2012,8:00p,,Box Score,@,Chicago Bulls,L,,89,95,3,13,L 3,
Sun, Jan 22, 2012,6:00p,,Box Score,@,New Jersey Nets,L,,87,97,3,14,L 4,
Tue, Jan 24, 2012,7:00p,,Box Score,,New York Knicks,L,,78,111,3,15,L 5,
Wed, Jan 25, 2012,7:00p,,Box Score,@,Washington Wizards,L,,75,92,3,16,L 6,
Fri, Jan 27, 2012,7:00p,,Box Score,@,Philadelphia 76ers,L,,72,89,3,17,L 7,
,,,,,,,,,,,,,
Sat, Jan 28, 2012,7:00p,,Box Score,,Washington Wizards,L,,99,102,3,18,L 8,
Tue, Jan 31, 2012,10:30p,,Box Score,@,Los Angeles Lakers,L,,73,106,3,19,L 9,
Wed, Feb 1, 2012,10:00p,,Box Score,@,Portland Trail Blazers,L,,68,112,3,20,L 10,
Sat, Feb 4, 2012,9:00p,,Box Score,@,Phoenix Suns,L,,89,95,3,21,L 11,
Tue, Feb 7, 2012,7:30p,,Box Score,@,Boston Celtics,L,,84,94,3,22,L 12,
Fri, Feb 10, 2012,7:00p,,Box Score,,Chicago Bulls,L,,64,95,3,23,L 13,
Sat, Feb 11, 2012,7:00p,,Box Score,,Los Angeles Clippers,L,,86,111,3,24,L 14,
Mon, Feb 13, 2012,7:00p,,Box Score,,Philadelphia 76ers,L,,89,98,3,25,L 15,
Wed, Feb 15, 2012,8:00p,,Box Score,@,Minnesota Timberwolves,L,,90,102,3,26,L 16,
Fri, Feb 17, 2012,7:00p,,Box Score,@,Toronto Raptors,W,,98,91,4,26,W 1,
Sun, Feb 19, 2012,6:00p,,Box Score,@,Indiana Pacers,L,,73,108,4,27,L 1,
Wed, Feb 22, 2012,7:00p,,Box Score,,Indiana Pacers,L,,88,102,4,28,L 2,
Wed, Feb 29, 2012,7:30p,,Box Score,@,Detroit Pistons,L,,94,109,4,29,L 3,
Fri, Mar 2, 2012,8:30p,,Box Score,@,San Antonio Spurs,L,,72,102,4,30,L 4,
Sun, Mar 4, 2012,6:00p,,Box Score,,New Jersey Nets,L,,101,104,4,31,L 5,
Tue, Mar 6, 2012,7:00p,,Box Score,,Orlando Magic,W,,100,84,5,31,W 1,
Wed, Mar 7, 2012,7:00p,,Box Score,,Utah Jazz,L,,93,99,5,32,L 1,
Fri, Mar 9, 2012,7:00p,,Box Score,,New Jersey Nets,L,,74,83,5,33,L 2,
Sat, Mar 10, 2012,8:00p,,Box Score,@,Oklahoma City Thunder,L,,95,122,5,34,L 3,
Mon, Mar 12, 2012,8:00p,,Box Score,@,New Orleans Hornets,W,,73,71,6,34,W 1,
,,,,,,,,,,,,,
