Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Fri, Dec 10, 2010,9:00p,,Box Score,@,Phoenix Suns,W,,101,94,12,11,W 4,
Sun, Dec 12, 2010,3:30p,,Box Score,@,San Antonio Spurs,L,,78,95,12,12,L 1,
Mon, Dec 13, 2010,8:00p,,Box Score,@,Memphis Grizzlies,L,,73,86,12,13,L 2,
Wed, Dec 15, 2010,9:30p,,Box Score,@,Dallas Mavericks,L,,98,103,12,14,L 3,
Fri, Dec 17, 2010,10:00p,,Box Score,,Minnesota Timberwolves,W,,107,102,13,14,W 1,
Sat, Dec 18, 2010,10:00p,,Box Score,,Golden State Warriors,W,,96,95,14,14,W 2,
Mon, Dec 20, 2010,10:00p,,Box Score,,Milwaukee Bucks,W,,106,80,15,14,W 3,
Sat, Dec 25, 2010,10:30p,,Box Score,@,Golden State Warriors,L,,102,109,15,15,L 1,
Mon, Dec 27, 2010,9:00p,,Box Score,@,Utah Jazz,W,,96,91,16,15,W 1,
Tue, Dec 28, 2010,9:00p,,Box Score,@,Denver Nuggets,L,,77,95,16,16,L 1,
Thu, Dec 30, 2010,10:00p,,Box Score,,Utah Jazz,W,,100,89,17,16,W 1,
Sun, Jan 2, 2011,9:00p,,Box Score,,Houston Rockets,W,,100,85,18,16,W 2,
Tue, Jan 4, 2011,8:30p,,Box Score,@,Dallas Mavericks,L,,81,84,18,17,L 1,
Wed, Jan 5, 2011,8:30p,,Box Score,@,Houston Rockets,W,,103,100,19,17,W 1,
Fri, Jan 7, 2011,8:00p,,Box Score,@,Minnesota Timberwolves,W,,108,98,20,17,W 2,
Sun, Jan 9, 2011,9:00p,,Box Score,,Miami Heat,L,OT,100,107,20,18,L 1,
Tue, Jan 11, 2011,10:00p,,Box Score,,New York Knicks,L,,86,100,20,19,L 2,
Fri, Jan 14, 2011,10:30p,,Box Score,@,Phoenix Suns,L,,111,115,20,20,L 3,
,,,,,,,,,,,,,
Sat, Jan 15, 2011,10:00p,,Box Score,,New Jersey Nets,W,,96,89,21,20,W 1,
Mon, Jan 17, 2011,10:00p,,Box Score,,Minnesota Timberwolves,W,,113,102,22,20,W 2,
Wed, Jan 19, 2011,10:00p,,Box Score,@,Sacramento Kings,W,OT,94,90,23,20,W 3,
Thu, Jan 20, 2011,10:30p,,Box Score,,Los Angeles Clippers,W,,108,93,24,20,W 4,
Sat, Jan 22, 2011,10:00p,,Box Score,,Indiana Pacers,W,,97,92,25,20,W 5,
Mon, Jan 24, 2011,10:00p,,Box Score,,Sacramento Kings,L,,81,96,25,21,L 1,
Thu, Jan 27, 2011,10:30p,,Box Score,,Boston Celtics,L,,78,88,25,22,L 2,
Tue, Feb 1, 2011,10:00p,,Box Score,,San Antonio Spurs,W,,99,86,26,22,W 1,
Wed, Feb 2, 2011,9:00p,,Box Score,@,Denver Nuggets,L,,90,109,26,23,L 1,
Fri, Feb 4, 2011,7:00p,,Box Score,@,Indiana Pacers,L,,87,100,26,24,L 2,
Sat, Feb 5, 2011,7:30p,,Box Score,@,Cleveland Cavaliers,W,,111,105,27,24,W 1,
Mon, Feb 7, 2011,10:00p,,Box Score,,Chicago Bulls,W,,109,103,28,24,W 2,
Fri, Feb 11, 2011,7:00p,,Box Score,@,Toronto Raptors,W,,102,96,29,24,W 3,
Sun, Feb 13, 2011,6:00p,,Box Score,@,Detroit Pistons,W,,105,100,30,24,W 4,
Mon, Feb 14, 2011,8:00p,,Box Score,@,Minnesota Timberwolves,W,,95,81,31,24,W 5,
Wed, Feb 16, 2011,10:00p,,Box Score,,New Orleans Hornets,W,,103,96,32,24,W 6,
Wed, Feb 23, 2011,10:30p,,Box Score,,Los Angeles Lakers,L,OT,101,106,32,25,L 1,
Fri, Feb 25, 2011,10:30p,,Box Score,,Denver Nuggets,W,OT,107,106,33,25,W 1,
Sun, Feb 27, 2011,10:30p,,Box Score,,Atlanta Hawks,L,,83,90,33,26,L 1,
Tue, Mar 1, 2011,10:00p,,Box Score,,Houston Rockets,L,,87,103,33,27,L 2,
,,,,,,,,,,,,,
Wed, Mar 2, 2011,10:00p,,Box Score,@,Sacramento Kings,W,,107,102,34,27,W 1,
Sat, Mar 5, 2011,10:00p,,Box Score,,Charlotte Bobcats,W,,93,69,35,27,W 2,
Mon, Mar 7, 2011,7:00p,,Box Score,@,Orlando Magic,W,,89,85,36,27,W 3,
Tue, Mar 8, 2011,7:30p,,Box Score,@,Miami Heat,W,,105,96,37,27,W 4,
Fri, Mar 11, 2011,7:00p,,Box Score,@,Charlotte Bobcats,L,,92,97,37,28,L 1,
Sat, Mar 12, 2011,7:00p,,Box Score,@,Atlanta Hawks,L,,82,91,37,29,L 2,
Tue, Mar 15, 2011,10:00p,,Box Score,,Dallas Mavericks,W,,104,101,38,29,W 1,
Thu, Mar 17, 2011,10:00p,,Box Score,,Cleveland Cavaliers,W,,111,70,39,29,W 2,
Sat, Mar 19, 2011,10:00p,,Box Score,,Philadelphia 76ers,W,,110,101,40,29,W 3,
Sun, Mar 20, 2011,9:30p,,Box Score,@,Los Angeles Lakers,L,,80,84,40,30,L 1,
Tue, Mar 22, 2011,10:00p,,Box Score,,Washington Wizards,W,,111,76,41,30,W 1,
Fri, Mar 25, 2011,10:00p,,Box Score,,San Antonio Spurs,W,,98,96,42,30,W 2,
Sun, Mar 27, 2011,8:00p,,Box Score,@,Oklahoma City Thunder,L,,90,99,42,31,L 1,
Mon, Mar 28, 2011,8:30p,,Box Score,@,San Antonio Spurs,W,,100,92,43,31,W 1,
Wed, Mar 30, 2011,8:00p,,Box Score,@,New Orleans Hornets,L,,91,95,43,32,L 1,
Fri, Apr 1, 2011,10:00p,,Box Score,,Oklahoma City Thunder,W,,98,91,44,32,W 1,
Sun, Apr 3, 2011,9:00p,,Box Score,,Dallas Mavericks,W,,104,96,45,32,W 2,
Tue, Apr 5, 2011,10:00p,,Box Score,,Golden State Warriors,L,,87,108,45,33,L 1,
Thu, Apr 7, 2011,10:30p,,Box Score,@,Utah Jazz,W,,98,87,46,33,W 1,
Fri, Apr 8, 2011,10:00p,,Box Score,,Los Angeles Lakers,W,,93,86,47,33,W 2,
,,,,,,,,,,,,,
Tue, Apr 12, 2011,10:00p,,Box Score,,Memphis Grizzlies,W,,102,89,48,33,W 3,
Wed, Apr 13, 2011,10:30p,,Box Score,@,Golden State Warriors,L,,86,110,48,34,L 1,
