Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Sun, Feb 7, 2016,1:00p,,Box Score,@,New York Knicks,W,,101,96,21,31,W 2,
Mon, Feb 8, 2016,7:30p,,Box Score,@,Brooklyn Nets,L,,104,105,21,32,L 1,
Wed, Feb 10, 2016,7:30p,,Box Score,@,Detroit Pistons,W,,103,92,22,32,W 1,
Fri, Feb 19, 2016,10:00p,,Box Score,@,Sacramento Kings,L,,110,116,22,33,L 1,
Sun, Feb 21, 2016,5:00p,,Box Score,,Boston Celtics,L,,101,121,22,34,L 2,
Tue, Feb 23, 2016,9:00p,,Box Score,,Sacramento Kings,L,,110,114,22,35,L 3,
Wed, Feb 24, 2016,10:30p,,Box Score,@,Los Angeles Clippers,W,,87,81,23,35,W 1,
Fri, Feb 26, 2016,8:30p,,Box Score,@,Dallas Mavericks,L,OT,116,122,23,36,L 1,
Mon, Feb 29, 2016,9:00p,,Box Score,,Memphis Grizzlies,L,,96,103,23,37,L 2,
,,,,,,,,,,,,,
Wed, Mar 2, 2016,9:00p,,Box Score,,Los Angeles Lakers,W,,117,107,24,37,W 1,
Fri, Mar 4, 2016,9:00p,,Box Score,,Brooklyn Nets,L,OT,120,121,24,38,L 1,
Sun, Mar 6, 2016,5:00p,,Box Score,,Dallas Mavericks,W,OT,116,114,25,38,W 1,
Tue, Mar 8, 2016,9:00p,,Box Score,,New York Knicks,W,,110,94,26,38,W 2,
Thu, Mar 10, 2016,9:00p,,Box Score,,Phoenix Suns,W,,116,98,27,38,W 3,
Sat, Mar 12, 2016,9:30p,,Box Score,,Washington Wizards,W,,116,100,28,38,W 4,
Mon, Mar 14, 2016,7:30p,,Box Score,@,Miami Heat,L,,119,124,28,39,L 1,
Tue, Mar 15, 2016,7:00p,,Box Score,@,Orlando Magic,L,,110,116,28,40,L 2,
Thu, Mar 17, 2016,8:00p,,Box Score,@,Atlanta Hawks,L,,98,116,28,41,L 3,
Sat, Mar 19, 2016,6:00p,,Box Score,@,Charlotte Hornets,W,,101,93,29,41,W 1,
Mon, Mar 21, 2016,7:00p,,Box Score,@,Cleveland Cavaliers,L,,91,124,29,42,L 1,
Wed, Mar 23, 2016,9:00p,,Box Score,,Philadelphia 76ers,W,,104,103,30,42,W 1,
Fri, Mar 25, 2016,10:30p,,Box Score,@,Los Angeles Lakers,W,,116,105,31,42,W 2,
Sun, Mar 27, 2016,3:30p,,Box Score,@,Los Angeles Clippers,L,,90,105,31,43,L 1,
Mon, Mar 28, 2016,9:00p,,Box Score,,Dallas Mavericks,L,,88,97,31,44,L 2,
Wed, Mar 30, 2016,8:00p,,Box Score,@,Memphis Grizzlies,W,,109,105,32,44,W 1,
Thu, Mar 31, 2016,8:00p,,Box Score,@,New Orleans Pelicans,L,,95,101,32,45,L 1,
Sat, Apr 2, 2016,9:00p,,Box Score,,Sacramento Kings,L,,106,115,32,46,L 2,
Tue, Apr 5, 2016,9:00p,,Box Score,,Oklahoma City Thunder,L,,102,124,32,47,L 3,
Fri, Apr 8, 2016,9:00p,,Box Score,,San Antonio Spurs,W,,102,98,33,47,W 1,
,,,,,,,,,,,,,
Sun, Apr 10, 2016,5:00p,,Box Score,,Utah Jazz,L,,84,100,33,48,L 1,
Wed, Apr 13, 2016,10:30p,,Box Score,@,Portland Trail Blazers,L,,99,107,33,49,L 2,
