Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Sun, Dec 25, 2011,10:30p,,Box Score,,Los Angeles Clippers,L,,86,105,0,1,L 1,
Mon, Dec 26, 2011,10:30p,,Box Score,,Chicago Bulls,W,,99,91,1,1,W 1,
Wed, Dec 28, 2011,10:30p,,Box Score,,New York Knicks,W,,92,78,2,1,W 2,
Sat, Dec 31, 2011,9:00p,,Box Score,,Philadelphia 76ers,L,,79,107,2,2,L 1,
Mon, Jan 2, 2012,3:30p,,Box Score,@,Phoenix Suns,L,,91,102,2,3,L 2,
Wed, Jan 4, 2012,8:30p,,Box Score,@,San Antonio Spurs,L,,95,101,2,4,L 3,
Fri, Jan 6, 2012,10:30p,,Box Score,@,Los Angeles Lakers,L,,90,97,2,5,L 4,
Sat, Jan 7, 2012,10:30p,,Box Score,,Utah Jazz,L,,87,88,2,6,L 5,
Tue, Jan 10, 2012,10:30p,,Box Score,,Miami Heat,W,OT,111,106,3,6,W 1,
Thu, Jan 12, 2012,10:30p,,Box Score,,Orlando Magic,L,,109,117,3,7,L 1,
Sat, Jan 14, 2012,7:00p,,Box Score,@,Charlotte Bobcats,L,,100,112,3,8,L 2,
Sun, Jan 15, 2012,6:00p,,Box Score,@,Detroit Pistons,W,,99,91,4,8,W 1,
Tue, Jan 17, 2012,7:00p,,Box Score,@,Cleveland Cavaliers,W,,105,95,5,8,W 2,
Wed, Jan 18, 2012,7:30p,,Box Score,@,New Jersey Nets,L,,100,107,5,9,L 1,
Fri, Jan 20, 2012,10:30p,,Box Score,,Indiana Pacers,L,,91,94,5,10,L 2,
Mon, Jan 23, 2012,10:30p,,Box Score,,Memphis Grizzlies,L,,90,91,5,11,L 3,
Wed, Jan 25, 2012,10:30p,,Box Score,,Portland Trail Blazers,W,,101,93,6,11,W 1,
Fri, Jan 27, 2012,10:30p,,Box Score,,Oklahoma City Thunder,L,,109,120,6,12,L 1,
Tue, Jan 31, 2012,10:30p,,Box Score,,Sacramento Kings,W,,93,90,7,12,W 1,
Thu, Feb 2, 2012,10:30p,,Box Score,,Utah Jazz,W,,119,101,8,12,W 2,
,,,,,,,,,,,,,
Sat, Feb 4, 2012,10:00p,,Box Score,@,Sacramento Kings,L,OT,106,114,8,13,L 1,
Tue, Feb 7, 2012,10:30p,,Box Score,,Oklahoma City Thunder,L,,116,119,8,14,L 2,
Thu, Feb 9, 2012,9:00p,,Box Score,@,Denver Nuggets,W,,109,101,9,14,W 1,
Sun, Feb 12, 2012,9:00p,,Box Score,,Houston Rockets,W,,106,97,10,14,W 2,
Mon, Feb 13, 2012,10:30p,,Box Score,,Phoenix Suns,W,,102,96,11,14,W 3,
Wed, Feb 15, 2012,10:00p,,Box Score,,Portland Trail Blazers,L,,91,93,11,15,L 1,
Fri, Feb 17, 2012,8:00p,,Box Score,@,Oklahoma City Thunder,L,,87,110,11,16,L 2,
Sat, Feb 18, 2012,8:00p,,Box Score,@,Memphis Grizzlies,L,,103,104,11,17,L 3,
Mon, Feb 20, 2012,10:30p,,Box Score,,Los Angeles Clippers,W,,104,97,12,17,W 1,
Wed, Feb 22, 2012,9:00p,,Box Score,@,Phoenix Suns,W,,106,104,13,17,W 2,
Tue, Feb 28, 2012,7:00p,,Box Score,@,Indiana Pacers,L,,78,102,13,18,L 1,
