Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 30, 2013,8:30p,,Box Score,@,San Antonio Spurs,L,,94,101,0,1,L 1,
Fri, Nov 1, 2013,8:00p,,Box Score,,Detroit Pistons,W,OT,111,108,1,1,W 1,
Sat, Nov 2, 2013,8:30p,,Box Score,@,Dallas Mavericks,L,,99,111,1,2,L 1,
Mon, Nov 4, 2013,8:00p,,Box Score,,Boston Celtics,W,,95,88,2,2,W 1,
Wed, Nov 6, 2013,8:00p,,Box Score,,New Orleans Pelicans,L,,84,99,2,3,L 1,
Sat, Nov 9, 2013,8:00p,,Box Score,,Golden State Warriors,W,,108,90,3,3,W 1,
Mon, Nov 11, 2013,7:00p,,Box Score,@,Indiana Pacers,L,,79,95,3,4,L 1,
Wed, Nov 13, 2013,8:00p,,Box Score,,Toronto Raptors,L,,87,103,3,5,L 2,
Fri, Nov 15, 2013,10:30p,,Box Score,@,Los Angeles Lakers,W,,89,86,4,5,W 1,
Sun, Nov 17, 2013,6:00p,,Box Score,@,Sacramento Kings,W,,97,86,5,5,W 2,
Mon, Nov 18, 2013,10:30p,,Box Score,@,Los Angeles Clippers,W,,106,102,6,5,W 3,
Wed, Nov 20, 2013,10:30p,,Box Score,@,Golden State Warriors,W,OT,88,81,7,5,W 4,
Fri, Nov 22, 2013,8:00p,,Box Score,,San Antonio Spurs,L,,86,102,7,6,L 1,
Mon, Nov 25, 2013,8:00p,,Box Score,,Houston Rockets,L,,86,93,7,7,L 2,
Wed, Nov 27, 2013,7:30p,,Box Score,@,Boston Celtics,W,,100,93,8,7,W 1,
Sat, Nov 30, 2013,8:00p,,Box Score,,Brooklyn Nets,L,,88,97,8,8,L 1,
Tue, Dec 3, 2013,8:00p,,Box Score,,Phoenix Suns,W,,110,91,9,8,W 1,
Thu, Dec 5, 2013,8:00p,,Box Score,,Los Angeles Clippers,L,,81,101,9,9,L 1,
Sat, Dec 7, 2013,8:00p,,Box Score,,Golden State Warriors,L,,82,108,9,10,L 2,
Mon, Dec 9, 2013,8:00p,,Box Score,,Orlando Magic,W,,94,85,10,10,W 1,
,,,,,,,,,,,,,
Wed, Dec 11, 2013,8:00p,,Box Score,,Oklahoma City Thunder,L,,100,116,10,11,L 1,
Fri, Dec 13, 2013,8:00p,,Box Score,@,New Orleans Pelicans,L,,98,104,10,12,L 2,
Sun, Dec 15, 2013,6:00p,,Box Score,,Minnesota Timberwolves,L,,93,101,10,13,L 3,
Tue, Dec 17, 2013,8:00p,,Box Score,,Los Angeles Lakers,L,,92,96,10,14,L 4,
Wed, Dec 18, 2013,8:30p,,Box Score,@,Dallas Mavericks,L,,91,105,10,15,L 5,
Sat, Dec 21, 2013,12:00p,,Box Score,@,New York Knicks,W,,95,87,11,15,W 1,
Mon, Dec 23, 2013,8:00p,,Box Score,,Utah Jazz,W,,104,94,12,15,W 2,
Thu, Dec 26, 2013,8:00p,,Box Score,@,Houston Rockets,L,,92,100,12,16,L 1,
Sat, Dec 28, 2013,8:00p,,Box Score,,Denver Nuggets,W,,120,99,13,16,W 1,
Mon, Dec 30, 2013,8:00p,,Box Score,,Chicago Bulls,L,,91,95,13,17,L 1,
Thu, Jan 2, 2014,9:00p,,Box Score,@,Phoenix Suns,W,,99,91,14,17,W 1,
Fri, Jan 3, 2014,9:00p,,Box Score,@,Denver Nuggets,L,,108,111,14,18,L 1,
Sun, Jan 5, 2014,1:00p,,Box Score,@,Detroit Pistons,W,,112,84,15,18,W 1,
Tue, Jan 7, 2014,8:00p,,Box Score,,San Antonio Spurs,L,OT,108,110,15,19,L 1,
Fri, Jan 10, 2014,8:00p,,Box Score,,Phoenix Suns,W,,104,99,16,19,W 1,
Sun, Jan 12, 2014,6:00p,,Box Score,,Atlanta Hawks,W,,108,101,17,19,W 2,
Tue, Jan 14, 2014,8:00p,,Box Score,,Oklahoma City Thunder,W,,90,87,18,19,W 3,
Wed, Jan 15, 2014,8:00p,,Box Score,@,Milwaukee Bucks,W,,82,77,19,19,W 4,
Fri, Jan 17, 2014,8:00p,,Box Score,,Sacramento Kings,W,,91,90,20,19,W 5,
Mon, Jan 20, 2014,5:00p,,Box Score,,New Orleans Pelicans,L,,92,95,20,20,L 1,
,,,,,,,,,,,,,
Fri, Jan 24, 2014,8:00p,,Box Score,@,Houston Rockets,W,,88,87,21,20,W 1,
Sat, Jan 25, 2014,8:00p,,Box Score,,Houston Rockets,W,,99,81,22,20,W 2,
Tue, Jan 28, 2014,10:00p,,Box Score,@,Portland Trail Blazers,W,,98,81,23,20,W 3,
Wed, Jan 29, 2014,10:00p,,Box Score,@,Sacramento Kings,W,,99,89,24,20,W 4,
Fri, Jan 31, 2014,8:00p,,Box Score,@,Minnesota Timberwolves,W,,94,90,25,20,W 5,
Sat, Feb 1, 2014,8:00p,,Box Score,,Milwaukee Bucks,W,,99,90,26,20,W 6,
Mon, Feb 3, 2014,8:00p,,Box Score,@,Oklahoma City Thunder,L,,77,86,26,21,L 1,
Wed, Feb 5, 2014,8:00p,,Box Score,,Dallas Mavericks,L,,96,110,26,22,L 2,
Sat, Feb 8, 2014,7:30p,,Box Score,@,Atlanta Hawks,W,,79,76,27,22,W 1,
Sun, Feb 9, 2014,6:00p,,Box Score,@,Cleveland Cavaliers,L,OT,83,91,27,23,L 1,
Tue, Feb 11, 2014,8:00p,,Box Score,,Washington Wizards,W,,92,89,28,23,W 1,
Wed, Feb 12, 2014,7:00p,,Box Score,@,Orlando Magic,W,,86,81,29,23,W 2,
Tue, Feb 18, 2014,8:00p,,Box Score,,New York Knicks,W,,98,93,30,23,W 3,
Fri, Feb 21, 2014,8:00p,,Box Score,,Los Angeles Clippers,W,,102,96,31,23,W 4,
Sat, Feb 22, 2014,7:00p,,Box Score,@,Charlotte Bobcats,L,,89,92,31,24,L 1,
Wed, Feb 26, 2014,8:00p,,Box Score,,Los Angeles Lakers,W,,108,103,32,24,W 1,
Fri, Feb 28, 2014,8:00p,,Box Score,@,Oklahoma City Thunder,L,,107,113,32,25,L 1,
Sat, Mar 1, 2014,9:00p,,Box Score,,Cleveland Cavaliers,W,,110,96,33,25,W 1,
Mon, Mar 3, 2014,7:00p,,Box Score,@,Washington Wizards,W,,110,104,34,25,W 2,
Wed, Mar 5, 2014,7:30p,,Box Score,@,Brooklyn Nets,L,,94,103,34,26,L 1,
,,,,,,,,,,,,,
Fri, Mar 7, 2014,7:00p,,Box Score,@,Chicago Bulls,W,,85,77,35,26,W 1,
Sat, Mar 8, 2014,8:00p,,Box Score,,Charlotte Bobcats,W,,111,89,36,26,W 2,
Tue, Mar 11, 2014,8:00p,,Box Score,,Portland Trail Blazers,W,,109,99,37,26,W 3,
Wed, Mar 12, 2014,8:00p,,Box Score,@,New Orleans Pelicans,W,,90,88,38,26,W 4,
Fri, Mar 14, 2014,7:00p,,Box Score,@,Toronto Raptors,L,,86,99,38,27,L 1,
Sat, Mar 15, 2014,7:30p,,Box Score,@,Philadelphia 76ers,W,,103,77,39,27,W 1,
Wed, Mar 19, 2014,8:00p,,Box Score,,Utah Jazz,W,,96,86,40,27,W 2,
Fri, Mar 21, 2014,7:30p,,Box Score,@,Miami Heat,L,,86,91,40,28,L 1,
Sat, Mar 22, 2014,8:00p,,Box Score,,Indiana Pacers,W,,82,71,41,28,W 1,
Mon, Mar 24, 2014,8:00p,,Box Score,,Minnesota Timberwolves,W,,109,92,42,28,W 2,
