Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Fri, Nov 2, 2012,7:30p,,Box Score,@,Boston Celtics,W,,99,88,1,0,W 1,
Sat, Nov 3, 2012,8:30p,,Box Score,,Cleveland Cavaliers,W,,105,102,2,0,W 2,
Wed, Nov 7, 2012,8:00p,,Box Score,,Memphis Grizzlies,L,,90,108,2,1,L 1,
Fri, Nov 9, 2012,7:00p,,Box Score,@,Washington Wizards,W,,101,91,3,1,W 1,
Sat, Nov 10, 2012,8:30p,,Box Score,,Boston Celtics,L,,92,96,3,2,L 1,
Mon, Nov 12, 2012,7:00p,,Box Score,@,Philadelphia 76ers,W,,105,96,4,2,W 1,
Wed, Nov 14, 2012,8:00p,,Box Score,,Indiana Pacers,W,,99,85,5,2,W 2,
Sat, Nov 17, 2012,8:30p,,Box Score,,New Orleans Hornets,W,,117,113,6,2,W 3,
Mon, Nov 19, 2012,7:00p,,Box Score,@,Charlotte Bobcats,L,,98,102,6,3,L 1,
Wed, Nov 21, 2012,7:30p,,Box Score,@,Miami Heat,L,OT,106,113,6,4,L 2,
Sat, Nov 24, 2012,9:00p,,Box Score,,Chicago Bulls,L,,86,93,6,5,L 3,
Mon, Nov 26, 2012,8:00p,,Box Score,@,Chicago Bulls,W,,93,92,7,5,W 1,
Wed, Nov 28, 2012,8:00p,,Box Score,,New York Knicks,L,,88,102,7,6,L 1,
Fri, Nov 30, 2012,8:00p,,Box Score,@,Minnesota Timberwolves,L,,85,95,7,7,L 2,
Sat, Dec 1, 2012,8:30p,,Box Score,,Boston Celtics,W,,91,88,8,7,W 1,
Mon, Dec 3, 2012,8:00p,,Box Score,@,New Orleans Hornets,L,,81,102,8,8,L 1,
Wed, Dec 5, 2012,8:30p,,Box Score,@,San Antonio Spurs,L,,99,110,8,9,L 2,
Fri, Dec 7, 2012,8:30p,,Box Score,,Charlotte Bobcats,W,,108,93,9,9,W 1,
Sun, Dec 9, 2012,6:00p,,Box Score,@,Brooklyn Nets,W,,97,88,10,9,W 2,
Wed, Dec 12, 2012,8:00p,,Box Score,,Sacramento Kings,W,,98,85,11,9,W 3,
,,,,,,,,,,,,,
Fri, Dec 14, 2012,7:30p,,Box Score,@,Cleveland Cavaliers,W,,90,86,12,9,W 4,
Sat, Dec 15, 2012,8:30p,,Box Score,,Los Angeles Clippers,L,,85,111,12,10,L 1,
