Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Tue, Oct 28, 2014,8:00p,,Box Score,,Dallas Mavericks,W,,101,100,1,0,W 1,
Fri, Oct 31, 2014,10:00p,,Box Score,@,Phoenix Suns,L,,89,94,1,1,L 1,
Wed, Nov 5, 2014,8:30p,,Box Score,,Atlanta Hawks,W,,94,92,2,1,W 1,
Thu, Nov 6, 2014,8:00p,,Box Score,@,Houston Rockets,L,,81,98,2,2,L 1,
Sat, Nov 8, 2014,8:30p,,Box Score,,New Orleans Pelicans,L,,99,100,2,3,L 2,
Mon, Nov 10, 2014,10:30p,,Box Score,@,Los Angeles Clippers,W,,89,85,3,3,W 1,
Tue, Nov 11, 2014,10:30p,,Box Score,@,Golden State Warriors,W,,113,100,4,3,W 2,
Fri, Nov 14, 2014,10:00p,,Box Score,@,Los Angeles Lakers,W,,93,80,5,3,W 3,
Sat, Nov 15, 2014,10:00p,,Box Score,@,Sacramento Kings,L,,91,94,5,4,L 1,
Mon, Nov 17, 2014,8:30p,,Box Score,,Philadelphia 76ers,W,,100,75,6,4,W 1,
Wed, Nov 19, 2014,7:00p,,Box Score,@,Cleveland Cavaliers,W,,92,90,7,4,W 2,
Fri, Nov 21, 2014,8:00p,,Box Score,@,Minnesota Timberwolves,W,,121,92,8,4,W 3,
Sat, Nov 22, 2014,8:30p,,Box Score,,Brooklyn Nets,W,,99,87,9,4,W 4,
Wed, Nov 26, 2014,8:30p,,Box Score,,Indiana Pacers,W,,106,100,10,4,W 5,
Fri, Nov 28, 2014,8:30p,,Box Score,,Sacramento Kings,W,,112,104,11,4,W 6,
Sun, Nov 30, 2014,1:00p,,Box Score,@,Boston Celtics,W,,111,89,12,4,W 7,
Mon, Dec 1, 2014,7:00p,,Box Score,@,Philadelphia 76ers,W,,109,103,13,4,W 8,
Wed, Dec 3, 2014,7:30p,,Box Score,@,Brooklyn Nets,L,OT,93,95,13,5,L 1,
Fri, Dec 5, 2014,8:00p,,Box Score,@,Memphis Grizzlies,W,,107,101,14,5,W 1,
Sat, Dec 6, 2014,8:30p,,Box Score,,Minnesota Timberwolves,W,,123,101,15,5,W 2,
,,,,,,,,,,,,,
Tue, Dec 9, 2014,9:00p,,Box Score,@,Utah Jazz,L,,96,100,15,6,L 1,
Wed, Dec 10, 2014,8:30p,,Box Score,,New York Knicks,W,,109,95,16,6,W 1,
Fri, Dec 12, 2014,9:30p,,Box Score,,Los Angeles Lakers,L,OT,110,112,16,7,L 1,
Sun, Dec 14, 2014,8:00p,,Box Score,@,Denver Nuggets,W,,99,91,17,7,W 1,
Mon, Dec 15, 2014,10:00p,,Box Score,@,Portland Trail Blazers,L,,95,108,17,8,L 1,
Wed, Dec 17, 2014,8:30p,,Box Score,,Memphis Grizzlies,L,3OT,116,117,17,9,L 2,
Fri, Dec 19, 2014,8:00p,,Box Score,,Portland Trail Blazers,L,3OT,119,129,17,10,L 3,
Sat, Dec 20, 2014,8:30p,,Box Score,@,Dallas Mavericks,L,,93,99,17,11,L 4,
Mon, Dec 22, 2014,8:30p,,Box Score,,Los Angeles Clippers,W,,125,118,18,11,W 1,
Thu, Dec 25, 2014,2:30p,,Box Score,,Oklahoma City Thunder,L,,106,114,18,12,L 1,
Fri, Dec 26, 2014,8:00p,,Box Score,@,New Orleans Pelicans,L,,90,97,18,13,L 2,
Sun, Dec 28, 2014,7:00p,,Box Score,,Houston Rockets,W,,110,106,19,13,W 1,
Tue, Dec 30, 2014,8:00p,,Box Score,@,Memphis Grizzlies,L,,87,95,19,14,L 1,
Wed, Dec 31, 2014,7:00p,,Box Score,,New Orleans Pelicans,W,OT,95,93,20,14,W 1,
Sat, Jan 3, 2015,8:30p,,Box Score,,Washington Wizards,W,,101,92,21,14,W 2,
Tue, Jan 6, 2015,8:30p,,Box Score,,Detroit Pistons,L,,104,105,21,15,L 1,
Fri, Jan 9, 2015,8:30p,,Box Score,,Phoenix Suns,W,,100,95,22,15,W 1,
Sat, Jan 10, 2015,8:00p,,Box Score,@,Minnesota Timberwolves,W,,108,93,23,15,W 2,
Tue, Jan 13, 2015,7:00p,,Box Score,@,Washington Wizards,L,,93,101,23,16,L 1,
Wed, Jan 14, 2015,7:00p,,Box Score,@,Charlotte Hornets,W,,98,93,24,16,W 1,
,,,,,,,,,,,,,
Fri, Jan 16, 2015,8:30p,,Box Score,,Portland Trail Blazers,W,,110,96,25,16,W 2,
Sun, Jan 18, 2015,7:00p,,Box Score,,Utah Jazz,W,,89,69,26,16,W 3,
Tue, Jan 20, 2015,9:00p,,Box Score,@,Denver Nuggets,W,,109,99,27,16,W 4,
Thu, Jan 22, 2015,8:00p,,Box Score,@,Chicago Bulls,L,,81,104,27,17,L 1,
