Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Nov 2, 2005,7:00p,,Box Score,@,Orlando Magic,W,,90,78,1,0,W 1,
Thu, Nov 3, 2005,8:00p,,Box Score,@,Miami Heat,W,,105,102,2,0,W 2,
Sat, Nov 5, 2005,8:00p,,Box Score,,Philadelphia 76ers,L,,109,111,2,1,L 1,
Wed, Nov 9, 2005,8:00p,,Box Score,,Miami Heat,W,,95,90,3,1,W 1,
Fri, Nov 11, 2005,7:00p,,Box Score,,New Jersey Nets,W,,102,90,4,1,W 2,
Sat, Nov 12, 2005,8:30p,,Box Score,@,Milwaukee Bucks,L,,102,103,4,2,L 1,
Wed, Nov 16, 2005,7:30p,,Box Score,@,Charlotte Bobcats,L,,90,122,4,3,L 2,
Fri, Nov 18, 2005,7:00p,,Box Score,,Charlotte Bobcats,W,,93,85,5,3,W 1,
Sun, Nov 20, 2005,7:00p,,Box Score,,Houston Rockets,W,,85,74,6,3,W 2,
Thu, Nov 24, 2005,8:00p,,Box Score,,Cleveland Cavaliers,W,,98,76,7,3,W 3,
Fri, Nov 25, 2005,8:00p,,Box Score,,Atlanta Hawks,L,,85,87,7,4,L 1,
Sun, Nov 27, 2005,3:30p,,Box Score,@,Los Angeles Clippers,W,,97,92,8,4,W 1,
Tue, Nov 29, 2005,9:00p,,Box Score,@,Utah Jazz,W,,84,60,9,4,W 2,
Wed, Nov 30, 2005,9:00p,,Box Score,@,Phoenix Suns,L,,91,109,9,5,L 1,
Fri, Dec 2, 2005,10:00p,,Box Score,@,Portland Trail Blazers,W,,98,78,10,5,W 1,
Sun, Dec 4, 2005,8:00p,,Box Score,@,Seattle SuperSonics,L,,102,107,10,6,L 1,
Tue, Dec 6, 2005,7:00p,,Box Score,,Dallas Mavericks,L,,75,84,10,7,L 2,
Thu, Dec 8, 2005,8:00p,,Box Score,,Washington Wizards,W,,111,87,11,7,W 1,
Sat, Dec 10, 2005,8:00p,,Box Score,,Memphis Grizzlies,W,,80,66,12,7,W 2,
Wed, Dec 14, 2005,7:30p,,Box Score,@,Boston Celtics,L,,71,85,12,8,L 1,
,,,,,,,,,,,,,
Fri, Dec 16, 2005,7:00p,,Box Score,,Utah Jazz,W,,93,83,13,8,W 1,
Sat, Dec 17, 2005,7:30p,,Box Score,@,New York Knicks,W,,102,96,14,8,W 2,
Wed, Dec 21, 2005,7:00p,,Box Score,,Los Angeles Clippers,W,,97,75,15,8,W 3,
Fri, Dec 23, 2005,8:00p,,Box Score,@,Cleveland Cavaliers,L,,89,94,15,9,L 1,
Mon, Dec 26, 2005,8:30p,,Box Score,@,Dallas Mavericks,L,,80,102,15,10,L 2,
Tue, Dec 27, 2005,8:30p,,Box Score,@,San Antonio Spurs,L,,86,99,15,11,L 3,
Fri, Dec 30, 2005,7:00p,,Box Score,,Toronto Raptors,L,,97,99,15,12,L 4,
Mon, Jan 2, 2006,7:00p,,Box Score,,Seattle SuperSonics,W,,115,96,16,12,W 1,
Wed, Jan 4, 2006,9:00p,,Box Score,@,Denver Nuggets,L,,86,106,16,13,L 1,
Thu, Jan 5, 2006,10:30p,,Box Score,@,Golden State Warriors,W,,99,89,17,13,W 1,
Sun, Jan 8, 2006,9:00p,,Box Score,@,Sacramento Kings,W,,108,83,18,13,W 2,
Mon, Jan 9, 2006,10:30p,,Box Score,@,Los Angeles Lakers,L,,90,96,18,14,L 1,
Wed, Jan 11, 2006,7:00p,,Box Score,,Milwaukee Bucks,W,,112,88,19,14,W 1,
Fri, Jan 13, 2006,7:00p,,Box Score,,Washington Wizards,L,,85,94,19,15,L 1,
Sat, Jan 14, 2006,8:30p,,Box Score,@,Chicago Bulls,W,,91,89,20,15,W 1,
Mon, Jan 16, 2006,3:30p,,Box Score,@,New Jersey Nets,L,,92,97,20,16,L 1,
Wed, Jan 18, 2006,7:00p,,Box Score,,Charlotte Bobcats,W,,98,92,21,16,W 1,
Fri, Jan 20, 2006,8:00p,,Box Score,@,Minnesota Timberwolves,L,,85,90,21,17,L 1,
Sat, Jan 21, 2006,8:00p,,Box Score,,Chicago Bulls,L,,89,101,21,18,L 2,
Mon, Jan 23, 2006,7:00p,,Box Score,@,Atlanta Hawks,L,,94,104,21,19,L 3,
,,,,,,,,,,,,,
Tue, Jan 24, 2006,7:00p,,Box Score,@,Cleveland Cavaliers,L,,66,96,21,20,L 4,
Fri, Jan 27, 2006,7:00p,,Box Score,,Cleveland Cavaliers,L,,89,93,21,21,L 5,
Tue, Jan 31, 2006,7:00p,,Box Score,@,Washington Wizards,L,,79,84,21,22,L 6,
Wed, Feb 1, 2006,7:00p,,Box Score,,Los Angeles Lakers,W,,105,79,22,22,W 1,
